* Generated by rew_pipeline.py (source UUID d6e13d27-c0b9-4485-a753-30852daa243e, calibrated to its own SPL at 100 Hz)
* Measurement: R.filtered.clean-fdw8
* Dated: 2026-Sep-12 16:10:01
* Note: ; Trace Arithmetic A times B A = R.nofdw.clean-fdw8 B = FRX-trimmed.clean-fdw8
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20586.547852 69.518 35.3886
20586.730957 69.608 -30.6924
20586.914062 69.685 -97.3833
20587.097168 69.678 -164.3413
20587.280273 69.592 129.0068
20587.463379 69.502 62.9482
20587.646484 69.483 -2.7952
20587.829590 69.531 -68.7743
20588.012695 69.571 -135.2122
20588.195801 69.541 158.2011
20588.378906 69.449 91.9499
20588.562012 69.363 26.1812
20588.745117 69.337 -39.4801
20588.928223 69.343 -105.5462
20589.111328 69.306 -172.1284
20589.294434 69.181 121.1352
20589.477539 68.998 54.6890
20589.660645 68.835 -11.3810
20589.843750 68.743 -77.4174
20590.026855 68.700 -143.7750
20590.209961 68.649 149.6122
20590.393066 68.569 83.1739
20590.576172 68.501 17.2587
20590.759277 68.505 -48.2382
20590.942383 68.583 -113.7713
20591.125488 68.671 -179.6485
20591.308594 68.697 114.2594
20591.491699 68.644 48.3236
20591.674805 68.548 -17.2379
20591.857910 68.457 -82.5614
20592.041016 68.378 -147.9561
20592.224121 68.282 146.4497
20592.407227 68.150 80.8141
20592.590332 68.005 15.3447
20592.773438 67.894 -49.9834
20592.956543 67.834 -115.4271
20593.139648 67.799 178.8197
20593.322754 67.751 112.8539
20593.505859 67.679 46.9670
20593.688965 67.611 -18.6341
20593.872070 67.579 -83.9910
20594.055176 67.584 -149.2818
20594.238281 67.603 145.4083
20594.421387 67.617 80.1478
20594.604492 67.632 15.0021
20594.787598 67.662 -50.1174
20594.970703 67.706 -115.4013
20595.153809 67.742 179.0480
20595.336914 67.753 113.3135
20595.520020 67.744 47.5747
20595.703125 67.740 -18.0409
20595.886230 67.766 -83.5131
20596.069336 67.835 -148.8768
20596.252441 67.949 145.8181
20596.435547 68.103 80.4737
20596.618652 68.275 14.9367
20596.801758 68.424 -50.8880
20596.984863 68.509 -116.8988
20597.167969 68.522 177.1783
20597.351074 68.505 111.5629
20597.534180 68.525 46.1613
20597.717285 68.617 -19.4177
20597.900391 68.750 -85.4880
20598.083496 68.866 -151.9473
20598.266602 68.942 141.6320
20598.449707 69.009 75.5891
20598.632812 69.112 9.8396
20598.815918 69.245 -56.0146
20598.999023 69.339 -122.1996
20599.182129 69.331 171.5273
20599.365234 69.232 105.6622
20599.548340 69.139 40.4199
20599.731445 69.152 -24.6360
20599.914551 69.276 -90.2683
20600.097656 69.418 -156.7771
20600.280762 69.489 136.2900
20600.463867 69.490 69.6934
20600.646973 69.502 3.8196
20600.830078 69.603 -61.6826
20601.013184 69.771 -127.5301
20601.196289 69.899 165.9593
20601.379395 69.904 99.1207
20601.562500 69.796 32.5454
20601.745605 69.673 -33.4988
20601.928711 69.636 -99.3546
20602.111816 69.699 -165.6328
20602.294922 69.794 127.4499
20602.478027 69.851 60.2715
20602.661133 69.865 -6.5780
20602.844238 69.883 -72.7985
20603.027344 69.945 -138.5803
20603.210449 70.036 155.6567
20603.393555 70.098 89.6853
20603.576660 70.087 23.5976
20603.759766 70.006 -42.3974
20603.942871 69.895 -108.2104
20604.125977 69.801 -173.9287
20604.309082 69.750 120.2972
20604.492188 69.752 54.3648
20604.675293 69.801 -11.7735
20604.858398 69.877 -78.1227
20605.041504 69.945 -144.5923
20605.224609 69.982 149.0362
20605.407715 69.995 82.9905
20605.590820 70.027 17.2703
20605.773926 70.106 -48.4561
20605.957031 70.207 -114.5973
20606.140137 70.264 178.7719
20606.323242 70.232 112.0240
20606.506348 70.134 45.6777
20606.689453 70.046 -20.0672
20606.872559 70.029 -85.5422
20607.055664 70.063 -151.2572
20607.238770 70.070 142.6705
20607.421875 70.008 76.6064
20607.604980 69.921 10.9296
20607.788086 69.897 -54.4959
20607.971191 69.968 -120.2954
20608.154297 70.066 173.0951
20608.337402 70.098 105.9415
20608.520508 70.049 38.9779
20608.703613 69.993 -27.2631
20608.886719 70.028 -92.9743
20609.069824 70.156 -158.8568
20609.252930 70.275 134.7075
20609.436035 70.287 68.0639
20609.619141 70.200 1.8615
20609.802246 70.119 -63.6911
20609.985352 70.132 -129.1740
20610.168457 70.206 164.6278
20610.351562 70.224 97.6342
20610.534668 70.117 30.5760
20610.717773 69.949 -35.7013
20610.900879 69.864 -101.0972
20611.083984 69.937 -166.4659
20611.267090 70.077 127.3294
20611.450195 70.129 60.3827
20611.633301 70.034 -6.4377
20611.816406 69.882 -72.3917
20611.999512 69.828 -137.6810
20612.182617 69.912 156.6777
20612.365723 70.011 90.0470
20612.548828 69.979 22.9101
20612.731934 69.803 -43.6147
20612.915039 69.624 -108.8343
20613.098145 69.615 -173.3319
20613.281250 69.774 121.4817
20613.464355 69.917 54.9166
20613.647461 69.880 -12.4219
20613.830566 69.662 -79.3677
20614.013672 69.415 -145.2101
20614.196777 69.320 149.6301
20614.379883 69.408 84.0240
20614.562988 69.546 17.4203
20614.746094 69.602 -49.6969
20614.929199 69.558 -116.4834
20615.112305 69.488 177.4529
20615.295410 69.453 111.7935
20615.478516 69.431 46.0144
20615.661621 69.354 -19.9558
20615.844727 69.207 -85.7374
20616.027832 69.068 -151.0853
20616.210938 69.028 143.6483
20616.394043 69.085 77.8121
20616.577148 69.148 11.2227
20616.760254 69.140 -55.6024
20616.943359 69.075 -121.9540
20617.126465 69.034 172.3883
20617.309570 69.068 106.9414
20617.492676 69.126 41.0777
20617.675781 69.102 -25.2748
20617.858887 68.945 -91.6089
20618.041992 68.714 -157.3831
20618.225098 68.529 137.4043
20618.408203 68.465 72.1607
20618.591309 68.491 6.3305
20618.774414 68.526 -60.0407
20618.957520 68.532 -126.4617
20619.140625 68.534 167.4583
20619.323730 68.566 101.6818
20619.506836 68.617 35.9110
20619.689941 68.636 -30.0050
20619.873047 68.585 -95.9311
20620.056152 68.477 -161.6746
20620.239258 68.352 132.7463
20620.422363 68.238 67.1218
20620.605469 68.124 1.3350
20620.788574 68.000 -64.4554
20620.971680 67.890 -129.9803
20621.154785 67.843 164.8013
20621.337891 67.886 99.5885
20621.520996 67.981 34.0186
20621.704102 68.058 -31.9871
20621.887207 68.065 -98.1926
20622.070312 67.995 -164.2673
20622.253418 67.883 130.0120
20622.436523 67.778 64.6964
20622.619629 67.732 -0.3277
20622.802734 67.779 -65.3492
20622.985840 67.918 -130.7827
20623.168945 68.085 163.0750
20623.352051 68.189 96.3387
20623.535156 68.169 29.5767
20623.718262 68.051 -36.4890
20623.901367 67.944 -101.5219
20624.084473 67.968 -166.0003
20624.267578 68.124 129.1023
20624.450684 68.293 63.2712
20624.633789 68.353 -3.1137
20624.816895 68.291 -69.2183
20625.000000 68.204 -134.5044
20625.183105 68.220 160.7493
20625.366211 68.367 95.6824
20625.549316 68.560 29.7207
20625.732422 68.698 -36.9822
20625.915527 68.749 -103.8834
20626.098633 68.753 -170.5757
20626.281738 68.758 122.9959
20626.464844 68.777 56.7177
20626.647949 68.794 -9.4031
20626.831055 68.806 -75.2355
20627.014160 68.837 -140.7982
20627.197266 68.893 153.6023
20627.380371 68.933 87.6406
20627.563477 68.890 21.3593
20627.746582 68.750 -44.8121
20627.929688 68.582 -110.4716
20628.112793 68.506 -175.7494
20628.295898 68.574 118.6765
20628.479004 68.722 52.2642
20628.662109 68.838 -14.8057
20628.845215 68.861 -81.7957
20629.028320 68.824 -148.0095
20629.211426 68.814 146.6893
20629.394531 68.882 81.8153
20629.577637 69.006 16.7429
20629.760742 69.125 -48.8224
20629.943848 69.203 -114.8742
20630.126953 69.242 178.6178
20630.310059 69.243 111.6423
20630.493164 69.193 44.3352
20630.676270 69.091 -22.8905
20630.859375 68.976 -89.5377
20631.042480 68.930 -155.4552
20631.225586 69.000 138.9333
20631.408691 69.137 73.0116
20631.591797 69.233 6.5917
20631.774902 69.212 -59.9743
20631.958008 69.093 -126.2334
20632.141113 68.959 167.8585
20632.324219 68.867 101.8565
20632.507324 68.791 35.3544
20632.690430 68.667 -31.4594
20632.873535 68.488 -97.8860
20633.056641 68.342 -163.3716
20633.239746 68.337 131.8491
20633.422852 68.479 66.9040
20633.605957 68.642 1.2351
20633.789062 68.697 -64.8875
20633.972168 68.627 -130.8002
20634.155273 68.523 163.7956
20634.338379 68.485 98.4489
20634.521484 68.507 32.4159
20634.704590 68.495 -34.4819
20634.887695 68.380 -101.6288
20635.070801 68.194 -168.1392
20635.253906 68.054 126.3976
20635.437012 68.060 61.5296
20635.620117 68.188 -3.5874
20635.803223 68.323 -69.3390
20635.986328 68.370 -135.4706
20636.169434 68.319 158.4560
20636.352539 68.219 92.6376
20636.535645 68.119 26.9918
20636.718750 68.041 -38.5820
20636.901855 68.002 -104.0395
20637.084961 68.032 -169.3553
20637.268066 68.148 125.2661
20637.451172 68.309 59.5278
20637.634277 68.433 -6.5863
20637.817383 68.461 -72.7015
20638.000488 68.414 -138.3713
20638.183594 68.375 156.4426
20638.366699 68.410 91.2056
20638.549805 68.496 25.2824
20638.732910 68.550 -41.4183
20638.916016 68.522 -108.3539
20639.099121 68.446 -174.8116
20639.282227 68.420 119.5119
20639.465332 68.514 54.2610
20639.648438 68.703 -11.2000
20639.831543 68.884 -77.1722
20640.014648 68.968 -143.4697
20640.197754 68.929 150.2842
20640.380859 68.800 84.3313
20640.563965 68.640 18.6459
20640.747070 68.503 -46.9996
20640.930176 68.417 -112.8820
20641.113281 68.384 -179.1905
20641.296387 68.385 114.0703
20641.479492 68.391 47.1267
20641.662598 68.392 -19.6411
20641.845703 68.412 -85.9379
20642.028809 68.488 -151.8205
20642.211914 68.621 142.3061
20642.395020 68.751 76.0808
20642.578125 68.799 9.5746
20642.761230 68.741 -56.7564
20642.944336 68.637 -122.5198
20643.127441 68.585 172.1361
20643.310547 68.620 106.5675
20643.493652 68.664 40.3353
20643.676758 68.619 -26.2518
20643.859863 68.476 -92.3868
20644.042969 68.344 -157.5608
20644.226074 68.363 137.7364
20644.409180 68.529 72.3377
20644.592285 68.688 5.6404
20644.775391 68.689 -61.8367
20644.958496 68.514 -129.0119
20645.141602 68.295 164.8372
20645.324707 68.195 99.3773
20645.507812 68.243 33.5254
20645.690918 68.301 -33.2895
20645.874023 68.228 -100.5134
20646.057129 68.017 -167.0479
20646.240234 67.807 127.7399
20646.423340 67.755 63.3287
20646.606445 67.860 -1.4467
20646.789551 67.979 -67.0731
20646.972656 68.003 -133.0184
20647.155762 67.966 161.4347
20647.338867 67.982 96.2818
20647.521973 68.091 30.7530
20647.705078 68.199 -35.7358
20647.888184 68.180 -102.8540
20648.071289 68.013 -169.6513
20648.254395 67.814 124.5862
20648.437500 67.742 59.5995
20648.620605 67.833 -5.6245
20648.803711 67.964 -71.6671
20648.986816 68.011 -138.0839
20649.169922 67.974 155.9896
20649.353027 67.972 90.8540
20649.536133 68.101 25.8102
20649.719238 68.303 -40.1069
20649.902344 68.427 -107.0502
20650.085449 68.384 -174.2643
20650.268555 68.223 119.2033
20650.451660 68.102 53.6691
20650.634766 68.145 -11.5425
20650.817871 68.317 -77.3980
20651.000977 68.475 -144.1109
20651.184082 68.514 148.9585
20651.367188 68.448 82.6278
20651.550293 68.380 17.1868
20651.733398 68.400 -47.8627
20651.916504 68.494 -113.3220
20652.099609 68.570 -179.5459
20652.282715 68.554 113.7474
20652.465820 68.447 47.1120
20652.648926 68.317 -19.0616
20652.832031 68.249 -84.7847
20653.015137 68.287 -150.4022
20653.198242 68.411 143.7051
20653.381348 68.560 77.3709
20653.564453 68.670 10.6814
20653.747559 68.703 -56.1265
20653.930664 68.655 -122.7986
20654.113770 68.560 170.8023
20654.296875 68.463 104.6042
20654.479980 68.395 38.3678
20654.663086 68.352 -28.1081
20654.846191 68.309 -94.7810
20655.029297 68.257 -161.3660
20655.212402 68.216 132.4395
20655.395508 68.231 66.6803
20655.578613 68.324 1.0549
20655.761719 68.464 -64.8730
20655.944824 68.584 -131.3584
20656.127930 68.616 161.6521
20656.311035 68.532 94.4345
20656.494141 68.349 27.3273
20656.677246 68.127 -39.4259
20656.860352 67.943 -105.8204
20657.043457 67.857 -172.1429
20657.226562 67.861 121.2032
20657.409668 67.886 54.0406
20657.592773 67.847 -13.3736
20657.775879 67.706 -80.4589
20657.958984 67.508 -146.6933
20658.142090 67.361 147.9028
20658.325195 67.339 82.5919
20658.508301 67.396 16.4882
20658.691406 67.405 -50.6258
20658.874512 67.272 -118.1441
20659.057617 67.011 174.8707
20659.240723 66.742 108.9869
20659.423828 66.594 43.8835
20659.606934 66.582 -21.3861
20659.790039 66.584 -87.4238
20659.973145 66.468 -153.9949
20660.156250 66.200 139.5737
20660.339355 65.851 73.7310
20660.522461 65.522 8.3174
20660.705566 65.257 -57.2144
20660.888672 65.025 -123.1631
20661.071777 64.792 170.6969
20661.254883 64.580 104.7613
20661.437988 64.434 39.1135
20661.621094 64.354 -26.5017
20661.804199 64.270 -92.2395
20661.987305 64.111 -157.8731
20662.170410 63.871 136.9673
20662.353516 63.599 72.3426
20662.536621 63.331 7.8993
20662.719727 63.051 -56.6860
20662.902832 62.738 -121.2814
20663.085938 62.448 174.4481
20663.269043 62.292 110.3303
20663.452148 62.294 45.5503
20663.635254 62.316 -20.3898
20663.818359 62.180 -86.8387
20664.001465 61.842 -152.2793
20664.184570 61.486 144.5251
20664.367676 61.416 82.9686
20664.550781 61.693 20.6454
20664.733887 62.026 -43.8736
20664.916992 62.131 -109.7162
20665.100098 61.980 -175.0123
20665.283203 61.799 121.4215
20665.466309 61.864 58.8431
20665.649414 62.181 -4.6880
20665.832520 62.495 -69.9134
20666.015625 62.609 -135.8302
20666.198730 62.548 158.9890
20666.381836 62.503 95.0398
20666.564941 62.631 31.3964
20666.748047 62.878 -33.1815
20666.931152 63.089 -98.8433
20667.114258 63.199 -164.8009
20667.297363 63.287 129.5982
20667.480469 63.460 64.1626
20667.663574 63.711 -1.7830
20667.846680 63.921 -68.4145
20668.029785 63.999 -135.0950
20668.212891 63.977 159.0255
20668.395996 63.991 94.1462
20668.579102 64.143 29.4774
20668.762207 64.379 -35.9681
20668.945312 64.560 -102.3417
20669.128418 64.613 -168.9664
20669.311523 64.594 124.8955
20669.494629 64.623 59.3263
20669.677734 64.764 -6.3053
20669.860840 64.958 -72.6019
20670.043945 65.099 -139.4924
20670.227051 65.144 153.6089
20670.410156 65.141 87.2103
20670.593262 65.173 21.3176
20670.776367 65.278 -44.4678
20670.959473 65.424 -110.4481
20671.142578 65.568 -176.5517
20671.325684 65.704 117.4308
20671.508789 65.846 51.4865
20671.691895 65.982 -14.6280
20671.875000 66.049 -81.0279
20672.058105 65.991 -147.4302
20672.241211 65.822 146.6841
20672.424316 65.648 81.5553
20672.607422 65.593 16.6798
20672.790527 65.682 -48.9545
20672.973633 65.811 -115.9561
20673.156738 65.851 175.9874
20673.339844 65.754 107.8129
20673.522949 65.573 40.4718
20673.706055 65.430 -25.6499
20673.889160 65.423 -90.9935
20674.072266 65.536 -156.3929
20674.255371 65.658 137.7150
20674.438477 65.690 71.5496
20674.621582 65.616 5.6233
20674.804688 65.504 -59.7589
20674.987793 65.440 -124.7790
20675.170898 65.458 170.0491
20675.354004 65.520 104.3586
20675.537109 65.559 38.2312
20675.720215 65.543 -27.9282
20675.903320 65.490 -93.7323
20676.086426 65.446 -159.0894
20676.269531 65.447 135.7473
20676.452637 65.486 70.3856
20676.635742 65.524 4.5654
20676.818848 65.524 -61.7311
20677.001953 65.464 -128.3332
20677.185059 65.349 165.0289
20677.368164 65.205 98.6643
20677.551270 65.076 32.8440
20677.734375 65.022 -32.3439
20677.917480 65.092 -97.1382
20678.100586 65.282 -162.0322
20678.283691 65.523 132.5635
20678.466797 65.723 66.6183
20678.649902 65.825 0.4582
20678.833008 65.834 -65.5093
20679.016113 65.808 -131.1101
20679.199219 65.804 163.4509
20679.382324 65.830 97.7775
20679.565430 65.839 31.6587
20679.748535 65.779 -34.7395
20679.931641 65.632 -101.0110
20680.114746 65.433 -166.7971
20680.297852 65.244 127.9836
20680.480957 65.124 63.0972
20680.664062 65.099 -1.8495
20680.847168 65.160 -67.2094
20681.030273 65.276 -133.1841
20681.213379 65.406 160.2218
20681.396484 65.506 93.2189
20681.579590 65.550 26.1810
20681.762695 65.547 -40.5173
20681.945801 65.526 -106.7074
20682.128906 65.515 -172.5071
20682.312012 65.506 121.8515
20682.495117 65.476 56.2962
20682.678223 65.427 -9.0410
20682.861328 65.410 -74.1010
20683.044434 65.486 -139.1892
20683.227539 65.650 155.1654
20683.410645 65.822 88.7310
20683.593750 65.914 21.8492
20683.776855 65.903 -44.8283
20683.959961 65.839 -110.8702
20684.143066 65.791 -176.4376
20684.326172 65.762 117.9024
20684.509277 65.681 51.8233
20684.692383 65.483 -14.3890
20684.875488 65.202 -80.1324
20685.058594 64.969 -145.1692
20685.241699 64.904 149.9519
20685.424805 64.995 84.4006
20685.607910 65.116 18.0072
20685.791016 65.172 -48.6049
20685.974121 65.166 -114.7078
20686.157227 65.163 179.8327
20686.340332 65.185 114.5076
20686.523438 65.162 48.8612
20686.706543 65.013 -16.9169
20686.889648 64.766 -82.2296
20687.072754 64.569 -146.9060
20687.255859 64.558 148.2527
20687.438965 64.693 82.1918
20687.622070 64.808 14.8703
20687.805176 64.783 -52.6063
20687.988281 64.657 -118.8802
20688.171387 64.592 176.5483
20688.354492 64.711 112.7968
20688.537598 64.931 48.6027
20688.720703 65.069 -16.2429
20688.903809 65.052 -80.9684
20689.086914 64.992 -145.0020
20689.270020 65.051 151.0735
20689.453125 65.228 85.9899
20689.636230 65.358 19.3167
20689.819336 65.301 -48.0242
20690.002441 65.085 -114.5527
20690.185547 64.902 -179.4361
20690.368652 64.951 116.6260
20690.551758 65.206 52.1100
20690.734863 65.461 -13.5541
20690.917969 65.572 -79.6608
20691.101074 65.577 -145.3170
20691.284180 65.617 149.5274
20691.467285 65.759 84.0501
20691.650391 65.916 17.6514
20691.833496 65.969 -49.2455
20692.016602 65.917 -115.6208
20692.199707 65.886 179.0952
20692.382812 66.000 114.3397
20692.565918 66.212 49.0600
20692.749023 66.356 -16.9586
20692.932129 66.340 -82.8806
20693.115234 66.263 -147.8210
20693.298340 66.338 147.9197
20693.481445 66.634 82.7899
20693.664551 66.975 15.7014
20693.847656 67.133 -52.8024
20694.030762 67.030 -121.1127
20694.213867 66.792 172.3172
20694.396973 66.688 107.7508
20694.580078 66.884 43.6521
20694.763184 67.245 -21.7065
20694.946289 67.511 -88.4586
20695.129395 67.561 -155.5205
20695.312500 67.474 138.1426
20695.495605 67.424 72.6017
20695.678711 67.505 6.9683
20695.861816 67.649 -59.5146
20696.044922 67.734 -126.6292
20696.228027 67.733 166.4550
20696.411133 67.725 100.2743
20696.594238 67.799 34.5317
20696.777344 67.929 -31.4903
20696.960449 67.995 -98.0005
20697.143555 67.918 -164.4294
20697.326660 67.755 129.9678
20697.509766 67.663 65.2213
20697.692871 67.750 0.3386
20697.875977 67.940 -65.7462
20698.059082 68.068 -133.0642
20698.242188 68.040 159.3099
20698.425293 67.904 92.4370
20698.608398 67.804 26.6841
20698.791504 67.853 -38.5952
20698.974609 68.006 -104.3616
20699.157715 68.124 -170.8736
20699.340820 68.112 122.4278
20699.523926 67.994 56.2837
20699.707031 67.884 -9.0618
20699.890137 67.874 -74.0883
20700.073242 67.957 -139.4967
20700.256348 68.049 154.4911
20700.439453 68.090 88.2077
20700.622559 68.093 22.0742
20700.805664 68.107 -43.8267
20700.988770 68.151 -109.7560
20701.171875 68.194 -175.9400
20701.354980 68.186 117.7362
20701.538086 68.124 51.6307
20701.721191 68.054 -14.0227
20701.904297 68.037 -79.3917
20702.087402 68.076 -144.9126
20702.270508 68.113 149.1548
20702.453613 68.083 82.9877
20702.636719 67.974 17.0212
20702.819824 67.842 -48.4655
20703.002930 67.761 -113.6555
20703.186035 67.758 -179.0789
20703.369141 67.790 114.8822
20703.552246 67.797 48.3394
20703.735352 67.765 -18.2340
20703.918457 67.744 -84.4153
20704.101562 67.802 -150.1779
20704.284668 67.962 144.1295
20704.467773 68.176 78.1745
20704.650879 68.363 11.9695
20704.833984 68.477 -54.1886
20705.017090 68.526 -120.0218
20705.200195 68.554 174.4759
20705.383301 68.599 109.0228
20705.566406 68.665 43.2647
20705.749512 68.733 -23.0016
20705.932617 68.783 -89.7839
20706.115723 68.803 -156.9626
20706.298828 68.777 135.6858
20706.481934 68.694 68.5289
20706.665039 68.570 2.0479
20706.848145 68.472 -63.4060
20707.031250 68.500 -128.0188
20707.214355 68.701 167.3585
20707.397461 68.996 101.7886
20707.580566 69.229 35.0003
20707.763672 69.280 -32.4923
20707.946777 69.126 -99.7863
20708.129883 68.858 -166.1058
20708.312988 68.636 128.6884
20708.496094 68.584 63.9005
20708.679199 68.688 -1.4411
20708.862305 68.833 -67.7465
20709.045410 68.912 -134.7049
