* Generated by rew_pipeline.py (source UUID 7acd2911-a65a-4614-adf2-ea034c40169e, calibrated to its own SPL at 100 Hz)
* Measurement: LR.clean-fdw8
* Dated: 2026-Sep-12 16:10:03
* Note: ; Vector average of L.nofdw.clean-fdw8, R.nofdw.clean-fdw8
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
22965.820312 63.291 -54.6516
22966.186523 63.536 175.1557
22966.552734 63.815 41.9624
22966.918945 63.721 -91.7341
22967.285156 63.572 136.9694
22967.651367 63.668 6.1039
22968.017578 63.744 -125.5255
22968.383789 63.907 103.0612
22968.750000 64.232 -29.8546
22969.116211 64.332 -163.1831
22969.482422 64.456 65.6064
22969.848633 64.785 -66.7288
22970.214844 64.756 159.4349
22970.581055 64.602 27.6098
22970.947266 64.812 -104.2939
22971.313477 64.994 122.4102
22971.679688 65.090 -10.3108
22972.045898 65.135 -143.5389
22972.412109 64.942 83.8148
22972.778320 64.998 -47.5333
22973.144531 65.249 178.5187
22973.510742 65.076 44.1358
22973.876953 64.924 -87.1136
22974.243164 65.135 140.8106
22974.609375 65.115 6.9498
22974.975586 64.893 -125.8045
22975.341797 64.740 101.8216
22975.708008 64.580 -30.8275
22976.074219 64.483 -163.5437
22976.440430 64.435 63.2884
22976.806641 64.396 -69.5777
22977.172852 64.391 157.4582
22977.539062 64.213 24.1292
22977.905273 63.921 -108.4063
22978.271484 63.749 119.1332
22978.637695 63.606 -13.5398
22979.003906 63.502 -145.1861
22979.370117 63.481 83.6740
22979.736328 63.422 -47.8153
22980.102539 63.257 179.9205
22980.468750 62.925 47.4520
22980.834961 62.606 -83.7997
22981.201172 62.425 145.2668
22981.567383 62.163 14.5748
22981.933594 62.029 -115.5447
22982.299805 62.059 112.0462
22982.666016 61.866 -21.2321
22983.032227 61.723 -152.1260
22983.398438 61.789 77.8146
22983.764648 61.824 -51.8755
22984.130859 61.942 177.5131
22984.497070 61.811 44.7622
22984.863281 61.521 -85.7381
22985.229492 61.824 144.4949
22985.595703 62.019 11.3995
22985.961914 61.674 -120.0909
22986.328125 61.628 109.9808
22986.694336 61.705 -22.6196
22987.060547 61.691 -154.1926
22987.426758 62.043 75.0289
22987.792969 62.229 -57.2089
22988.159180 62.106 172.0423
22988.525391 62.129 40.8500
22988.891602 61.953 -92.0457
22989.257812 61.782 137.2127
22989.624023 62.061 6.2374
22989.990234 62.146 -126.5011
22990.356445 62.037 102.3931
22990.722656 62.214 -28.7736
22991.088867 62.414 -161.6288
22991.455078 62.488 65.9344
22991.821289 62.494 -65.2387
22992.187500 62.537 164.5717
22992.553711 62.631 32.6939
22992.919922 62.316 -100.8076
22993.286133 61.885 128.3492
22993.652344 62.045 -2.5215
22994.018555 62.148 -135.9640
22994.384766 62.130 92.6986
22994.750977 62.525 -38.8664
22995.117188 62.616 -172.4307
22995.483398 62.431 57.2819
22995.849609 62.690 -72.7913
22996.215820 62.699 153.9345
22996.582031 62.406 22.4268
22996.948242 62.547 -108.6528
22997.314453 62.648 118.1608
22997.680664 62.520 -13.4943
22998.046875 62.525 -144.3897
22998.413086 62.483 84.0522
22998.779297 62.588 -47.3589
22999.145508 62.881 179.2808
22999.511719 62.933 45.5345
22999.877930 62.964 -86.4041
23000.244141 63.004 141.1191
23000.610352 62.757 9.1643
23000.976562 62.705 -120.9981
23001.342773 62.919 106.8424
23001.708984 62.813 -26.5202
23002.075195 62.577 -157.9700
23002.441406 62.624 70.8614
23002.807617 62.770 -62.0083
23003.173828 62.706 164.9092
23003.540039 62.503 34.2958
23003.906250 62.591 -94.9930
23004.272461 62.760 132.7485
23004.638672 62.548 -0.9890
23005.004883 62.375 -132.8043
23005.371094 62.606 95.7604
23005.737305 62.821 -36.2202
23006.103516 62.825 -167.8522
23006.469727 62.613 60.0024
23006.835938 62.231 -72.2710
23007.202148 62.110 155.9584
23007.568359 62.326 23.1165
23007.934570 62.347 -109.9127
23008.300781 62.123 120.0704
23008.666992 62.259 -8.4800
23009.033203 62.619 -140.9411
23009.399414 62.576 84.5306
23009.765625 62.428 -47.0974
23010.131836 62.629 -177.7931
23010.498047 62.634 50.2608
23010.864258 62.407 -80.2268
23011.230469 62.484 149.1005
23011.596680 62.633 16.1012
23011.962891 62.689 -117.1303
23012.329102 62.651 109.8378
23012.695312 62.414 -21.8207
23013.061523 62.460 -152.1374
23013.427734 62.744 74.6279
23013.793945 62.662 -59.5105
23014.160156 62.566 169.0088
23014.526367 62.669 37.2659
23014.892578 62.572 -94.6891
23015.258789 62.632 134.4767
23015.625000 62.879 1.5564
23015.991211 62.761 -131.8326
23016.357422 62.554 97.4960
23016.723633 62.580 -33.1035
23017.089844 62.525 -165.1389
23017.456055 62.389 62.8614
23017.822266 62.322 -69.0272
23018.188477 62.256 158.9967
23018.554688 62.130 27.2150
23018.920898 62.046 -104.4461
23019.287109 62.099 122.9480
23019.653320 62.081 -10.4762
23020.019531 61.893 -141.9777
23020.385742 61.843 89.0862
23020.751953 62.000 -40.6192
23021.118164 62.018 -173.1972
23021.484375 61.705 52.9467
23021.850586 61.399 -78.9920
23022.216797 61.524 150.2545
23022.583008 61.611 18.8359
23022.949219 61.411 -110.6430
23023.315430 61.452 120.4032
23023.681641 61.523 -11.4913
23024.047852 61.469 -143.2025
23024.414062 61.696 86.2465
23024.780273 61.933 -44.6773
23025.146484 61.970 -174.7516
23025.512695 62.011 54.9829
23025.878906 62.079 -76.4934
23026.245117 62.342 150.8650
23026.611328 62.557 16.8765
23026.977539 62.455 -114.8738
23027.343750 62.564 115.9808
23027.709961 62.771 -15.5795
23028.076172 62.656 -147.9310
23028.442383 62.804 80.8897
23028.808594 63.291 -52.2069
23029.174805 63.516 173.7666
23029.541016 63.446 41.6892
23029.907227 63.460 -88.2308
23030.273438 63.886 140.9753
23030.639648 64.306 6.4773
23031.005859 64.200 -128.2431
23031.372070 64.013 100.4539
23031.738281 64.143 -30.9033
23032.104492 64.145 -163.8855
23032.470703 64.112 63.8477
23032.836914 64.311 -68.7564
23033.203125 64.457 157.8817
23033.569336 64.448 25.3134
23033.935547 64.403 -106.3548
23034.301758 64.467 122.1222
23034.667969 64.664 -10.8425
23035.034180 64.711 -145.0304
23035.400391 64.601 81.8773
23035.766602 64.558 -50.3098
23036.132812 64.495 177.4917
23036.499023 64.484 45.9883
23036.865234 64.696 -86.0251
23037.231445 64.857 140.4834
23037.597656 64.742 7.2169
23037.963867 64.528 -124.6414
23038.330078 64.463 103.5201
23038.696289 64.427 -30.0929
23039.062500 64.202 -163.8601
23039.428711 64.095 64.4601
23039.794922 64.336 -67.4679
23040.161133 64.432 159.0161
23040.527344 64.231 26.5991
23040.893555 64.125 -104.4496
23041.259766 64.138 123.7920
23041.625977 64.084 -8.3531
23041.992188 64.040 -140.2766
23042.358398 64.011 87.1222
23042.724609 63.798 -46.1743
23043.090820 63.388 -178.2910
23043.457031 63.197 51.4588
23043.823242 63.404 -79.9423
23044.189453 63.524 146.3417
23044.555664 63.317 13.1400
23044.921875 63.116 -117.9777
23045.288086 63.194 110.8825
23045.654297 63.347 -22.4165
23046.020508 63.280 -156.9286
23046.386719 63.040 70.0080
23046.752930 62.978 -61.1223
23047.119141 63.046 167.1819
23047.485352 62.808 35.0620
23047.851562 62.440 -95.2954
23048.217773 62.404 133.7974
23048.583984 62.342 0.2519
23048.950195 62.087 -131.9527
23049.316406 62.204 97.6218
23049.682617 62.374 -35.1868
23050.048828 61.984 -167.7491
23050.415039 61.642 62.8272
23050.781250 61.748 -67.8602
23051.147461 61.738 159.6611
23051.513672 61.633 28.5859
23051.879883 61.639 -101.8137
23052.246094 61.630 127.5396
23052.612305 61.654 -3.6065
23052.978516 61.703 -135.8770
23053.344727 61.718 91.5104
23053.710938 61.683 -40.6051
23054.077148 61.583 -171.2020
23054.443359 61.661 59.3338
23054.809570 61.879 -71.7150
23055.175781 61.967 156.0015
23055.541992 62.085 23.6516
23055.908203 62.212 -109.5173
23056.274414 62.139 117.7604
23056.640625 62.065 -13.5880
23057.006836 62.050 -145.2679
23057.373047 61.948 82.9353
23057.739258 61.969 -48.1903
23058.105469 62.200 179.7868
23058.471680 62.339 46.4731
23058.837891 62.281 -86.6162
23059.204102 62.218 140.8949
23059.570312 62.233 8.0762
23059.936523 62.274 -125.0069
23060.302734 62.298 101.8416
23060.668945 62.089 -30.9037
23061.035156 61.736 -161.3347
23061.401367 61.713 68.1545
23061.767578 61.613 -65.7142
23062.133789 61.248 161.4822
23062.500000 61.402 30.2309
23062.866211 61.589 -103.9228
23063.232422 61.135 123.8407
23063.598633 60.979 -5.0158
23063.964844 61.071 -137.9339
23064.331055 60.673 88.1015
23064.697266 60.467 -43.2272
23065.063477 60.462 -175.5042
23065.429688 60.141 53.4706
23065.795898 59.980 -76.2216
23066.162109 59.710 151.8547
23066.528320 59.227 21.5991
23066.894531 59.286 -107.7110
23067.260742 59.368 120.9281
23067.626953 59.255 -8.5668
23067.993164 59.383 -138.2576
23068.359375 59.281 90.0484
23068.725586 59.091 -40.5101
23069.091797 59.121 -171.6143
23069.458008 59.009 57.6063
23069.824219 59.171 -71.4173
23070.190430 59.539 156.6634
23070.556641 59.458 23.8462
23070.922852 59.404 -106.3908
23071.289062 59.599 122.6442
23071.655273 59.516 -8.7280
23072.021484 59.389 -138.0524
23072.387695 59.573 92.4608
23072.753906 59.871 -39.1143
23073.120117 59.943 -172.1422
23073.486328 59.660 56.5531
23073.852539 59.658 -71.7643
23074.218750 60.138 157.5180
23074.584961 60.383 24.3955
23074.951172 60.533 -106.8458
23075.317383 60.908 122.1630
23075.683594 61.056 -9.8789
23076.049805 60.964 -141.0583
23076.416016 60.979 87.6060
23076.782227 61.086 -44.6536
23077.148438 61.333 -176.9483
23077.514648 61.585 50.3596
23077.880859 61.608 -81.5308
23078.247070 61.716 147.6911
23078.613281 61.985 14.9723
23078.979492 62.016 -118.5791
23079.345703 62.066 110.4773
23079.711914 62.455 -20.6687
23080.078125 62.562 -154.1686
23080.444336 62.361 73.8855
23080.810547 62.723 -57.5113
23081.176758 63.243 167.1624
23081.542969 63.116 32.8316
23081.909180 62.988 -96.2850
23082.275391 63.265 132.9251
23082.641602 63.108 -1.2644
23083.007812 62.827 -134.2222
23083.374023 63.010 92.2642
23083.740234 63.109 -42.0311
23084.106445 63.090 -174.0087
23084.472656 63.107 53.7209
23084.838867 62.798 -79.0846
23085.205078 62.650 149.7205
23085.571289 62.893 16.5466
23085.937500 62.814 -117.3025
23086.303711 62.667 112.2366
23086.669922 62.845 -18.5732
23087.036133 62.831 -151.7427
23087.402344 62.577 75.2256
23087.768555 62.313 -56.9652
23088.134766 62.166 171.8196
23088.500977 62.178 40.0736
23088.867188 61.994 -92.4039
23089.233398 61.726 136.9415
23089.599609 61.737 6.2521
23089.965820 61.648 -126.0507
23090.332031 61.464 102.3124
23090.698242 61.547 -29.5931
23091.064453 61.708 -162.7771
23091.430664 61.736 64.6919
23091.796875 61.636 -65.5246
23092.163086 61.622 165.9405
23092.529297 61.615 35.8767
23092.895508 61.367 -94.9586
23093.261719 61.430 134.5322
23093.627930 61.773 1.0515
23093.994141 61.743 -132.3343
23094.360352 61.781 97.3154
23094.726562 61.946 -34.5902
23095.092773 61.731 -166.6655
23095.458984 61.791 62.9867
23095.825195 62.089 -69.9883
23096.191406 61.953 157.5228
23096.557617 61.963 28.4947
23096.923828 62.315 -101.8495
23097.290039 62.520 126.1983
23097.656250 62.653 -5.9844
23098.022461 62.648 -138.2177
23098.388672 62.615 90.9867
23098.754883 62.792 -40.3066
23099.121094 62.841 -173.3137
23099.487305 62.740 54.4402
23099.853516 62.821 -76.9638
23100.219727 63.024 150.9702
23100.585938 63.140 18.1893
23100.952148 63.138 -114.4331
23101.318359 63.218 113.2258
23101.684570 63.346 -19.9667
23102.050781 63.318 -152.5363
23102.416992 63.424 76.5596
23102.783203 63.681 -55.3251
23103.149414 63.763 172.2559
23103.515625 63.868 40.1325
23103.881836 63.900 -93.1930
23104.248047 63.668 134.3576
23104.614258 63.664 3.4293
23104.980469 63.898 -129.4547
23105.346680 63.957 96.5405
23105.712891 63.939 -36.5976
23106.079102 63.906 -169.0243
23106.445312 63.889 59.5144
23106.811523 64.023 -72.1422
23107.177734 64.118 154.8999
23107.543945 64.042 22.0111
23107.910156 63.953 -109.8691
23108.276367 63.991 118.3031
23108.642578 64.042 -14.6058
23109.008789 63.989 -147.4894
23109.375000 64.052 80.6254
23109.741211 64.219 -51.6624
23110.107422 64.213 176.0308
23110.473633 64.133 43.9817
23110.839844 63.916 -88.9799
23111.206055 63.598 139.3218
23111.572266 63.773 8.5253
23111.938477 64.127 -124.9118
23112.304688 64.102 101.6202
23112.670898 64.033 -30.0322
23113.037109 64.096 -162.1541
23113.403320 64.169 64.8898
23113.769531 64.185 -68.5783
23114.135742 64.009 159.0742
23114.501953 63.994 28.4143
23114.868164 64.102 -104.3328
23115.234375 63.850 122.1300
23115.600586 63.664 -9.6913
23115.966797 63.655 -142.6013
23116.333008 63.461 84.9371
23116.699219 63.566 -46.6840
23117.065430 63.679 178.8669
23117.431641 63.363 46.1874
23117.797852 63.474 -83.4614
23118.164062 63.647 143.2778
23118.530273 63.012 10.3422
23118.896484 62.580 -118.8343
23119.262695 62.735 108.2386
23119.628906 62.537 -26.8410
23119.995117 62.320 -158.1252
23120.361328 62.439 70.9260
23120.727539 62.165 -61.1934
23121.093750 61.699 169.2467
23121.459961 61.830 39.2660
23121.826172 62.030 -94.2116
23122.192383 61.907 133.7820
23122.558594 61.945 4.0526
23122.924805 61.873 -127.2126
23123.291016 61.445 102.6610
23123.657227 61.521 -26.5387
23124.023438 61.876 -159.8420
23124.389648 61.800 66.3143
23124.755859 61.602 -64.8121
23125.122070 61.471 165.0461
23125.488281 61.509 35.2052
23125.854492 61.777 -96.9465
23126.220703 61.725 129.5355
23126.586914 61.627 -1.2278
23126.953125 61.883 -132.7144
23127.319336 61.847 94.2948
23127.685547 61.816 -36.0734
23128.051758 62.212 -167.4514
23128.417969 62.263 59.5376
23128.784180 62.118 -70.9307
23129.150391 62.277 157.7746
23129.516602 62.245 23.8741
23129.882812 62.083 -109.0164
23130.249023 62.136 118.8563
23130.615234 62.175 -12.6121
23130.981445 62.378 -142.8588
23131.347656 62.714 84.5123
23131.713867 62.613 -49.7947
23132.080078 62.310 178.3023
23132.446289 62.304 47.1902
23132.812500 62.246 -84.8346
23133.178711 62.218 144.2324
23133.544922 62.522 11.8766
23133.911133 62.629 -122.3906
23134.277344 62.556 105.5510
23134.643555 62.674 -25.8436
23135.009766 62.525 -158.1480
23135.375977 62.266 71.3357
23135.742188 62.366 -60.3989
23136.108398 62.275 165.9841
23136.474609 62.147 34.8861
23136.840820 62.388 -96.4682
23137.207031 62.415 130.4286
23137.573242 62.333 -1.5734
23137.939453 62.427 -133.9070
23138.305664 62.475 93.9347
23138.671875 62.652 -37.7940
23139.038086 62.614 -171.3483
23139.404297 62.144 56.5677
23139.770508 62.036 -74.1593
23140.136719 62.079 152.4215
23140.502930 61.967 20.1973
23140.869141 62.237 -111.4957
23141.235352 62.299 114.1043
23141.601562 61.925 -18.4458
23141.967773 61.855 -149.5516
23142.333984 61.781 77.8975
23142.700195 61.602 -52.9400
23143.066406 61.672 176.1042
23143.432617 61.557 43.9563
23143.798828 61.483 -87.0899
23144.165039 61.608 140.2285
23144.531250 61.435 7.1806
23144.897461 61.289 -123.8943
23145.263672 61.209 104.2072
23145.629883 60.948 -26.5996
23145.996094 61.108 -156.2532
23146.362305 61.355 71.3969
23146.728516 61.211 -60.2213
23147.094727 61.175 169.6507
23147.460938 61.143 38.1170
23147.827148 61.088 -92.9477
23148.193359 61.366 135.0797
23148.559570 61.428 1.3458
23148.925781 61.186 -129.8943
23149.291992 61.226 99.9348
23149.658203 61.245 -32.5822
23150.024414 61.121 -164.6759
23150.390625 61.315 63.8334
23150.756836 61.566 -68.7267
23151.123047 61.636 159.7623
23151.489258 61.807 28.6472
23151.855469 61.859 -104.3948
23152.221680 61.635 123.0432
23152.587891 61.660 -7.8806
23152.954102 61.972 -140.2283
23153.320312 62.067 86.3978
23153.686523 61.976 -45.6180
23154.052734 62.001 -176.8808
23154.418945 62.104 50.6043
23154.785156 62.006 -82.9546
23155.151367 61.768 144.9443
23155.517578 61.872 13.8982
23155.883789 62.147 -119.1566
23156.250000 62.174 107.3921
23156.616211 62.160 -25.2386
23156.982422 62.044 -158.5009
23157.348633 61.795 69.5833
23157.714844 61.949 -61.6656
23158.081055 62.162 164.8881
23158.447266 62.101 32.3194
23158.813477 62.126 -100.0991
23159.179688 61.800 125.1604
23159.545898 61.112 -7.3764
23159.912109 61.058 -138.6056
23160.278320 61.163 86.8621
23160.644531 60.833 -46.3034
23161.010742 60.605 -177.0869
23161.376953 60.423 50.7655
23161.743164 60.177 -82.0272
23162.109375 60.023 144.6479
23162.475586 59.775 12.4258
23162.841797 59.659 -117.8114
23163.208008 59.466 110.5614
23163.574219 58.916 -20.9431
23163.940430 58.597 -152.6194
23164.306641 58.223 74.0705
23164.672852 57.850 -54.7132
23165.039062 58.270 177.2728
23165.405273 58.307 45.3905
23165.771484 57.836 -83.8291
23166.137695 57.766 146.6295
23166.503906 57.453 15.0917
23166.870117 57.292 -113.4459
23167.236328 57.527 115.6511
23167.602539 57.233 -15.1468
23167.968750 57.446 -142.0250
23168.334961 58.165 86.1000
23168.701172 58.152 -47.2755
23169.067383 58.008 -177.5087
23169.433594 57.903 50.8826
23169.799805 57.553 -79.7665
23170.166016 57.857 150.8562
23170.532227 58.411 18.0402
23170.898438 58.490 -113.6104
23171.264648 58.618 117.4786
23171.630859 58.785 -13.4631
23171.997070 58.649 -145.8746
23172.363281 58.608 82.5869
23172.729492 58.950 -48.8649
23173.095703 59.328 179.1024
23173.461914 59.471 47.7768
23173.828125 59.601 -83.2242
23174.194336 59.709 143.7702
23174.560547 59.577 10.4381
23174.926758 59.526 -120.5909
23175.292969 59.744 108.6116
23175.659180 59.895 -23.4397
23176.025391 59.939 -156.1275
23176.391602 60.040 70.9296
23176.757812 60.304 -61.8911
23177.124023 60.519 164.8865
23177.490234 60.284 32.9428
23177.856445 60.042 -95.9632
23178.222656 60.251 133.0209
23178.588867 60.291 -1.5138
23178.955078 60.191 -134.2386
23179.321289 60.417 94.5974
23179.687500 60.511 -37.2234
23180.053711 60.344 -167.5499
23180.419922 60.431 61.6135
23180.786133 60.469 -72.8272
23181.152344 60.134 153.1784
23181.518555 60.022 23.2032
23181.884766 60.498 -106.9167
23182.250977 60.836 119.8445
23182.617188 60.624 -13.4712
23182.983398 60.289 -144.5472
23183.349609 60.247 84.4155
23183.715820 60.241 -48.1544
23184.082031 60.152 179.8954
23184.448242 60.273 48.8417
23184.814453 60.500 -83.3086
23185.180664 60.566 144.2839
23185.546875 60.623 12.4347
23185.913086 60.662 -119.6735
23186.279297 60.614 109.2542
23186.645508 60.750 -21.0498
23187.011719 60.881 -152.8820
23187.377930 60.805 74.8305
23187.744141 60.777 -58.1883
23188.110352 60.606 167.5566
23188.476562 60.328 35.9509
23188.842773 60.494 -93.6771
23189.208984 60.708 135.2062
23189.575195 60.745 4.1157
23189.941406 60.829 -128.4018
23190.307617 60.651 98.4669
23190.673828 60.685 -31.3878
23191.040039 61.214 -162.4010
23191.406250 61.322 65.1717
23191.772461 61.324 -65.2960
23192.138672 61.510 161.4380
23192.504883 61.261 26.9549
23192.871094 61.246 -104.0902
23193.237305 61.670 123.1854
23193.603516 61.607 -9.9239
23193.969727 61.586 -140.2944
23194.335938 61.757 86.6007
23194.702148 61.503 -46.8210
23195.068359 61.574 -177.3929
23195.434570 61.978 49.5099
23195.800781 61.952 -84.1178
23196.166992 61.926 144.2938
23196.533203 62.036 11.9051
23196.899414 62.101 -120.7870
23197.265625 62.172 105.5180
23197.631836 61.873 -28.2370
23197.998047 61.718 -158.9086
23198.364258 62.107 67.7808
23198.730469 61.960 -68.1166
23199.096680 61.528 160.4992
23199.462891 61.602 29.2534
23199.829102 61.319 -104.7207
23200.195312 60.929 123.8766
23200.561523 61.105 -8.7877
23200.927734 61.011 -142.9954
23201.293945 60.858 86.5400
23201.660156 60.973 -44.6613
23202.026367 60.582 -177.0850
23202.392578 60.166 52.8868
23202.758789 60.150 -78.8911
23203.125000 60.017 148.4050
23203.491211 60.029 16.6741
23203.857422 59.885 -116.4766
23204.223633 59.340 113.0228
23204.589844 59.387 -15.4256
23204.956055 59.636 -147.7338
23205.322266 59.555 80.5646
23205.688477 59.709 -50.2116
23206.054688 59.663 177.1633
23206.420898 59.411 46.8305
23206.787109 59.693 -84.0133
23207.153320 59.739 141.6807
23207.519531 59.355 10.5106
23207.885742 59.485 -118.2217
23208.251953 59.716 110.2605
23208.618164 59.651 -20.8701
23208.984375 59.719 -151.3080
23209.350586 59.739 77.2923
23209.716797 59.698 -53.4582
23210.083008 59.838 174.9397
23210.449219 59.863 41.6854
23210.815430 59.760 -90.9085
