* Generated by rew_pipeline.py (source UUID f0175bf7-856b-4f82-b8d3-e215cf908451, calibrated to its own SPL at 100 Hz)
* Measurement: LR.filtered.clean-fdw8
* Dated: 2026-Sep-12 16:10:02
* Note: ; Vector average of L.filtered.clean-fdw8, R.filtered.clean-fdw8
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
160.400391 74.527 -154.3198
160.583496 74.421 138.3037
160.766602 74.274 71.1784
160.949707 74.108 4.4194
161.132812 73.962 -62.0122
161.315918 73.855 -128.4473
161.499023 73.766 164.8777
161.682129 73.659 97.9056
161.865234 73.512 30.8752
162.048340 73.345 -35.9965
162.231445 73.183 -102.6235
162.414551 73.048 -169.1031
162.597656 72.922 124.4674
162.780762 72.792 58.1301
162.963867 72.646 -8.0463
163.146973 72.504 -74.0334
163.330078 72.366 -139.9951
163.513184 72.224 153.9876
163.696289 72.056 87.9072
163.879395 71.865 21.9828
164.062500 71.682 -43.7139
164.245605 71.536 -109.2178
164.428711 71.435 -174.7724
164.611816 71.347 119.5757
164.794922 71.254 53.9219
164.978027 71.157 -11.5249
165.161133 71.100 -76.7825
165.344238 71.096 -142.0919
165.527344 71.137 152.2749
165.710449 71.174 86.2493
165.893555 71.192 20.0271
166.076660 71.188 -46.2125
166.259766 71.186 -112.3459
166.442871 71.190 -178.4509
166.625977 71.194 115.4973
166.809082 71.187 49.4909
166.992188 71.174 -16.3906
167.175293 71.164 -82.2833
167.358398 71.149 -148.2967
167.541504 71.110 145.4793
167.724609 71.027 79.2340
167.907715 70.929 13.1878
168.090820 70.862 -52.5626
168.273926 70.879 -118.2478
168.457031 70.966 175.7650
168.640137 71.073 109.3304
168.823242 71.135 42.6012
169.006348 71.138 -24.0456
169.189453 71.101 -90.4159
169.372559 71.063 -156.4956
169.555664 71.044 137.4348
169.738770 71.039 71.2027
169.921875 71.035 4.6710
170.104980 71.022 -62.0921
170.288086 71.010 -129.0890
170.471191 70.991 163.7673
170.654297 70.967 96.5540
170.837402 70.931 29.4505
171.020508 70.901 -37.4345
171.203613 70.885 -104.1435
171.386719 70.883 -170.8392
171.569824 70.860 122.3041
171.752930 70.785 55.3452
171.936035 70.645 -11.5865
172.119141 70.469 -78.3087
172.302246 70.300 -144.9416
172.485352 70.162 148.3308
172.668457 70.044 81.2807
172.851562 69.916 14.0420
173.034668 69.779 -53.1583
173.217773 69.650 -120.0755
173.400879 69.562 173.2040
173.583984 69.494 106.4548
173.767090 69.397 39.5405
173.950195 69.205 -27.3695
174.133301 68.918 -93.8772
174.316406 68.582 -159.7649
174.499512 68.289 134.8277
174.682617 68.079 69.2678
174.865723 67.923 3.1081
175.048828 67.753 -63.7398
175.231934 67.531 -130.7619
175.415039 67.280 162.5205
175.598145 67.053 96.4733
175.781250 66.900 30.9401
175.964355 66.808 -34.3146
176.147461 66.746 -99.5372
176.330566 66.664 -164.7332
176.513672 66.565 130.0514
176.696777 66.440 64.6826
176.879883 66.302 -1.0063
177.062988 66.132 -67.0785
177.246094 65.957 -133.3221
177.429199 65.816 160.4247
177.612305 65.782 94.2588
177.795410 65.873 27.8640
177.978516 66.048 -38.9227
178.161621 66.213 -106.1470
178.344727 66.293 -173.3604
178.527832 66.279 119.7850
178.710938 66.214 53.5060
178.894043 66.169 -12.5852
179.077148 66.153 -79.0775
179.260254 66.130 -146.4402
179.443359 66.028 145.4407
179.626465 65.845 77.1328
179.809570 65.625 9.2336
179.992676 65.473 -57.9570
180.175781 65.437 -124.8053
180.358887 65.492 168.2391
180.541992 65.531 100.8750
180.725098 65.480 33.4329
180.908203 65.346 -33.8152
181.091309 65.208 -100.7604
181.274414 65.157 -167.9971
181.457520 65.199 123.8545
181.640625 65.288 54.4900
181.823730 65.353 -15.6656
182.006836 65.395 -85.8879
182.189941 65.429 -155.5897
182.373047 65.508 135.4238
182.556152 65.625 66.8349
182.739258 65.750 -1.6299
182.922363 65.833 -70.2108
183.105469 65.874 -138.8316
183.288574 65.918 152.3322
183.471680 66.017 83.0685
183.654785 66.196 12.9826
183.837891 66.421 -57.9204
184.020996 66.661 -129.3283
184.204102 66.882 159.3374
184.387207 67.102 88.5693
184.570312 67.343 18.4886
184.753418 67.637 -51.0916
184.936523 67.973 -120.6757
185.119629 68.319 169.4140
185.302734 68.632 98.9594
185.485840 68.884 28.1050
185.668945 69.077 -42.9699
185.852051 69.225 -113.9416
186.035156 69.368 175.3881
186.218262 69.534 105.1219
186.401367 69.748 35.1883
186.584473 69.992 -34.5817
186.767578 70.238 -104.2506
186.950684 70.447 -173.7954
187.133789 70.613 116.9948
187.316895 70.755 48.1950
187.500000 70.913 -20.2107
187.683105 71.116 -88.5203
187.866211 71.353 -156.9580
188.049316 71.598 134.3620
188.232422 71.824 65.5993
188.415527 72.039 -3.0552
188.598633 72.262 -71.5028
188.781738 72.516 -139.8163
188.964844 72.790 151.8384
189.147949 73.068 83.4101
189.331055 73.324 14.9175
189.514160 73.561 -53.5253
189.697266 73.790 -121.9390
189.880371 74.018 169.6359
190.063477 74.244 101.0940
190.246582 74.452 32.4827
190.429688 74.640 -36.1104
190.612793 74.813 -104.5604
190.795898 74.989 -172.8654
190.979004 75.169 118.8898
191.162109 75.345 50.6078
191.345215 75.495 -17.7519
191.528320 75.611 -86.1302
191.711426 75.694 -154.4980
191.894531 75.759 137.1662
192.077637 75.815 68.7966
192.260742 75.862 0.4019
192.443848 75.903 -68.0004
192.626953 75.941 -136.3168
192.810059 75.986 155.4612
192.993164 76.033 87.3088
193.176270 76.071 19.1648
193.359375 76.076 -48.9469
193.542480 76.039 -116.9144
193.725586 75.970 175.3661
193.908691 75.902 107.8937
194.091797 75.860 40.4638
194.274902 75.846 -27.1533
194.458008 75.830 -95.1074
194.641113 75.779 -163.2741
194.824219 75.679 128.5766
195.007324 75.540 60.7146
195.190430 75.388 -6.7931
195.373535 75.239 -74.0200
195.556641 75.090 -141.1364
195.739746 74.913 151.8007
195.922852 74.697 84.8729
196.105957 74.444 18.2327
196.289062 74.189 -48.0271
196.472168 73.966 -114.0012
196.655273 73.790 -179.8605
196.838379 73.644 114.2299
197.021484 73.500 48.3411
197.204590 73.339 -17.3551
197.387695 73.174 -82.6094
197.570801 73.040 -147.3990
197.753906 72.966 148.1409
197.937012 72.959 83.6947
198.120117 72.995 19.0891
198.303223 73.053 -45.7133
198.486328 73.124 -110.5861
198.669434 73.231 -175.4627
198.852539 73.392 119.6206
199.035645 73.620 54.5235
199.218750 73.896 -10.8846
199.401855 74.201 -76.6332
199.584961 74.507 -142.6997
199.768066 74.800 151.0061
199.951172 75.068 84.5371
200.134277 75.308 17.9963
200.317383 75.525 -48.5732
200.500488 75.731 -115.1183
200.683594 75.944 178.2874
200.866699 76.166 111.5545
201.049805 76.392 44.5569
201.232910 76.598 -22.7067
201.416016 76.772 -90.1637
201.599121 76.910 -157.6792
201.782227 77.025 134.8272
201.965332 77.128 67.3452
202.148438 77.228 -0.1854
202.331543 77.313 -67.8257
202.514648 77.377 -135.5376
202.697754 77.412 156.7459
202.880859 77.427 89.1287
203.063965 77.431 21.6200
203.247070 77.433 -45.7889
203.430176 77.434 -113.1618
203.613281 77.427 179.5031
203.796387 77.409 112.2107
203.979492 77.379 44.9952
204.162598 77.344 -22.1506
204.345703 77.302 -89.2438
204.528809 77.253 -156.2925
204.711914 77.192 136.7141
204.895020 77.125 69.8140
205.078125 77.055 2.9965
205.261230 76.990 -63.7598
205.444336 76.930 -130.5341
205.627441 76.869 162.6543
205.810547 76.802 95.7875
205.993652 76.725 28.9215
206.176758 76.642 -37.9283
206.359863 76.553 -104.7276
206.542969 76.465 -171.4858
206.726074 76.371 121.8196
206.909180 76.278 55.2040
207.092285 76.184 -11.3184
207.275391 76.098 -77.7640
207.458496 76.017 -144.1893
207.641602 75.940 149.3721
207.824707 75.856 82.8982
208.007812 75.764 16.4492
208.190918 75.666 -49.9409
208.374023 75.572 -116.2225
208.557129 75.492 177.5526
208.740234 75.428 111.3508
208.923340 75.376 45.1087
209.106445 75.324 -21.1442
209.289551 75.272 -87.3829
209.472656 75.219 -153.5637
209.655762 75.174 140.2886
209.838867 75.131 74.1315
210.021973 75.087 7.9386
210.205078 75.028 -58.2660
210.388184 74.958 -124.4010
210.571289 74.882 169.5659
210.754395 74.817 103.6286
210.937500 74.767 37.6787
211.120605 74.726 -28.3281
211.303711 74.684 -94.4045
211.486816 74.640 -160.4408
211.669922 74.607 133.6004
211.853027 74.601 67.7051
212.036133 74.627 1.7216
212.219238 74.664 -64.4459
212.402344 74.687 -130.8043
212.585449 74.673 162.7852
212.768555 74.628 96.4744
212.951660 74.568 30.3241
213.134766 74.516 -35.7283
213.317871 74.473 -101.8296
213.500977 74.436 -168.0414
213.684082 74.390 125.6493
213.867188 74.338 59.3685
214.050293 74.291 -6.8376
214.233398 74.261 -72.9503
214.416504 74.247 -139.0570
214.599609 74.234 154.8332
214.782715 74.212 88.7203
214.965820 74.173 22.6732
215.148926 74.126 -43.3201
215.332031 74.072 -109.3076
215.515137 74.015 -175.3699
215.698242 73.942 118.4890
215.881348 73.854 52.3723
216.064453 73.758 -13.5813
216.247559 73.686 -79.2677
216.430664 73.660 -144.7627
216.613770 73.692 149.7756
216.796875 73.760 84.1324
216.979980 73.831 18.2606
217.163086 73.876 -47.8106
217.346191 73.884 -113.9319
217.529297 73.868 179.9592
217.712402 73.843 113.8980
217.895508 73.830 47.8139
218.078613 73.829 -18.3238
218.261719 73.845 -84.5299
218.444824 73.870 -150.7569
218.627930 73.904 143.0413
218.811035 73.939 76.8874
218.994141 73.973 10.7950
219.177246 73.995 -55.2639
219.360352 74.006 -121.2983
219.543457 74.000 172.6235
219.726562 73.979 106.4854
219.909668 73.942 40.2566
220.092773 73.895 -25.9789
220.275879 73.852 -92.1696
220.458984 73.834 -158.2617
220.642090 73.858 135.6503
220.825195 73.913 69.4668
221.008301 73.974 3.1197
221.191406 74.006 -63.2961
221.374512 73.999 -129.6165
221.557617 73.964 164.2763
221.740723 73.929 98.3508
221.923828 73.905 32.4258
222.106934 73.890 -33.6386
222.290039 73.866 -99.8791
222.473145 73.831 -166.1600
222.656250 73.793 127.6106
222.839355 73.769 61.4923
223.022461 73.760 -4.5744
223.205566 73.756 -70.5549
223.388672 73.750 -136.3927
223.571777 73.752 158.0000
223.754883 73.786 92.5251
223.937988 73.853 26.9744
224.121094 73.937 -38.8584
224.304199 74.001 -104.9717
224.487305 74.034 -171.1852
224.670410 74.050 122.6778
224.853516 74.085 56.6444
225.036621 74.155 -9.4582
225.219727 74.249 -75.7662
225.402832 74.339 -142.3010
225.585938 74.414 151.1024
225.769043 74.484 84.5411
225.952148 74.565 18.0292
226.135254 74.663 -48.5700
226.318359 74.762 -115.3100
226.501465 74.847 177.8281
226.684570 74.911 110.9505
226.867676 74.964 44.0806
227.050781 75.008 -22.8280
227.233887 75.038 -89.8254
227.416992 75.037 -156.8735
227.600098 75.015 136.1484
227.783203 74.989 69.2758
227.966309 74.985 2.4250
228.149414 74.998 -64.6000
228.332520 75.000 -131.8332
228.515625 74.967 160.8570
228.698730 74.900 93.7466
228.881836 74.837 26.9249
229.064941 74.809 -39.7540
229.248047 74.814 -106.6177
229.431152 74.805 -173.8067
229.614258 74.743 118.8253
229.797363 74.623 51.6039
229.980469 74.491 -15.2737
230.163574 74.393 -81.9424
230.346680 74.341 -148.7299
230.529785 74.289 144.1295
230.712891 74.188 76.7728
230.895996 74.019 9.5178
231.079102 73.815 -57.3323
231.262207 73.632 -123.8248
231.445312 73.500 169.7675
231.628418 73.407 103.1041
231.811523 73.310 36.1198
231.994629 73.186 -31.0614
232.177734 73.028 -98.2181
232.360840 72.853 -165.2261
232.543945 72.669 127.9479
232.727051 72.489 61.2879
232.910156 72.309 -5.2647
233.093262 72.137 -71.7825
233.276367 71.964 -138.4113
233.459473 71.774 154.7997
233.642578 71.552 87.8685
233.825684 71.297 20.9839
234.008789 71.032 -45.7555
234.191895 70.784 -112.3193
234.375000 70.564 -178.8615
234.558105 70.347 114.5674
234.741211 70.106 48.0175
234.924316 69.824 -18.3231
235.107422 69.516 -84.3681
235.290527 69.189 -150.1831
235.473633 68.848 144.0969
235.656738 68.470 78.4211
235.839844 68.059 12.9336
236.022949 67.633 -52.2635
236.206055 67.231 -117.1348
236.389160 66.865 178.1553
236.572266 66.526 113.6353
236.755371 66.206 49.3766
236.938477 65.931 -14.4742
237.121582 65.731 -78.1823
237.304688 65.587 -142.0532
237.487793 65.451 153.7192
237.670898 65.285 89.4420
237.854004 65.134 25.3672
238.037109 65.059 -38.5835
238.220215 65.082 -102.9310
238.403320 65.110 -167.8944
238.586426 65.065 126.9737
238.769531 64.938 62.4906
238.952637 64.850 -0.9152
239.135742 64.898 -63.8486
239.318848 65.059 -127.3037
239.501953 65.181 168.3168
239.685059 65.174 103.6586
239.868164 65.087 39.4194
240.051270 65.071 -24.3111
240.234375 65.202 -88.4543
240.417480 65.400 -153.6460
240.600586 65.537 140.3590
240.783691 65.580 74.6379
240.966797 65.645 9.8555
241.149902 65.861 -54.2846
241.333008 66.235 -118.8991
241.516113 66.608 175.4692
241.699219 66.852 109.2358
241.882324 66.948 43.2424
242.065430 67.016 -22.1036
242.248535 67.163 -87.2498
242.431641 67.400 -152.9633
242.614746 67.633 140.4344
242.797852 67.796 73.4027
242.980957 67.897 6.4954
243.164062 68.007 -60.0326
243.347168 68.163 -126.5285
243.530273 68.327 166.7051
243.713379 68.435 99.6639
243.896484 68.466 32.7549
244.079590 68.474 -33.8179
244.262695 68.523 -100.2607
244.445801 68.627 -167.1133
244.628906 68.712 125.3794
244.812012 68.718 57.5174
244.995117 68.634 -10.1259
245.178223 68.529 -77.1555
245.361328 68.471 -143.7674
245.544434 68.470 149.5668
245.727539 68.454 82.5082
245.910645 68.357 15.3109
246.093750 68.179 -51.6059
246.276855 67.984 -117.9428
246.459961 67.855 176.0064
246.643066 67.797 109.7479
246.826172 67.758 42.9495
247.009277 67.664 -24.1906
247.192383 67.503 -91.2688
247.375488 67.293 -157.9712
247.558594 67.083 135.7231
247.741699 66.885 69.6044
247.924805 66.698 3.5090
248.107910 66.502 -62.6950
248.291016 66.290 -128.9968
248.474121 66.046 164.5529
248.657227 65.756 98.1251
248.840332 65.422 31.9058
249.023438 65.074 -33.7968
249.206543 64.769 -99.0572
249.389648 64.528 -164.1350
249.572754 64.326 130.6012
249.755859 64.100 65.2348
249.938965 63.852 0.0483
250.122070 63.623 -64.8004
250.305176 63.478 -129.6875
250.488281 63.371 164.8239
250.671387 63.208 98.7009
250.854492 62.900 32.5741
251.037598 62.499 -32.5878
251.220703 62.144 -96.5373
251.403809 61.962 -159.9873
251.586914 61.884 135.8237
251.770020 61.731 70.7999
251.953125 61.387 5.7702
252.136230 60.919 -58.0146
252.319336 60.539 -120.4463
252.502441 60.371 177.4385
252.685547 60.329 114.3614
252.868652 60.208 50.6313
253.051758 59.975 -12.5486
253.234863 59.765 -74.1416
253.417969 59.803 -134.6635
253.601074 60.091 164.5042
253.784180 60.481 102.7009
253.967285 60.843 40.4677
254.150391 61.234 -21.6170
254.333496 61.730 -83.8198
254.516602 62.340 -146.8523
254.699707 62.949 148.9573
254.882812 63.491 84.0747
255.065918 63.969 19.0311
255.249023 64.459 -45.8964
255.432129 65.003 -111.0283
255.615234 65.587 -176.6452
255.798340 66.157 117.1021
255.981445 66.676 50.4367
256.164551 67.142 -16.5232
256.347656 67.560 -83.6805
256.530762 67.937 -151.0840
256.713867 68.262 141.3498
256.896973 68.551 73.7450
257.080078 68.824 6.2179
257.263184 69.117 -61.2727
257.446289 69.432 -128.9088
257.629395 69.748 163.2110
257.812500 70.025 95.1313
257.995605 70.247 27.1066
258.178711 70.428 -40.7037
258.361816 70.602 -108.2705
258.544922 70.790 -175.8540
258.728027 70.982 116.3084
258.911133 71.145 48.0836
259.094238 71.249 -20.3790
259.277344 71.300 -88.8512
259.460449 71.324 -157.1395
259.643555 71.367 134.7494
259.826660 71.442 66.6311
260.009766 71.540 -1.6810
260.192871 71.620 -70.2651
260.375977 71.649 -138.9754
260.559082 71.611 152.3721
260.742188 71.519 83.9726
260.925293 71.400 15.8089
261.108398 71.273 -52.2271
261.291504 71.141 -120.3429
261.474609 70.985 171.4031
261.657715 70.797 103.0635
261.840820 70.580 34.7988
262.023926 70.364 -33.3032
262.207031 70.169 -101.3065
262.390137 70.004 -169.3637
262.573242 69.837 122.3818
262.756348 69.634 53.9953
262.939453 69.370 -14.3785
263.122559 69.047 -82.5094
263.305664 68.692 -150.3629
263.488770 68.332 142.0173
263.671875 67.986 74.4192
263.854980 67.654 6.7300
264.038086 67.340 -61.1605
264.221191 67.040 -129.2814
264.404297 66.754 162.3063
264.587402 66.453 93.5905
264.770508 66.115 24.6809
264.953613 65.714 -44.2547
265.136719 65.259 -112.9875
265.319824 64.766 178.4639
265.502930 64.258 109.9865
265.686035 63.729 41.2453
265.869141 63.150 -27.8389
266.052246 62.504 -97.2706
266.235352 61.791 -166.7966
266.418457 61.060 123.6319
266.601562 60.340 53.9146
266.784668 59.656 -16.2891
266.967773 58.966 -87.3246
267.150879 58.249 -159.3333
267.333984 57.488 127.4781
267.517090 56.741 53.0759
267.700195 56.108 -22.8765
267.883301 55.720 -100.1616
268.066406 55.708 -178.3462
268.249512 56.080 103.6803
268.432617 56.788 26.7222
268.615723 57.670 -48.9839
268.798828 58.615 -123.5646
268.981934 59.504 162.5844
269.165039 60.285 89.4521
269.348145 60.945 16.9770
269.531250 61.507 -54.6206
269.714355 62.033 -125.3792
269.897461 62.560 164.6512
270.080566 63.128 95.2227
270.263672 63.722 26.1306
270.446777 64.337 -42.7700
270.629883 64.942 -111.6039
270.812988 65.524 179.6083
270.996094 66.057 110.8133
271.179199 66.536 42.1223
271.362305 66.964 -26.4335
271.545410 67.358 -94.7670
271.728516 67.741 -162.9857
271.911621 68.115 128.8436
272.094727 68.478 60.6316
272.277832 68.816 -7.5540
272.460938 69.140 -75.6494
272.644043 69.460 -143.6471
272.827148 69.788 148.3530
273.010254 70.108 80.2205
273.193359 70.404 11.9662
273.376465 70.660 -56.3270
273.559570 70.890 -124.5263
273.742676 71.113 167.3050
273.925781 71.332 99.0423
274.108887 71.525 30.5448
274.291992 71.657 -38.0660
274.475098 71.720 -106.5367
274.658203 71.740 -174.5978
274.841309 71.770 117.7328
275.024414 71.834 50.1642
275.207520 71.913 -17.6234
275.390625 71.945 -85.6660
275.573730 71.902 -153.6450
275.756836 71.805 138.7968
275.939941 71.720 71.7842
276.123047 71.702 4.9841
276.306152 71.740 -62.0151
276.489258 71.779 -129.3939
276.672363 71.773 163.1172
276.855469 71.733 95.8486
277.038574 71.702 28.9374
277.221680 71.716 -37.8512
277.404785 71.752 -104.7825
277.587891 71.768 -171.8652
277.770996 71.739 121.1766
277.954102 71.700 54.5886
278.137207 71.698 -11.7442
278.320312 71.748 -78.1964
278.503418 71.798 -145.0653
278.686523 71.788 147.8090
278.869629 71.705 80.8117
279.052734 71.599 14.2570
279.235840 71.536 -52.0332
279.418945 71.530 -118.4911
279.602051 71.528 174.5726
279.785156 71.466 107.3730
279.968262 71.338 40.3841
280.151367 71.202 -26.0425
280.334473 71.137 -92.0506
280.517578 71.152 -158.1190
280.700684 71.194 135.4517
280.883789 71.191 68.8110
281.066895 71.129 2.4018
281.250000 71.053 -63.5417
281.433105 71.019 -129.1610
281.616211 71.031 165.0980
281.799316 71.044 99.0336
281.982422 71.012 32.7694
282.165527 70.938 -33.3242
282.348633 70.872 -99.0950
282.531738 70.861 -164.6652
282.714844 70.916 129.6347
282.897949 70.999 63.6590
283.081055 71.081 -2.5142
283.264160 71.148 -68.6962
283.447266 71.221 -134.8059
283.630371 71.305 159.0809
283.813477 71.398 92.8726
283.996582 71.483 26.5291
284.179688 71.553 -39.8650
284.362793 71.611 -106.2679
284.545898 71.667 -172.6387
284.729004 71.724 120.9694
284.912109 71.781 54.5687
285.095215 71.835 -11.8607
285.278320 71.882 -78.2862
285.461426 71.925 -144.7348
285.644531 71.961 148.8062
285.827637 71.993 82.3372
286.010742 72.029 15.8698
286.193848 72.081 -50.6390
286.376953 72.151 -117.2777
286.560059 72.231 175.9080
286.743164 72.303 108.9497
286.926270 72.362 41.9992
287.109375 72.417 -24.8484
287.292480 72.487 -91.5775
287.475586 72.578 -158.3538
287.658691 72.676 134.6907
287.841797 72.756 67.4874
288.024902 72.797 0.1475
288.208008 72.806 -67.2151
288.391113 72.796 -134.5228
288.574219 72.791 158.1723
288.757324 72.790 90.7902
288.940430 72.784 23.3016
289.123535 72.757 -44.2403
289.306641 72.707 -111.7243
289.489746 72.637 -179.1054
289.672852 72.554 113.6208
289.855957 72.456 46.3676
290.039062 72.337 -20.8917
290.222168 72.190 -88.1821
290.405273 72.014 -155.4343
290.588379 71.818 137.3789
290.771484 71.613 70.2992
290.954590 71.415 3.2910
291.137695 71.223 -63.6693
291.320801 71.035 -130.6023
291.503906 70.837 162.5294
291.687012 70.627 95.8065
291.870117 70.407 29.2746
292.053223 70.192 -37.0732
292.236328 69.986 -103.3803
292.419434 69.781 -169.7583
292.602539 69.558 123.7121
292.785645 69.301 57.1521
292.968750 69.015 -9.3193
293.151855 68.721 -75.5695
293.334961 68.442 -141.6600
293.518066 68.174 152.3543
293.701172 67.906 86.4441
293.884277 67.619 20.7611
294.067383 67.328 -44.5521
294.250488 67.056 -109.4893
294.433594 66.829 -174.2542
294.616699 66.626 120.8916
294.799805 66.421 55.8947
294.982910 66.189 -9.1352
295.166016 65.954 -73.9887
295.349121 65.746 -138.6946
295.532227 65.594 156.6313
295.715332 65.490 91.7625
295.898438 65.414 26.7227
296.081543 65.353 -38.4650
296.264648 65.304 -103.6898
296.447754 65.268 -169.0261
296.630859 65.222 125.5424
296.813965 65.156 60.0285
296.997070 65.054 -5.4198
297.180176 64.935 -70.7294
297.363281 64.802 -135.8712
297.546387 64.674 159.1416
297.729492 64.549 94.3095
297.912598 64.444 29.6681
298.095703 64.364 -34.8713
298.278809 64.307 -99.3703
298.461914 64.245 -163.8786
298.645020 64.164 131.8524
298.828125 64.087 68.0047
299.011230 64.073 4.6300
299.194336 64.163 -58.7238
299.377441 64.330 -122.4414
299.560547 64.515 173.3351
299.743652 64.684 108.9631
299.926758 64.873 44.6758
300.109863 65.127 -19.5865
300.292969 65.462 -84.2665
300.476074 65.812 -149.6093
300.659180 66.121 144.4992
300.842285 66.366 78.3989
301.025391 66.582 12.2770
301.208496 66.794 -54.0061
301.391602 67.000 -120.6520
301.574707 67.158 172.3018
301.757812 67.254 105.1696
301.940918 67.311 38.2238
302.124023 67.381 -28.4482
302.307129 67.487 -95.1494
302.490234 67.591 -162.0815
302.673340 67.634 130.8051
302.856445 67.587 63.9181
303.039551 67.496 -2.4737
303.222656 67.417 -68.4714
303.405762 67.381 -134.5639
303.588867 67.332 158.9154
303.771973 67.217 92.1540
303.955078 67.034 25.6895
304.138184 66.870 -40.0664
304.321289 66.820 -105.3651
304.504395 66.897 -170.8232
304.687500 67.004 123.1596
304.870605 67.040 56.9485
305.053711 66.986 -8.8407
305.236816 66.914 -73.7976
305.419922 66.918 -138.2914
305.603027 67.005 156.9818
305.786133 67.106 91.5541
305.969238 67.151 25.6205
306.152344 67.149 -40.4291
306.335449 67.151 -106.3974
306.518555 67.208 -172.4753
306.701660 67.299 121.0866
306.884766 67.378 54.3420
307.067871 67.407 -12.4043
307.250977 67.404 -78.8251
307.434082 67.396 -144.9349
307.617188 67.399 149.0860
307.800293 67.386 83.0216
307.983398 67.334 16.9638
308.166504 67.252 -48.9681
308.349609 67.173 -114.6969
308.532715 67.124 179.5809
308.715820 67.090 113.7439
