* Generated by rew_pipeline.py (source UUID dfb65ea2-0ad3-4047-a78a-47ab03241470, calibrated to its own SPL at 100 Hz)
* Measurement: L.filtered.clean-fdw8
* Dated: 2026-Sep-12 16:10:00
* Note: ; Trace Arithmetic A times B A = L.nofdw.clean-fdw8 B = FLX-trimmed.clean-fdw8
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8979.675293 71.488 -23.2047
8979.858398 71.769 -89.3416
8980.041504 72.015 -155.4739
8980.224609 72.246 138.4134
8980.407715 72.482 72.2080
8980.590820 72.726 5.7274
8980.773926 72.958 -61.1177
8980.957031 73.157 -128.2157
8981.140137 73.323 164.6711
8981.323242 73.482 97.7037
8981.506348 73.663 30.8218
8981.689453 73.862 -36.1788
8981.872559 74.039 -103.3995
8982.055664 74.156 -170.6889
8982.238770 74.210 122.2531
8982.421875 74.243 55.6001
8982.604980 74.310 -10.8098
8982.788086 74.425 -77.3818
8982.971191 74.546 -144.4066
8983.154297 74.615 148.1959
8983.337402 74.609 80.7947
8983.520508 74.553 13.7516
8983.703613 74.500 -52.8448
8983.886719 74.488 -119.2145
8984.069824 74.508 174.3465
8984.252930 74.524 107.7288
8984.436035 74.509 41.0430
8984.619141 74.469 -25.5508
8984.802246 74.425 -92.0088
8984.985352 74.395 -158.4154
8985.168457 74.380 135.1346
8985.351562 74.369 68.6381
8985.534668 74.358 2.1707
8985.717773 74.349 -64.1893
8985.900879 74.347 -130.4030
8986.083984 74.355 163.5413
8986.267090 74.377 97.6322
8986.450195 74.422 31.7966
8986.633301 74.488 -34.1196
8986.816406 74.557 -100.2735
8986.999512 74.599 -166.6914
8987.182617 74.593 126.7804
8987.365723 74.548 60.3702
8987.548828 74.503 -5.8071
8987.731934 74.494 -71.8565
8987.915039 74.530 -138.0049
8988.098145 74.585 155.6196
8988.281250 74.629 89.0952
8988.464355 74.655 22.6034
8988.647461 74.677 -43.7528
8988.830566 74.709 -110.0213
8989.013672 74.746 -176.3026
8989.196777 74.775 117.3890
8989.379883 74.793 51.1332
8989.562988 74.817 -15.0271
8989.746094 74.867 -81.1946
8989.929199 74.940 -147.5560
8990.112305 75.009 145.8020
8990.295410 75.046 78.9912
8990.478516 75.048 12.2280
8990.661621 75.041 -54.3588
8990.844727 75.050 -120.8350
8991.027832 75.078 172.6249
8991.210938 75.105 105.9308
8991.394043 75.110 39.1662
8991.577148 75.096 -27.5091
8991.760254 75.087 -94.0353
8991.943359 75.108 -160.5305
8992.126465 75.156 132.8040
8992.309570 75.205 65.8539
8992.492676 75.229 -1.3376
8992.675781 75.217 -68.6345
8992.858887 75.175 -135.9161
8993.041992 75.116 156.8686
8993.225098 75.054 89.7115
8993.408203 74.999 22.5746
8993.591309 74.956 -44.6021
8993.774414 74.921 -111.8930
8993.957520 74.883 -179.3479
8994.140625 74.823 113.0597
8994.323730 74.727 45.4370
8994.506836 74.599 -22.0997
8994.689941 74.454 -89.5174
8994.873047 74.302 -156.8925
8995.056152 74.139 135.6720
8995.239258 73.950 68.1574
8995.422363 73.730 0.6470
8995.605469 73.488 -66.7749
8995.788574 73.245 -134.1408
8995.971680 73.003 158.4065
8996.154785 72.739 90.7571
8996.337891 72.423 22.9664
8996.520996 72.039 -44.7706
8996.704102 71.604 -112.2854
8996.887207 71.143 -179.5861
8997.070312 70.668 113.1708
8997.253418 70.160 45.8817
8997.436523 69.594 -21.3477
8997.619629 68.970 -88.2805
8997.802734 68.319 -154.8027
8997.985840 67.660 138.9195
8998.168945 66.959 72.6187
8998.352051 66.139 6.2973
8998.535156 65.136 -59.6371
8998.718262 63.953 -124.6599
8998.901367 62.640 171.3799
8999.084473 61.188 108.1678
8999.267578 59.436 45.8652
8999.450684 57.165 -13.1110
8999.633789 54.685 -62.5176
8999.816895 54.035 -100.6604
9000.000000 55.908 -145.9324
9000.183105 58.004 157.0153
9000.366211 59.577 95.3792
9000.549316 60.821 33.0525
9000.732422 61.991 -29.2878
9000.915527 63.151 -92.2704
9001.098633 64.213 -156.1601
9001.281738 65.115 139.4598
9001.464844 65.894 75.0212
9001.647949 66.624 10.4467
9001.831055 67.333 -54.7056
9002.014160 67.984 -120.6838
9002.197266 68.544 172.7244
9002.380371 69.030 105.9358
9002.563477 69.505 39.1573
9002.746582 70.015 -27.7661
9002.929688 70.543 -95.0942
9003.112793 71.033 -162.8298
9003.295898 71.440 129.3347
9003.479004 71.772 61.7593
9003.662109 72.074 -5.4463
9003.845215 72.387 -72.5042
9004.028320 72.706 -139.7419
9004.211426 72.998 152.7137
9004.394531 73.237 85.0089
9004.577637 73.429 17.3793
9004.760742 73.603 -50.0708
9004.943848 73.778 -117.4203
9005.126953 73.946 175.2142
9005.310059 74.082 107.8447
9005.493164 74.176 40.6099
9005.676270 74.245 -26.3832
9005.859375 74.318 -93.2048
9006.042480 74.407 -160.0749
9006.225586 74.496 132.8211
9006.408691 74.560 65.4839
9006.591797 74.586 -1.9237
9006.774902 74.585 -69.2231
9006.958008 74.583 -136.3436
9007.141113 74.595 156.6662
9007.324219 74.623 89.7184
9007.507324 74.661 22.7532
9007.690430 74.700 -44.2626
9007.873535 74.734 -111.3618
9008.056641 74.752 -178.5638
9008.239746 74.742 114.1676
9008.422852 74.703 46.9319
9008.605957 74.643 -20.1696
9008.789062 74.577 -87.1096
9008.972168 74.514 -153.9431
9009.155273 74.449 139.2730
9009.338379 74.367 72.5582
9009.521484 74.268 5.9859
9009.704590 74.164 -60.4226
9009.887695 74.064 -126.7644
9010.070801 73.964 166.8197
9010.253906 73.840 100.3008
9010.437012 73.677 33.8266
9010.620117 73.490 -32.3911
9010.803223 73.317 -98.2740
9010.986328 73.192 -163.9679
9011.169434 73.112 130.2935
9011.352539 73.049 64.4191
9011.535645 72.976 -1.4777
9011.718750 72.898 -67.2384
9011.901855 72.834 -132.8511
9012.084961 72.791 161.5427
9012.268066 72.749 95.8360
9012.451172 72.683 30.1121
9012.634277 72.597 -35.4229
9012.817383 72.527 -100.6703
9013.000488 72.508 -165.7938
9013.183594 72.544 128.8930
9013.366699 72.596 63.2096
9013.549805 72.622 -2.7477
9013.732910 72.610 -68.7199
9013.916016 72.577 -134.4982
9014.099121 72.555 159.9566
9014.282227 72.562 94.5541
9014.465332 72.602 29.1821
9014.648438 72.671 -36.2522
9014.831543 72.762 -101.8495
9015.014648 72.855 -167.7088
9015.197754 72.921 126.1576
9015.380859 72.936 59.8868
9015.563965 72.897 -6.2955
9015.747070 72.833 -72.2323
9015.930176 72.780 -137.9581
9016.113281 72.753 156.3463
9016.296387 72.741 90.5417
9016.479492 72.722 24.6595
9016.662598 72.696 -41.1640
9016.845703 72.678 -106.8582
9017.028809 72.685 -172.5005
9017.211914 72.712 121.7809
9017.395020 72.736 55.9632
9017.578125 72.749 -9.8498
9017.761230 72.759 -75.5622
9017.944336 72.785 -141.2137
9018.127441 72.826 153.0581
9018.310547 72.859 87.1878
9018.493652 72.860 21.2853
9018.676758 72.830 -44.4510
9018.859863 72.793 -109.9203
9019.042969 72.774 -175.2122
9019.226074 72.775 119.5021
9019.409180 72.777 54.1607
9019.592285 72.772 -11.1420
9019.775391 72.778 -76.3007
9019.958496 72.825 -141.3645
9020.141602 72.922 153.4821
9020.324707 73.052 88.1105
9020.507812 73.190 22.5778
9020.690918 73.331 -42.9616
9020.874023 73.493 -108.4567
9021.057129 73.686 -174.0414
9021.240234 73.891 120.1037
9021.423340 74.069 53.9597
9021.606445 74.197 -12.2854
9021.789551 74.286 -78.3937
9021.972656 74.379 -144.2922
9022.155762 74.509 149.8467
9022.338867 74.679 83.7486
9022.521973 74.855 17.2742
9022.705078 75.003 -49.4795
9022.888184 75.107 -116.2761
9023.071289 75.180 177.0890
9023.254395 75.249 110.6731
9023.437500 75.331 44.3873
9023.620605 75.427 -21.9103
9023.803711 75.527 -88.3172
9023.986816 75.618 -154.8499
9024.169922 75.695 138.5303
9024.353027 75.760 71.8697
9024.536133 75.822 5.1862
9024.719238 75.887 -61.5387
9024.902344 75.954 -128.3358
9025.085449 76.015 164.7956
9025.268555 76.058 97.9157
9025.451660 76.082 31.1250
9025.634766 76.096 -35.4987
9025.817871 76.116 -101.9645
9026.000977 76.151 -168.3739
9026.184082 76.198 125.1476
9026.367188 76.243 58.5365
9026.550293 76.273 -8.1813
9026.733398 76.289 -74.9379
9026.916504 76.297 -141.6882
9027.099609 76.307 151.5667
9027.282715 76.320 84.8076
9027.465820 76.338 18.0294
9027.648926 76.358 -48.7624
9027.832031 76.382 -115.5787
9028.015137 76.402 177.5536
9028.198242 76.406 110.6362
9028.381348 76.382 43.7382
9028.564453 76.332 -23.0290
9028.747559 76.275 -89.6046
9028.930664 76.233 -156.0605
9029.113770 76.216 137.4206
9029.296875 76.211 70.6788
9029.479980 76.191 3.7021
9029.663086 76.144 -63.3759
9029.846191 76.075 -130.3925
9030.029297 76.004 162.7198
9030.212402 75.948 95.9062
9030.395508 75.903 29.0740
9030.578613 75.855 -37.8069
9030.761719 75.795 -104.6905
9030.944824 75.723 -171.5281
9031.127930 75.647 121.6642
9031.311035 75.569 54.8156
9031.494141 75.481 -12.1257
9031.677246 75.374 -79.1402
9031.860352 75.243 -146.1598
9032.043457 75.094 146.8705
9032.226562 74.931 79.9613
9032.409668 74.752 13.1039
9032.592773 74.552 -53.6908
9032.775879 74.330 -120.3967
9032.958984 74.091 172.9862
9033.142090 73.836 106.4173
9033.325195 73.561 39.8674
9033.508301 73.261 -26.6128
9033.691406 72.941 -92.9007
9033.874512 72.623 -158.9031
9034.057617 72.330 135.3466
9034.240723 72.062 69.7325
9034.423828 71.793 4.2322
9034.606934 71.498 -60.9729
9034.790039 71.189 -125.6177
9034.973145 70.913 170.3654
9035.156250 70.715 106.6881
9035.339355 70.586 42.9260
9035.522461 70.481 -21.0816
9035.705566 70.379 -85.1455
9035.888672 70.311 -149.0616
9036.071777 70.334 147.0247
9036.254883 70.450 82.6962
9036.437988 70.594 17.7507
9036.621094 70.699 -47.5105
9036.804199 70.762 -112.5326
9036.987305 70.856 -177.0465
9037.170410 71.053 118.5908
9037.353516 71.345 53.6859
9037.536621 71.640 -12.1178
9037.719727 71.851 -78.5678
9037.902832 71.967 -145.1149
9038.085938 72.048 148.5981
9038.269043 72.168 82.4504
9038.452148 72.343 15.9988
9038.635254 72.521 -51.0558
9038.818359 72.631 -118.5918
9039.001465 72.642 173.7942
9039.184570 72.576 106.4555
9039.367676 72.483 39.4456
9039.550781 72.395 -27.4751
9039.733887 72.303 -94.5832
9039.916992 72.173 -161.9369
9040.100098 71.988 130.6412
9040.283203 71.759 63.3816
9040.466309 71.513 -3.6152
9040.649414 71.266 -70.3942
9040.832520 71.005 -136.9908
9041.015625 70.709 156.7147
9041.198730 70.381 90.9545
9041.381836 70.060 25.8453
9041.564941 69.795 -38.8222
9041.748047 69.598 -103.5102
9041.931152 69.419 -168.5604
9042.114258 69.195 126.1161
9042.297363 68.901 60.9898
9042.480469 68.588 -3.4339
9042.663574 68.358 -67.0442
9042.846680 68.293 -130.3192
9043.029785 68.378 166.0241
9043.212891 68.521 101.6278
9043.395996 68.631 36.6807
9043.579102 68.676 -28.3682
9043.762207 68.685 -93.1891
9043.945312 68.708 -157.7785
9044.128418 68.771 137.6085
9044.311523 68.861 72.7174
9044.494629 68.948 7.4884
9044.677734 69.006 -57.9618
9044.860840 69.031 -123.4716
9045.043945 69.025 171.0850
9045.227051 68.993 105.8101
9045.410156 68.948 40.8020
9045.593262 68.913 -23.9037
9045.776367 68.918 -88.4340
9045.959473 68.969 -153.0583
9046.142578 69.037 142.0175
9046.325684 69.077 76.8621
9046.508789 69.073 11.8033
9046.691895 69.059 -52.8254
9046.875000 69.100 -116.9831
9047.058105 69.240 179.0131
9047.241211 69.466 114.7692
9047.424316 69.733 50.1358
9047.607422 70.010 -14.7969
9047.790527 70.302 -79.9516
9047.973633 70.613 -145.4218
9048.156738 70.924 148.6481
9048.339844 71.197 82.2975
9048.522949 71.409 15.8064
9048.706055 71.581 -50.5020
9048.889160 71.767 -116.5474
9049.072266 72.006 177.4036
9049.255371 72.282 110.9704
9049.438477 72.536 44.0185
9049.621582 72.717 -23.2302
9049.804688 72.824 -90.3962
9049.987793 72.900 -157.2429
9050.170898 72.998 136.1497
9050.354004 73.137 69.4886
9050.537109 73.291 2.5573
9050.720215 73.423 -64.6017
9050.903320 73.518 -131.7682
9051.086426 73.590 161.2370
9051.269531 73.668 94.4059
9051.452637 73.761 27.5809
9051.635742 73.854 -39.3815
9051.818848 73.927 -106.4938
9052.001953 73.968 -173.6627
9052.185059 73.985 119.2079
9052.368164 73.993 52.1468
9052.551270 74.003 -14.8768
9052.734375 74.019 -81.9076
9052.917480 74.040 -148.9816
9053.100586 74.064 143.8702
9053.283691 74.079 76.6328
9053.466797 74.075 9.3427
9053.649902 74.046 -57.9000
9053.833008 74.003 -124.9920
9054.016113 73.968 168.0697
9054.199219 73.954 101.1467
9054.382324 73.950 34.0640
9054.565430 73.919 -33.2115
9054.748535 73.836 -100.4983
9054.931641 73.705 -167.5216
9055.114746 73.573 125.8480
9055.297852 73.486 59.4285
9055.480957 73.455 -7.1695
9055.664062 73.441 -74.2159
9055.847168 73.394 -141.6375
9056.030273 73.297 150.8941
9056.213379 73.182 83.6759
9056.396484 73.103 16.7169
9056.579590 73.086 -50.2742
9056.762695 73.106 -117.6228
9056.945801 73.107 174.5882
9057.128906 73.043 106.5477
9057.312012 72.908 38.5319
9057.495117 72.731 -29.2983
9057.678223 72.546 -96.9813
9057.861328 72.374 -164.6822
9058.044434 72.213 127.4523
9058.227539 72.050 59.3764
9058.410645 71.872 -8.8750
9058.593750 71.667 -77.2380
9058.776855 71.421 -145.6324
9058.959961 71.123 146.0497
9059.143066 70.775 77.9196
9059.326172 70.396 10.0051
9059.509277 70.009 -57.8307
9059.692383 69.622 -125.8508
9059.875488 69.214 165.7362
9060.058594 68.752 96.9502
9060.241699 68.225 28.0394
9060.424805 67.659 -40.7138
9060.607910 67.102 -109.2519
9060.791016 66.585 -177.8483
9060.974121 66.077 113.0975
9061.157227 65.498 43.4136
9061.340332 64.774 -26.6897
9061.523438 63.887 -96.7754
9061.706543 62.896 -166.5314
9061.889648 61.909 123.8425
9062.072754 61.004 53.5256
9062.255859 60.162 -18.4736
9062.438965 59.298 -92.6777
9062.622070 58.349 -168.9397
9062.805176 57.351 113.3594
9062.988281 56.458 35.0763
9063.171387 55.904 -42.9139
9063.354492 55.877 -120.0266
9063.537598 56.376 163.8443
9063.720703 57.206 88.5913
9063.903809 58.126 14.2740
9064.086914 58.980 -58.8477
9064.270020 59.739 -130.5499
9064.453125 60.464 159.0796
9064.636230 61.228 89.5271
9064.819336 62.049 20.1006
9065.002441 62.872 -49.6021
9065.185547 63.628 -119.4672
9065.368652 64.284 170.9594
9065.551758 64.864 102.1107
9065.734863 65.429 34.0785
9065.917969 66.025 -33.4726
9066.101074 66.641 -101.0429
9066.284180 67.224 -168.8985
9066.467285 67.725 123.0839
9066.650391 68.145 55.2405
9066.833496 68.536 -12.1969
9067.016602 68.961 -79.3258
9067.199707 69.446 -146.5111
9067.382812 69.956 145.9371
9067.565918 70.430 78.0195
9067.749023 70.829 10.0041
9067.932129 71.160 -57.8191
9068.115234 71.459 -125.3662
9068.298340 71.757 167.1935
9068.481445 72.054 99.6111
9068.664551 72.327 31.7907
9068.847656 72.558 -36.1414
9069.030762 72.757 -103.9743
9069.213867 72.956 -171.6142
9069.396973 73.178 120.8321
9069.580078 73.412 53.1796
9069.763184 73.623 -14.6285
9069.946289 73.778 -82.4393
9070.129395 73.876 -150.0072
9070.312500 73.951 142.7957
9070.495605 74.046 75.8479
9070.678711 74.174 8.8578
9070.861816 74.313 -58.3942
9071.044922 74.429 -125.8858
9071.228027 74.503 166.5987
9071.411133 74.551 99.2792
9071.594238 74.600 32.2209
9071.777344 74.668 -34.6730
9071.960449 74.752 -101.5313
9072.143555 74.839 -168.3969
9072.326660 74.926 124.7572
9072.509766 75.021 57.9220
9072.692871 75.132 -8.9998
9072.875977 75.246 -76.1132
9073.059082 75.341 -143.4000
9073.242188 75.399 149.3113
9073.425293 75.430 82.2265
9073.608398 75.463 15.4116
9073.791504 75.524 -51.2817
9073.974609 75.605 -118.0986
9074.157715 75.673 174.8284
9074.340820 75.698 107.5780
9074.523926 75.674 40.3527
9074.707031 75.626 -26.6957
9074.890137 75.587 -93.5791
9075.073242 75.577 -160.4372
9075.256348 75.589 132.6028
9075.439453 75.605 65.5258
9075.622559 75.614 -1.5952
9075.805664 75.611 -68.6871
9075.988770 75.595 -135.7218
9076.171875 75.564 157.3133
9076.354980 75.514 90.4548
9076.538086 75.451 23.7425
9076.721191 75.389 -42.8458
9076.904297 75.334 -109.4093
9077.087402 75.274 -176.0338
9077.270508 75.188 117.3276
9077.453613 75.071 50.8577
9077.636719 74.950 -15.2840
9077.819824 74.868 -81.1640
9078.002930 74.843 -147.1035
9078.186035 74.849 146.5680
9078.369141 74.827 79.8090
9078.552246 74.740 12.9121
9078.735352 74.603 -53.7265
9078.918457 74.472 -119.9246
9079.101562 74.403 174.1242
9079.284668 74.396 108.0284
9079.467773 74.401 41.5701
9079.650879 74.359 -25.1202
9079.833984 74.250 -91.7199
9080.017090 74.099 -158.0018
9080.200195 73.942 135.9982
9080.383301 73.790 70.0664
9080.566406 73.626 4.0601
9080.749512 73.430 -61.9435
9080.932617 73.209 -127.7392
9081.115723 73.001 166.7886
9081.298828 72.840 101.5479
9081.481934 72.730 36.3476
9081.665039 72.648 -28.8869
9081.848145 72.569 -94.0422
9082.031250 72.497 -158.9525
9082.214355 72.452 136.4207
9082.397461 72.450 71.9532
9082.580566 72.486 7.4882
9082.763672 72.551 -57.0381
9082.946777 72.645 -121.6256
9083.129883 72.779 173.6664
9083.312988 72.956 108.6803
9083.496094 73.152 43.2794
9083.679199 73.330 -22.4998
9083.862305 73.464 -88.4294
9084.045410 73.560 -154.2269
9084.228516 73.653 140.2498
9084.411621 73.783 74.8851
9084.594727 73.964 9.3707
9084.777832 74.167 -56.5738
9084.960938 74.348 -123.0109
9085.144043 74.474 170.2321
9085.327148 74.541 103.4335
9085.510254 74.578 36.8039
9085.693359 74.625 -29.6363
9085.876465 74.705 -96.0470
9086.059570 74.807 -162.6177
9086.242676 74.900 130.6053
9086.425781 74.955 63.7617
9086.608887 74.968 -2.9321
9086.791992 74.961 -69.3514
9086.975098 74.962 -135.5626
9087.158203 74.977 158.2350
9087.341309 74.988 91.8830
9087.524414 74.968 25.3912
9087.707520 74.906 -41.0923
9087.890625 74.817 -107.4193
9088.073730 74.728 -173.5640
9088.256836 74.657 120.3752
9088.439941 74.603 54.2870
9088.623047 74.553 -11.8458
9088.806152 74.498 -77.9432
9088.989258 74.444 -143.9127
9089.172363 74.401 150.2781
9089.355469 74.377 84.5975
9089.538574 74.372 18.9924
9089.721680 74.385 -46.5903
9089.904785 74.412 -112.2155
9090.087891 74.444 -177.9521
9090.270996 74.464 116.1801
9090.454102 74.460 50.2581
9090.637207 74.435 -15.5788
9090.820312 74.411 -81.2436
9091.003418 74.414 -146.7962
9091.186523 74.452 147.5984
9091.369629 74.505 81.8348
9091.552734 74.548 15.9817
9091.735840 74.578 -49.7839
9091.918945 74.615 -115.3631
9092.102051 74.684 179.1430
9092.285156 74.782 113.5200
9092.468262 74.882 47.6581
9092.651367 74.956 -18.3396
9092.834473 75.012 -84.2761
9093.017578 75.082 -150.0842
9093.200684 75.197 144.0704
9093.383789 75.346 77.9375
9093.566895 75.491 11.4373
9093.750000 75.596 -55.2521
9093.933105 75.660 -121.8520
9094.116211 75.711 171.7719
9094.299316 75.779 105.4936
9094.482422 75.859 39.0591
9094.665527 75.915 -27.6535
9094.848633 75.914 -94.5092
9095.031738 75.860 -161.2327
9095.214844 75.793 132.3487
9095.397949 75.763 66.1380
9095.581055 75.788 -0.1621
9095.764160 75.837 -66.7799
9095.947266 75.864 -133.6711
9096.130371 75.838 159.4406
9096.313477 75.769 92.8528
9096.496582 75.695 26.6727
9096.679688 75.651 -39.2548
9096.862793 75.640 -105.2223
9097.045898 75.637 -171.4402
9097.229004 75.614 122.0865
9097.412109 75.557 55.5085
9097.595215 75.483 -11.0126
9097.778320 75.422 -77.4295
9097.961426 75.391 -143.8307
9098.144531 75.384 149.6584
9098.327637 75.371 83.0153
9098.510742 75.321 16.3809
9098.693848 75.223 -50.0104
9098.876953 75.098 -115.9865
9099.060059 74.982 178.4200
9099.243164 74.897 112.9631
9099.426270 74.834 47.3564
9099.609375 74.762 -18.5085
9099.792480 74.657 -84.4981
9099.975586 74.526 -150.3703
9100.158691 74.407 144.0147
9100.341797 74.336 78.5792
9100.524902 74.316 13.1132
9100.708008 74.321 -52.5176
9100.891113 74.315 -118.2597
9101.074219 74.282 176.0500
9101.257324 74.234 110.5206
9101.440430 74.188 45.1190
9101.623535 74.150 -20.2742
9101.806641 74.118 -85.7417
9101.989746 74.086 -151.2787
9102.172852 74.062 143.1459
9102.355957 74.052 77.5181
9102.539062 74.052 11.7978
9102.722168 74.047 -53.9867
9102.905273 74.027 -119.6979
9103.088379 74.000 174.8175
9103.271484 73.997 109.5680
9103.454590 74.037 44.3565
9103.637695 74.108 -21.0712
9103.820801 74.171 -86.7930
9104.003906 74.200 -152.6329
9104.187012 74.200 141.6855
9104.370117 74.214 76.2889
9104.553223 74.278 11.0223
9104.736328 74.389 -54.4161
9104.919434 74.503 -120.1894
9105.102539 74.576 173.8192
9105.285645 74.594 107.8873
9105.468750 74.586 42.2094
9105.651855 74.595 -23.2671
9105.834961 74.640 -88.7874
9106.018066 74.708 -154.5584
9106.201172 74.769 139.4274
9106.384277 74.809 73.3574
9106.567383 74.839 7.4249
9106.750488 74.883 -58.3145
9106.933594 74.953 -123.9451
9107.116699 75.041 170.4212
9107.299805 75.132 104.7414
9107.482910 75.215 39.0322
9107.666016 75.291 -26.6977
9107.849121 75.365 -92.4791
9108.032227 75.438 -158.3436
9108.215332 75.512 135.7203
9108.398438 75.592 69.7504
9108.581543 75.688 3.7469
9108.764648 75.804 -62.3497
9108.947754 75.926 -128.5926
9109.130859 76.032 165.0612
9109.313965 76.112 98.7513
9109.497070 76.181 32.5969
9109.680176 76.269 -33.4450
9109.863281 76.390 -99.5920
9110.046387 76.528 -166.0655
9110.229492 76.646 127.1133
9110.412598 76.719 60.1587
9110.595703 76.755 -6.6416
9110.778809 76.788 -73.1516
9110.961914 76.851 -139.4940
9111.145020 76.938 154.0748
9111.328125 77.012 87.4148
9111.511230 77.034 20.6284
9111.694336 77.000 -46.0421
9111.877441 76.942 -112.4330
9112.060547 76.905 -178.6115
9112.243652 76.913 115.1760
9112.426758 76.953 48.7209
9112.609863 76.994 -17.9811
