* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
272.094727 0.000 149.1103
272.460938 0.000 149.2803
272.827148 0.000 149.4506
273.193359 0.000 149.6211
273.559570 0.000 149.7920
273.925781 0.000 149.9631
274.291992 0.000 150.1344
274.658203 0.000 150.3060
275.024414 0.000 150.4779
275.390625 0.000 150.6500
275.756836 0.000 150.8223
276.123047 0.000 150.9948
276.489258 0.000 151.1676
276.855469 0.000 151.3406
277.221680 0.000 151.5138
277.587891 0.000 151.6872
277.954102 0.000 151.8608
278.320312 0.000 152.0347
278.686523 0.000 152.2086
279.052734 -0.000 152.3828
279.418945 0.000 152.5572
279.785156 0.000 152.7317
280.151367 0.000 152.9065
280.517578 0.000 153.0814
280.883789 0.000 153.2564
281.250000 0.000 153.4316
281.616211 0.000 153.6070
281.982422 0.000 153.7826
282.348633 0.000 153.9582
282.714844 0.000 154.1341
283.081055 0.000 154.3100
283.447266 0.000 154.4862
283.813477 0.000 154.6624
284.179688 0.000 154.8388
284.545898 0.000 155.0153
284.912109 0.000 155.1919
285.278320 0.000 155.3687
285.644531 0.000 155.5456
286.010742 -0.000 155.7225
286.376953 0.000 155.8997
286.743164 0.000 156.0769
287.109375 -0.000 156.2542
287.475586 0.000 156.4316
287.841797 0.000 156.6091
288.208008 -0.000 156.7868
288.574219 -0.000 156.9645
288.940430 0.000 157.1423
289.306641 -0.000 157.3202
289.672852 -0.000 157.4982
290.039062 0.000 157.6763
290.405273 -0.000 157.8544
290.771484 0.000 158.0327
291.137695 0.000 158.2110
291.503906 0.000 158.3894
291.870117 -0.000 158.5678
292.236328 0.000 158.7464
292.602539 0.000 158.9250
292.968750 0.000 159.1036
293.334961 0.000 159.2823
293.701172 0.000 159.4611
294.067383 0.000 159.6400
294.433594 0.000 159.8189
294.799805 0.000 159.9978
295.166016 0.000 160.1768
295.532227 0.000 160.3559
295.898438 0.000 160.5350
296.264648 0.000 160.7142
296.630859 0.000 160.8933
296.997070 0.000 161.0726
297.363281 0.000 161.2519
297.729492 0.000 161.4312
298.095703 0.000 161.6105
298.461914 0.000 161.7899
298.828125 0.000 161.9694
299.194336 0.000 162.1488
299.560547 0.000 162.3283
299.926758 0.000 162.5078
300.292969 0.000 162.6873
300.659180 0.000 162.8668
301.025391 0.000 163.0464
301.391602 -0.000 163.2261
301.757812 0.000 163.4057
302.124023 0.000 163.5853
302.490234 0.000 163.7649
302.856445 0.000 163.9446
303.222656 0.000 164.1243
303.588867 0.000 164.3040
303.955078 0.000 164.4837
304.321289 -0.000 164.6634
304.687500 0.000 164.8431
305.053711 0.000 165.0228
305.419922 0.000 165.2025
305.786133 0.000 165.3822
306.152344 0.000 165.5619
306.518555 0.000 165.7417
306.884766 0.000 165.9214
307.250977 0.000 166.1011
307.617188 0.000 166.2808
307.983398 0.000 166.4605
308.349609 0.000 166.6402
308.715820 -0.000 166.8199
309.082031 0.000 166.9995
309.448242 0.000 167.1792
309.814453 0.000 167.3588
310.180664 0.000 167.5385
