* Generated by rew_pipeline.py (source UUID 52b193c4-2b57-4908-a61b-75034b9edfea, calibrated to its own SPL at 100 Hz)
* Measurement: L.filtered.clean-fdw6
* Dated: 2026-Sep-12 16:19:00
* Note: ; Trace Arithmetic A times B A = L.nofdw.clean-fdw6 B = FLX-trimmed.clean-fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18407.592773 67.573 48.0199
18407.775879 67.446 -18.7301
18407.958984 67.283 -84.6560
18408.142090 67.177 -149.7433
18408.325195 67.180 145.5038
18408.508301 67.260 80.4854
18408.691406 67.333 14.9851
18408.874512 67.338 -50.7857
18409.057617 67.270 -116.4951
18409.240723 67.169 178.0071
18409.423828 67.074 112.6251
18409.606934 66.995 47.2060
18409.790039 66.929 -18.2474
18409.973145 66.890 -83.6014
18410.156250 66.913 -148.8330
18410.339355 67.018 145.8130
18410.522461 67.170 80.0094
18410.705566 67.286 13.7132
18410.888672 67.297 -52.6924
18411.071777 67.201 -118.6210
18411.254883 67.075 176.2744
18411.437988 67.020 111.7127
18411.621094 67.067 46.8981
18411.804199 67.141 -18.7866
18411.987305 67.137 -85.2505
18412.170410 67.015 -151.8394
18412.353516 66.840 142.1136
18412.536621 66.736 76.7234
18412.719727 66.783 11.4153
18412.902832 66.931 -54.4774
18413.085938 67.060 -120.9906
18413.269043 67.086 172.5064
18413.452148 67.029 106.7818
18413.635254 66.994 42.1086
18413.818359 67.078 -22.0421
18414.001465 67.268 -86.5645
18414.184570 67.457 -151.9096
18414.367676 67.553 142.1633
18414.550781 67.539 76.2003
18414.733887 67.474 10.5692
18414.916992 67.431 -54.7656
18415.100098 67.443 -120.0902
18415.283203 67.496 174.4036
18415.466309 67.569 108.7591
18415.649414 67.661 43.0890
18415.832520 67.780 -22.6268
18416.015625 67.913 -88.5147
18416.198730 68.028 -154.6086
18416.381836 68.099 139.2514
18416.564941 68.139 73.2833
18416.748047 68.189 7.5224
18416.931152 68.279 -58.2548
18417.114258 68.393 -124.3109
18417.297363 68.491 169.3485
18417.480469 68.547 103.0092
18417.663574 68.585 36.9793
18417.846680 68.655 -28.7303
18418.029785 68.779 -94.4494
18418.212891 68.920 -160.5140
18418.395996 69.010 133.0946
18418.579102 69.021 66.7435
18418.762207 68.991 0.8018
18418.945312 68.999 -64.7492
18419.128418 69.090 -130.3743
18419.311523 69.230 163.4438
18419.494629 69.337 96.6797
18419.677734 69.360 29.7789
18419.860840 69.320 -36.7260
18420.043945 69.285 -102.6487
18420.227051 69.311 -168.2915
18420.410156 69.379 125.8913
18420.593262 69.427 59.7795
18420.776367 69.414 -6.3181
18420.959473 69.374 -72.0229
18421.142578 69.387 -137.3433
18421.325684 69.502 157.2221
18421.508789 69.680 91.1344
18421.691895 69.828 24.3374
18421.875000 69.884 -42.7159
18422.058105 69.859 -109.4525
18422.241211 69.822 -175.6187
18422.424316 69.835 118.5377
18422.607422 69.897 52.5367
18422.790527 69.954 -13.8572
18422.973633 69.958 -80.4583
18423.156738 69.917 -146.9032
18423.339844 69.889 146.9765
18423.522949 69.930 80.9834
18423.706055 70.041 14.7571
18423.889160 70.174 -51.8601
18424.072266 70.275 -118.6960
18424.255371 70.325 174.5668
18424.438477 70.338 108.1351
18424.621582 70.331 42.0009
18424.804688 70.310 -23.9619
18424.987793 70.269 -89.8445
18425.170898 70.211 -155.6770
18425.354004 70.156 138.4659
18425.537109 70.121 72.4045
18425.720215 70.098 5.9699
18425.903320 70.062 -60.8049
18426.086426 70.002 -127.6493
18426.269531 69.942 165.7485
18426.452637 69.927 99.4635
18426.635742 69.980 33.2462
18426.818848 70.062 -33.2238
18427.001953 70.100 -99.9792
18427.185059 70.037 -166.6756
18427.368164 69.889 127.1606
18427.551270 69.736 61.7268
18427.734375 69.667 -3.3336
18427.917480 69.701 -68.7384
18428.100586 69.770 -134.9789
18428.283691 69.782 158.0351
18428.466797 69.694 90.8218
18428.649902 69.527 23.9457
18428.833008 69.346 -42.3069
18429.016113 69.217 -108.0433
18429.199219 69.159 -173.5967
18429.382324 69.150 120.7755
18429.565430 69.157 55.0345
18429.748535 69.167 -10.7357
18429.931641 69.186 -76.4864
18430.114746 69.221 -142.2559
18430.297852 69.267 151.8971
18430.480957 69.312 85.9698
18430.664062 69.348 20.0109
18430.847168 69.375 -45.9491
18431.030273 69.395 -111.9471
18431.213379 69.403 -178.0612
18431.396484 69.384 115.6682
18431.579590 69.327 49.2938
18431.762695 69.234 -17.0541
18431.945801 69.128 -83.2465
18432.128906 69.043 -149.2460
18432.312012 69.004 144.8628
18432.495117 69.014 78.9421
18432.678223 69.054 12.9218
18432.861328 69.095 -53.1392
18433.044434 69.125 -119.1168
18433.227539 69.152 175.0396
18433.410645 69.187 109.2121
18433.593750 69.223 43.1755
18433.776855 69.229 -23.2062
18433.959961 69.168 -89.8140
18434.143066 69.039 -156.2892
18434.326172 68.890 137.7536
18434.509277 68.807 72.4124
18434.692383 68.859 7.3211
18434.875488 69.035 -58.1209
18435.058594 69.248 -124.2618
18435.241699 69.396 169.0380
18435.424805 69.428 102.2390
18435.607910 69.356 35.7930
18435.791016 69.247 -30.1410
18435.974121 69.167 -95.8066
18436.157227 69.142 -161.6703
18436.340332 69.142 131.9472
18436.523438 69.121 65.1066
18436.706543 69.059 -1.8157
18436.889648 68.976 -68.3840
18437.072754 68.923 -134.3863
18437.255859 68.943 160.0133
18437.438965 69.026 94.4010
18437.622070 69.107 28.4548
18437.805176 69.108 -37.8006
18437.988281 68.988 -104.0244
18438.171387 68.780 -169.8226
18438.354492 68.578 124.8904
18438.537598 68.475 59.6639
18438.720703 68.486 -6.2406
18438.903809 68.531 -73.2193
18439.086914 68.507 -140.9666
18439.270020 68.368 151.3393
18439.453125 68.159 84.5507
18439.636230 67.998 18.9855
18439.819336 67.988 -45.9054
18440.002441 68.110 -111.1251
18440.185547 68.232 -177.2228
18440.368652 68.227 116.0777
18440.551758 68.064 49.5210
18440.734863 67.820 -16.2666
18440.917969 67.629 -81.2694
18441.101074 67.575 -146.1338
18441.284180 67.620 148.4433
18441.467285 67.661 82.3660
18441.650391 67.629 16.1247
18441.833496 67.538 -49.7043
18442.016602 67.463 -114.9599
18442.199707 67.461 179.9544
18442.382812 67.512 114.4480
18442.565918 67.539 48.2925
18442.749023 67.480 -18.2140
18442.932129 67.343 -84.5207
18443.115234 67.206 -150.2541
18443.298340 67.162 144.4600
18443.481445 67.240 79.0766
18443.664551 67.374 13.1389
18443.847656 67.458 -53.2959
18444.030762 67.418 -119.6958
18444.213867 67.266 174.5902
18444.396973 67.091 109.8828
18444.580078 67.001 45.8395
18444.763184 67.032 -18.3861
18444.946289 67.117 -83.4614
18445.129395 67.160 -149.3884
18445.312500 67.121 144.3407
18445.495605 67.045 78.2467
18445.678711 67.017 12.4351
18445.861816 67.087 -53.4540
18446.044922 67.218 -119.8261
18446.228027 67.328 173.3199
18446.411133 67.362 106.4006
18446.594238 67.330 39.8927
18446.777344 67.291 -26.0476
18446.960449 67.289 -91.6870
18447.143555 67.312 -157.4082
18447.326660 67.308 136.7004
18447.509766 67.250 70.9048
18447.692871 67.169 5.4977
18447.875977 67.130 -59.5817
18448.059082 67.165 -124.7840
18448.242188 67.234 169.4557
18448.425293 67.266 103.1144
18448.608398 67.223 36.5529
18448.791504 67.130 -29.8208
18448.974609 67.049 -95.8652
18449.157715 67.028 -161.7559
18449.340820 67.069 132.2523
18449.523926 67.142 66.0757
18449.707031 67.221 -0.1993
18449.890137 67.294 -66.4834
18450.073242 67.345 -132.7624
18450.256348 67.353 160.9929
18450.439453 67.298 94.9251
18450.622559 67.198 29.2148
18450.805664 67.097 -36.1425
18450.988770 67.037 -101.4523
18451.171875 67.004 -167.1002
18451.354980 66.947 126.8338
18451.538086 66.835 60.6903
18451.721191 66.697 -5.0663
18451.904297 66.612 -70.3052
18452.087402 66.637 -135.4180
18452.270508 66.740 159.0508
18452.453613 66.834 92.9465
18452.636719 66.851 26.5826
18452.819824 66.794 -39.6255
18453.002930 66.711 -105.5381
18453.186035 66.643 -171.3396
18453.369141 66.591 122.7601
18453.552246 66.544 56.7894
18453.735352 66.523 -9.1035
18453.918457 66.569 -74.9821
18454.101562 66.682 -141.1720
18454.284668 66.791 152.1437
18454.467773 66.810 85.3003
18454.650879 66.723 19.0159
18454.833984 66.617 -46.2125
18455.017090 66.621 -110.7524
18455.200195 66.754 -175.6943
18455.383301 66.881 118.2481
18455.566406 66.852 51.4513
18455.749512 66.641 -15.0034
18455.932617 66.392 -80.2805
18456.115723 66.313 -144.7275
18456.298828 66.461 150.2646
18456.481934 66.676 83.8110
18456.665039 66.768 16.4331
18456.848145 66.698 -50.5918
18457.031250 66.604 -116.3962
18457.214355 66.665 178.5816
18457.397461 66.896 112.9602
18457.580566 67.112 45.9867
18457.763672 67.131 -21.7419
18457.946777 66.923 -88.9299
18458.129883 66.642 -154.6335
18458.312988 66.507 140.8184
18458.496094 66.588 75.9893
18458.679199 66.736 9.9002
18458.862305 66.774 -57.0846
18459.045410 66.667 -123.9302
18459.228516 66.518 170.0079
18459.411621 66.449 104.4154
18459.594727 66.462 38.4795
18459.777832 66.446 -28.0679
18459.960938 66.330 -94.6555
18460.144043 66.168 -160.5527
18460.327148 66.100 134.2401
18460.510254 66.191 68.8360
18460.693359 66.344 2.4410
18460.876465 66.404 -64.7755
18461.059570 66.306 -131.9359
18461.242676 66.115 161.7186
18461.425781 65.946 96.1761
18461.608887 65.841 30.7608
18461.791992 65.723 -34.9799
18461.975098 65.517 -100.7142
18462.158203 65.266 -165.7903
18462.341309 65.120 129.7784
18462.524414 65.164 64.9526
18462.707520 65.293 -1.2811
18462.890625 65.321 -68.7576
18463.073730 65.161 -136.3007
18463.256836 64.901 157.3247
18463.439941 64.745 92.3624
18463.623047 64.819 27.7036
18463.806152 65.024 -37.9166
18463.989258 65.153 -104.5705
18464.172363 65.104 -171.3318
18464.355469 64.930 122.7260
18464.538574 64.776 57.7307
18464.721680 64.723 -7.0139
18464.904785 64.727 -72.1451
18465.087891 64.711 -137.5542
18465.270996 64.687 157.2398
18465.454102 64.739 92.2599
18465.637207 64.899 26.8597
18465.820312 65.068 -39.5091
18466.003418 65.107 -106.5638
18466.186523 64.964 -173.3485
18466.369629 64.734 121.0086
18466.552734 64.595 56.4570
18466.735840 64.641 -8.1099
18466.918945 64.775 -73.7341
18467.102051 64.830 -140.3566
18467.285156 64.731 152.9399
18467.468262 64.544 87.0599
18467.651367 64.410 22.1594
18467.834473 64.408 -42.4395
18468.017578 64.488 -107.4768
18468.200684 64.540 -173.0367
18468.383789 64.512 121.2989
18468.566895 64.438 55.8530
18468.750000 64.371 -9.4928
18468.933105 64.325 -75.1072
18469.116211 64.269 -141.1569
18469.299316 64.181 152.5584
18469.482422 64.090 86.3570
18469.665527 64.055 20.3374
18469.848633 64.107 -45.6911
18470.031738 64.225 -111.9591
18470.214844 64.347 -178.4818
18470.397949 64.421 114.9379
18470.581055 64.421 48.5473
18470.764160 64.341 -17.4680
18470.947266 64.196 -82.9970
18471.130371 64.018 -148.0102
18471.313477 63.858 147.3676
18471.496582 63.755 82.8126
18471.679688 63.717 17.9387
18471.862793 63.712 -47.4445
18472.045898 63.705 -113.2260
18472.229004 63.685 -179.1346
18472.412109 63.655 115.0610
18472.595215 63.615 49.5020
18472.778320 63.562 -15.6707
18472.961426 63.512 -80.3160
18473.144531 63.515 -144.5253
18473.327637 63.611 151.1586
18473.510742 63.762 86.0018
18473.693848 63.856 19.7092
18473.876953 63.795 -47.2717
18474.060059 63.576 -114.0321
18474.243164 63.319 -179.8283
18474.426270 63.192 115.2598
18474.609375 63.263 50.3344
18474.792480 63.432 -15.3110
18474.975586 63.554 -81.4192
18475.158691 63.587 -147.1575
18475.341797 63.615 147.9413
18475.524902 63.733 83.3891
18475.708008 63.912 18.2341
18475.891113 64.005 -47.8176
18476.074219 63.912 -114.0591
18476.257324 63.690 -179.4467
18476.440430 63.538 116.3264
18476.623535 63.619 52.2131
18476.806641 63.864 -13.1838
18476.989746 64.056 -80.0299
18477.172852 64.060 -147.1938
18477.355957 63.930 146.7259
18477.539062 63.878 82.2257
18477.722168 64.076 18.2558
18477.905273 64.460 -46.7451
18478.088379 64.809 -113.1751
18478.271484 64.971 179.8189
18478.454590 64.965 113.3593
18478.637695 64.927 47.9405
18478.820801 64.989 -16.9323
18479.003906 65.149 -82.1697
18479.187012 65.303 -148.1282
18479.370117 65.375 145.5755
18479.553223 65.387 79.4716
18479.736328 65.420 13.6293
18479.919434 65.517 -52.4015
18480.102539 65.629 -119.0369
18480.285645 65.672 173.8634
18480.468750 65.610 106.9395
18480.651855 65.499 40.8413
18480.834961 65.455 -24.3238
18481.018066 65.559 -89.1777
18481.201172 65.775 -154.5549
18481.384277 65.985 139.2233
18481.567383 66.090 72.4934
18481.750488 66.076 5.8776
18481.933594 66.013 -60.1860
18482.116699 66.005 -125.7898
18482.299805 66.110 168.4581
18482.482910 66.284 101.9278
18482.666016 66.420 34.5120
18482.849121 66.431 -33.2818
18483.032227 66.300 -100.6314
18483.215332 66.109 -166.8650
18483.398438 65.995 128.0293
18483.581543 66.053 63.2316
18483.764648 66.238 -2.2788
18483.947754 66.419 -68.8601
18484.130859 66.496 -136.0916
18484.313965 66.469 156.7132
18484.497070 66.414 89.9411
18484.680176 66.405 23.4241
18484.863281 66.438 -43.2755
18485.046387 66.429 -110.2789
18485.229492 66.303 -177.1405
18485.412598 66.065 116.8508
18485.595703 65.819 52.0589
18485.778809 65.694 -12.0137
18485.961914 65.711 -76.4859
18486.145020 65.759 -142.1227
18486.328125 65.711 151.2138
18486.511230 65.528 84.2434
18486.694336 65.278 17.6624
18486.877441 65.081 -48.3222
18487.060547 65.019 -114.0626
18487.243652 65.077 179.9591
18487.426758 65.175 113.6185
18487.609863 65.240 47.1799
18487.792969 65.248 -19.0070
18487.976074 65.210 -84.7669
18488.159180 65.146 -150.1381
18488.342285 65.071 144.7508
18488.525391 65.000 79.7902
18488.708496 64.957 14.8656
18488.891602 64.967 -50.2251
18489.074707 65.033 -115.7514
18489.257812 65.121 178.1113
18489.440918 65.174 111.4418
18489.624023 65.142 44.5912
18489.807129 65.011 -21.9304
18489.990234 64.816 -87.6509
18490.173340 64.640 -152.3930
18490.356445 64.576 143.5019
18490.539551 64.655 79.2587
18490.722656 64.820 14.1640
18490.905762 64.962 -51.9677
18491.088867 64.999 -118.7705
18491.271973 64.914 174.3814
18491.455078 64.758 108.0247
18491.638184 64.619 42.3259
18491.821289 64.568 -22.9925
18492.004395 64.612 -88.3955
18492.187500 64.709 -154.1554
18492.370605 64.811 139.7793
18492.553711 64.902 73.6146
18492.736816 64.991 7.4896
18492.919922 65.087 -58.5969
18493.103027 65.181 -124.6901
18493.286133 65.251 169.2472
18493.469238 65.283 103.3503
18493.652344 65.283 37.7477
18493.835449 65.276 -27.5657
18494.018555 65.284 -92.7691
18494.201660 65.311 -158.1366
18494.384766 65.345 136.0973
18494.567871 65.362 69.8307
18494.750977 65.343 3.1193
18494.934082 65.277 -63.8354
18495.117188 65.171 -130.7221
18495.300293 65.055 162.7926
18495.483398 64.983 96.8982
18495.666504 65.009 31.4610
18495.849609 65.150 -33.9763
18496.032715 65.352 -99.9007
18496.215820 65.521 -166.4604
18496.398926 65.575 126.6476
18496.582031 65.500 59.9948
18496.765137 65.358 -5.9343
18496.948242 65.261 -71.1377
18497.131348 65.284 -136.2184
18497.314453 65.390 158.0955
18497.497559 65.464 91.6308
18497.680664 65.417 24.9127
18497.863770 65.258 -41.2722
18498.046875 65.101 -106.5490
18498.229980 65.069 -171.4498
18498.413086 65.159 122.9360
18498.596191 65.232 56.0334
18498.779297 65.145 -11.6764
18498.962402 64.870 -79.0338
18499.145508 64.540 -145.0059
18499.328613 64.381 150.3651
18499.511719 64.498 85.7279
18499.694824 64.747 19.8011
18499.877930 64.886 -47.3039
18500.061035 64.789 -114.3749
18500.244141 64.524 179.8792
18500.427246 64.312 115.7567
18500.610352 64.330 52.0069
18500.793457 64.510 -13.0423
18500.976562 64.632 -79.7864
18501.159668 64.554 -147.2814
18501.342773 64.310 145.7686
18501.525879 64.068 80.0515
18501.708984 63.990 15.1214
18501.892090 64.083 -50.0556
18502.075195 64.207 -115.8985
18502.258301 64.251 178.0953
18502.441406 64.228 112.6281
18502.624512 64.240 47.7908
18502.807617 64.349 -17.0940
18502.990723 64.501 -82.7500
18503.173828 64.586 -149.2092
18503.356934 64.554 144.1151
18503.540039 64.452 77.8376
18503.723145 64.374 12.0807
18503.906250 64.369 -53.5513
18504.089355 64.396 -119.4503
18504.272461 64.379 174.4675
18504.455566 64.291 108.6577
18504.638672 64.181 43.4580
18504.821777 64.129 -21.3064
18505.004883 64.157 -86.2095
18505.187988 64.214 -151.6709
18505.371094 64.234 142.3969
18505.554199 64.200 76.4044
18505.737305 64.154 10.6595
18505.920410 64.149 -54.8929
18506.103516 64.188 -120.5377
18506.286621 64.229 173.5837
18506.469727 64.228 107.6594
18506.652832 64.192 42.0085
18506.835938 64.176 -23.3052
18507.019043 64.227 -88.6726
18507.202148 64.319 -154.6573
18507.385254 64.357 138.5556
18507.568359 64.255 71.4178
18507.751465 64.007 4.8011
18507.934570 63.722 -60.5554
18508.117676 63.579 -124.7716
18508.300781 63.673 170.9669
18508.483887 63.896 105.4474
18508.666992 64.043 38.5802
18508.850098 63.993 -28.6770
18509.033203 63.790 -95.1176
18509.216309 63.623 -160.2121
18509.399414 63.676 135.2517
18509.582520 63.936 69.8340
18509.765625 64.207 2.9928
18509.948730 64.319 -64.5163
18510.131836 64.253 -131.4402
18510.314941 64.137 162.9913
18510.498047 64.122 98.4191
18510.681152 64.224 33.7404
18510.864258 64.303 -31.6134
18511.047363 64.240 -97.1280
18511.230469 64.068 -161.8954
18511.413574 63.963 134.2585
18511.596680 64.056 70.2473
18511.779785 64.269 4.7484
18511.962891 64.407 -62.4058
18512.145996 64.350 -130.2460
18512.329102 64.134 162.4493
18512.512207 63.912 96.2923
18512.695312 63.824 30.8780
18512.878418 63.865 -34.6409
18513.061523 63.921 -100.5118
18513.244629 63.916 -166.2185
18513.427734 63.894 128.7697
18513.610840 63.948 64.2736
18513.793945 64.091 -0.4698
18513.977051 64.229 -65.9238
18514.160156 64.272 -131.7874
18514.343262 64.235 162.5571
18514.526367 64.217 97.2921
18514.709473 64.297 31.8843
18514.892578 64.433 -34.3224
18515.075684 64.518 -101.3366
18515.258789 64.487 -168.5031
18515.441895 64.377 124.9062
18515.625000 64.285 59.0908
18515.808105 64.273 -6.3846
18515.991211 64.309 -72.0425
18516.174316 64.326 -137.9548
18516.357422 64.306 156.1240
18516.540527 64.290 90.2408
18516.723633 64.304 24.0517
18516.906738 64.304 -42.7531
18517.089844 64.217 -109.9288
18517.272949 64.032 -176.7069
18517.456055 63.844 117.6096
18517.639160 63.805 52.9104
18517.822266 63.966 -11.7644
18518.005371 64.216 -77.2222
18518.188477 64.401 -143.3529
18518.371582 64.464 150.5170
18518.554688 64.460 84.8303
18518.737793 64.466 19.3593
18518.920898 64.489 -46.4728
18519.104004 64.458 -112.8501
18519.287109 64.330 -179.3071
18519.470215 64.162 114.8001
18519.653320 64.075 49.5783
18519.836426 64.137 -15.6138
18520.019531 64.276 -81.4564
18520.202637 64.352 -147.8993
18520.385742 64.290 145.7336
18520.568848 64.127 80.0757
18520.751953 63.959 15.1445
18520.935059 63.844 -49.6428
18521.118164 63.754 -114.8266
18521.301270 63.647 179.5750
18521.484375 63.540 113.8154
18521.667480 63.496 47.8853
18521.850586 63.528 -18.5530
18522.033691 63.564 -85.6259
18522.216797 63.506 -152.8217
18522.399902 63.338 140.7793
18522.583008 63.160 75.7798
18522.766113 63.110 11.7673
18522.949219 63.201 -52.4569
18523.132324 63.293 -117.6548
18523.315430 63.248 176.5062
18523.498535 63.061 110.9297
18523.681641 62.873 46.1511
18523.864746 62.844 -18.2805
18524.047852 62.995 -83.3853
18524.230957 63.199 -149.6247
18524.414062 63.318 143.4877
18524.597168 63.305 76.8577
18524.780273 63.200 11.1961
18524.963379 63.085 -53.2938
18525.146484 63.034 -116.9020
18525.329590 63.083 179.7772
18525.512695 63.224 116.0331
18525.695801 63.388 51.2790
18525.878906 63.467 -14.6050
18526.062012 63.374 -81.0788
18526.245117 63.112 -147.1151
18526.428223 62.824 148.2097
18526.611328 62.736 84.8094
18526.794434 62.957 21.3282
18526.977539 63.347 -43.4919
18527.160645 63.680 -109.5329
18527.343750 63.847 -175.6989
18527.526855 63.915 118.9941
18527.709961 64.036 54.5701
18527.893066 64.285 -9.9145
18528.076172 64.576 -75.3172
18528.259277 64.774 -141.5474
18528.442383 64.838 152.1694
18528.625488 64.855 86.4830
18528.808594 64.956 21.2894
18528.991699 65.194 -44.1731
18529.174805 65.494 -110.5062
18529.357910 65.741 -177.5936
18529.541016 65.873 115.1889
18529.724121 65.909 48.4840
18529.907227 65.914 -17.3794
18530.090332 65.958 -82.4635
18530.273438 66.086 -147.1151
18530.456543 66.307 148.1829
18530.639648 66.588 82.9580
18530.822754 66.858 16.9484
18531.005859 67.045 -49.7274
18531.188965 67.116 -116.6044
18531.372070 67.111 176.8461
18531.555176 67.128 110.8081
18531.738281 67.250 44.9050
18531.921387 67.466 -21.4644
18532.104492 67.687 -88.5041
18532.287598 67.828 -155.8278
18532.470703 67.875 137.1814
18532.653809 67.882 70.8690
18532.836914 67.908 5.0663
18533.020020 67.957 -60.6525
18533.203125 67.983 -126.4744
18533.386230 67.968 167.7807
18533.569336 67.960 102.2759
18533.752441 68.031 36.7313
18533.935547 68.184 -29.4507
18534.118652 68.337 -96.5476
18534.301758 68.402 -164.1478
18534.484863 68.371 128.5608
18534.667969 68.337 62.1353
18534.851074 68.415 -3.6742
18535.034180 68.622 -69.7468
18535.217285 68.841 -136.6729
18535.400391 68.941 155.8156
18535.583496 68.881 88.5506
18535.766602 68.750 22.2358
18535.949707 68.699 -43.1852
18536.132812 68.809 -108.5694
18536.315918 69.015 -174.7461
18536.499023 69.189 118.2379
18536.682129 69.257 50.9767
18536.865234 69.239 -15.9019
18537.048340 69.205 -82.2035
18537.231445 69.208 -148.2105
18537.414551 69.236 145.6949
18537.597656 69.255 79.4037
18537.780762 69.251 13.0545
18537.963867 69.251 -53.2600
18538.146973 69.287 -119.6679
18538.330078 69.351 173.6253
18538.513184 69.406 106.6077
18538.696289 69.425 39.5234
18538.879395 69.414 -27.3301
18539.062500 69.405 -93.8551
18539.245605 69.422 -160.2110
18539.428711 69.452 133.3799
18539.611816 69.470 66.8559
18539.794922 69.465 0.3200
18539.978027 69.459 -66.1507
18540.161133 69.478 -132.6569
18540.344238 69.520 160.6012
18540.527344 69.549 93.5601
18540.710449 69.527 26.4246
18540.893555 69.449 -40.4459
18541.076660 69.352 -106.8105
18541.259766 69.291 -172.7740
18541.442871 69.286 121.2429
18541.625977 69.304 54.8190
18541.809082 69.282 -12.1557
18541.992188 69.177 -79.4394
18542.175293 68.991 -146.6277
18542.358398 68.777 146.5893
18542.541504 68.603 80.2313
18542.724609 68.510 14.0186
18542.907715 68.481 -52.3965
18543.090820 68.455 -119.1400
18543.273926 68.372 173.9774
18543.457031 68.211 107.3195
18543.640137 68.000 41.1765
18543.823242 67.796 -24.4466
18544.006348 67.641 -89.8543
18544.189453 67.537 -155.4331
18544.372559 67.450 138.6322
18544.555664 67.356 72.4130
18544.738770 67.253 6.0523
18544.921875 67.150 -60.4262
18545.104980 67.033 -127.1005
18545.288086 66.860 166.0623
18545.471191 66.592 99.3761
18545.654297 66.239 33.3522
18545.837402 65.888 -31.6668
18546.020508 65.656 -95.9491
18546.203613 65.589 -160.3549
18546.386719 65.605 134.3995
18546.569824 65.573 68.3979
18546.752930 65.423 2.4035
18546.936035 65.203 -62.7652
18547.119141 65.038 -126.9156
18547.302246 65.012 169.2740
18547.485352 65.075 104.9079
18547.668457 65.088 39.7873
18547.851562 64.969 -25.4887
18548.034668 64.763 -90.1597
18548.217773 64.616 -154.0975
18548.400879 64.636 141.8897
18548.583984 64.764 76.8321
18548.767090 64.839 10.6708
18548.950195 64.750 -55.6226
18549.133301 64.536 -120.7258
18549.316406 64.390 176.0360
18549.499512 64.524 113.8097
18549.682617 64.929 50.7718
18549.865723 65.380 -14.0430
18550.048828 65.669 -80.1592
18550.231934 65.746 -146.4928
18550.415039 65.702 147.7637
18550.598145 65.690 82.6275
18550.781250 65.789 17.4294
18550.964355 65.954 -48.4059
18551.147461 66.093 -114.7434
18551.330566 66.168 179.0777
18551.513672 66.231 113.6123
18551.696777 66.368 48.8065
18551.879883 66.604 -15.9408
18552.062988 66.879 -81.1726
18552.246094 67.108 -146.9341
18552.429199 67.259 147.0776
18552.612305 67.367 81.1014
18552.795410 67.485 15.0775
18552.978516 67.635 -51.2276
18553.161621 67.800 -117.9080
18553.344727 67.956 175.2196
18553.527832 68.102 108.4541
18553.710938 68.257 41.9562
18553.894043 68.431 -24.3448
18554.077148 68.608 -90.6169
18554.260254 68.752 -156.9410
18554.443359 68.842 136.7200
18554.626465 68.880 70.4096
18554.809570 68.883 4.0920
18554.992676 68.865 -62.3006
18555.175781 68.838 -128.7606
18555.358887 68.824 164.7996
18555.541992 68.858 98.4093
18555.725098 68.963 31.9241
18555.908203 69.118 -34.8725
18556.091309 69.263 -102.0158
18556.274414 69.342 -169.2425
18556.457520 69.344 123.8534
18556.640625 69.315 57.5023
18556.823730 69.319 -8.4836
18557.006836 69.379 -74.6124
18557.189941 69.452 -141.2898
18557.373047 69.479 151.5002
18557.556152 69.431 84.1279
18557.739258 69.332 17.0133
18557.922363 69.239 -49.6440
18558.105469 69.195 -115.9303
18558.288574 69.211 177.9334
18558.471680 69.269 111.7711
18558.654785 69.344 45.4805
18558.837891 69.411 -21.0228
18559.020996 69.441 -87.7865
18559.204102 69.404 -154.7235
18559.387207 69.293 138.4145
18559.570312 69.140 71.8926
18559.753418 69.010 5.7518
18559.936523 68.948 -60.2842
18560.119629 68.945 -126.5702
18560.302734 68.951 166.8150
18560.485840 68.931 100.1278
18560.668945 68.901 33.6580
18560.852051 68.905 -32.6213
18561.035156 68.952 -99.0691
18561.218262 68.989 -165.9789
18561.401367 68.939 126.8051
18561.584473 68.776 59.8505
18561.767578 68.563 -6.2837
18561.950684 68.419 -71.5792
18562.133789 68.423 -136.7302
18562.316895 68.534 157.4261
18562.500000 68.629 90.6484
18562.683105 68.616 23.3670
18562.866211 68.488 -43.7629
18563.049316 68.311 -110.3307
18563.232422 68.170 -176.4077
18563.415527 68.107 117.5771
18563.598633 68.102 51.2135
18563.781738 68.104 -15.6288
18563.964844 68.068 -82.8158
18564.147949 67.969 -150.0715
18564.331055 67.806 142.9448
18564.514160 67.611 76.5530
18564.697266 67.452 10.8590
18564.880371 67.402 -54.4692
18565.063477 67.470 -120.1208
18565.246582 67.579 173.3613
18565.429688 67.615 106.0171
18565.612793 67.506 38.4184
18565.795898 67.267 -28.7182
18565.979004 66.982 -94.9871
18566.162109 66.750 -160.5822
18566.345215 66.598 133.8829
18566.528320 66.470 67.9459
18566.711426 66.295 1.6229
18566.894531 66.051 -64.7949
18567.077637 65.766 -131.1219
18567.260742 65.476 162.5730
18567.443848 65.189 96.1649
18567.626953 64.894 29.7487
18567.810059 64.604 -36.3700
18567.993164 64.371 -101.9850
18568.176270 64.236 -167.2460
18568.359375 64.183 127.5067
18568.542480 64.139 62.1679
18568.725586 64.049 -3.0031
18568.908691 63.925 -67.7254
18569.091797 63.820 -132.1385
18569.274902 63.752 163.1673
18569.458008 63.659 97.6626
18569.641113 63.451 31.3630
18569.824219 63.079 -35.1888
18570.007324 62.575 -101.2723
