* Generated by rew_pipeline.py (source UUID 7d856d07-f568-4c89-a086-d78dd62d4f33, calibrated to its own SPL at 100 Hz)
* Measurement: R.filtered.clean-fdw6
* Dated: 2026-Sep-12 16:19:01
* Note: ; Trace Arithmetic A times B A = R.nofdw.clean-fdw6 B = FRX-trimmed.clean-fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1427.124023 69.707 161.2436
1427.307129 69.697 94.3372
1427.490234 69.722 27.2438
1427.673340 69.767 -40.1074
1427.856445 69.805 -107.6594
1428.039551 69.818 -175.2379
1428.222656 69.807 117.3500
1428.405762 69.792 50.2092
1428.588867 69.798 -16.6924
1428.771973 69.839 -83.4941
1428.955078 69.917 -150.3591
1429.138184 70.015 142.6122
1429.321289 70.116 75.4269
1429.504395 70.209 8.1785
1429.687500 70.298 -59.0322
1429.870605 70.397 -126.1902
1430.053711 70.515 166.6013
1430.236816 70.643 99.1978
1430.419922 70.756 31.5487
1430.603027 70.835 -36.2443
1430.786133 70.884 -104.0120
1430.969238 70.932 -171.6876
1431.152344 71.003 120.5974
1431.335449 71.091 52.6197
1431.518555 71.157 -15.6886
1431.701660 71.161 -84.0917
1431.884766 71.102 -152.1455
1432.067871 71.034 140.5127
1432.250977 71.040 73.8592
1432.434082 71.162 7.4501
1432.617188 71.371 -59.2054
1432.800293 71.590 -126.2340
1432.983398 71.767 166.6153
1433.166504 71.905 99.6556
1433.349609 72.042 32.9552
1433.532715 72.210 -33.7095
1433.715820 72.405 -100.6185
1433.898926 72.605 -167.8606
1434.082031 72.804 124.6657
1434.265137 73.024 57.0499
1434.448242 73.288 -10.7742
1434.631348 73.589 -78.9497
1434.814453 73.890 -147.4893
1434.997559 74.153 143.8109
1435.180664 74.372 75.2421
1435.363770 74.571 6.9582
1435.546875 74.783 -61.1502
1435.729980 75.013 -129.3555
1435.913086 75.235 162.1559
1436.096191 75.420 93.4345
1436.279297 75.561 24.6942
1436.462402 75.682 -43.8890
1436.645508 75.812 -112.3204
1436.828613 75.960 179.2506
1437.011719 76.102 110.7044
1437.194824 76.207 42.0742
1437.377930 76.266 -26.4996
1437.561035 76.290 -94.9202
1437.744141 76.306 -163.2345
1437.927246 76.325 128.4206
1438.110352 76.340 59.9791
1438.293457 76.338 -8.4537
1438.476562 76.329 -76.6680
1438.659668 76.340 -144.5306
1438.842773 76.396 147.8866
1439.025879 76.496 80.3608
1439.208984 76.608 12.7105
1439.392090 76.696 -55.0734
1439.575195 76.741 -122.8728
1439.758301 76.758 169.4128
1439.941406 76.774 101.7681
1440.124512 76.807 34.0918
1440.307617 76.862 -33.6885
1440.490723 76.933 -101.5474
1440.673828 77.020 -169.4073
1440.856934 77.125 122.7639
1441.040039 77.243 54.9159
1441.223145 77.353 -13.0206
1441.406250 77.432 -81.0465
1441.589355 77.468 -149.0800
1441.772461 77.471 142.9679
1441.955566 77.471 75.0983
1442.138672 77.491 7.2029
1442.321777 77.537 -60.8517
1442.504883 77.594 -129.1028
1442.687988 77.643 162.5533
1442.871094 77.673 94.2977
1443.054199 77.689 26.2748
1443.237305 77.701 -41.4865
1443.420410 77.717 -109.0703
1443.603516 77.735 -176.6039
1443.786621 77.750 115.8193
1443.969727 77.760 48.1682
1444.152832 77.770 -19.5544
1444.335938 77.793 -87.3565
1444.519043 77.835 -155.2772
1444.702148 77.892 136.6402
1444.885254 77.946 68.4009
1445.068359 77.975 0.0914
1445.251465 77.971 -68.1430
1445.434570 77.941 -136.1788
1445.617676 77.909 155.9916
1445.800781 77.899 88.2220
1445.983887 77.911 20.2898
1446.166992 77.927 -47.9484
1446.350098 77.916 -116.4518
1446.533203 77.864 174.9699
1446.716309 77.783 106.5148
1446.899414 77.696 38.2437
1447.082520 77.621 -29.9564
1447.265625 77.550 -98.2611
1447.448730 77.460 -166.7484
1447.631836 77.331 124.6607
1447.814941 77.171 56.1117
1447.998047 77.006 -12.3332
1448.181152 76.858 -80.7664
1448.364258 76.724 -149.3485
1448.547363 76.571 141.8660
1448.730469 76.363 73.0173
1448.913574 76.084 4.3669
1449.096680 75.751 -63.8794
1449.279785 75.399 -131.7223
1449.462891 75.053 160.6243
1449.645996 74.710 92.8958
1449.829102 74.345 24.9726
1450.012207 73.939 -43.0576
1450.195312 73.493 -110.9920
1450.378418 73.024 -178.6482
1450.561523 72.554 114.0634
1450.744629 72.092 47.1582
1450.927734 71.640 -19.3711
1451.110840 71.198 -85.5468
1451.293945 70.770 -151.4469
1451.477051 70.356 142.7802
1451.660156 69.947 76.9751
1451.843262 69.526 11.0673
1452.026367 69.077 -54.8648
1452.209473 68.595 -120.5995
1452.392578 68.099 174.1678
1452.575684 67.632 109.7058
1452.758789 67.263 46.0442
1452.941895 67.041 -17.1966
1453.125000 66.953 -80.6631
1453.308105 66.905 -144.7868
1453.491211 66.790 150.5624
1453.674316 66.567 85.9452
1453.857422 66.294 21.8707
1454.040527 66.083 -41.7143
1454.223633 65.993 -105.4705
1454.406738 65.969 -169.9930
1454.589844 65.912 124.8369
1454.772949 65.784 59.7175
1454.956055 65.656 -4.7625
1455.139160 65.630 -68.7323
1455.322266 65.724 -132.9048
1455.505371 65.840 162.2789
1455.688477 65.876 97.1554
1455.871582 65.833 32.4510
1456.054688 65.817 -31.4996
1456.237793 65.929 -95.1876
1456.420898 66.150 -159.4283
1456.604004 66.368 135.5561
1456.787109 66.504 70.2897
1456.970215 66.585 5.4186
1457.153320 66.701 -58.9445
1457.336426 66.901 -123.2838
1457.519531 67.143 171.9413
1457.702637 67.360 106.8150
1457.885742 67.552 41.7496
1458.068848 67.791 -23.1171
1458.251953 68.130 -88.1876
1458.435059 68.535 -153.9640
1458.618164 68.914 139.5553
1458.801270 69.219 72.8875
1458.984375 69.482 6.5519
1459.167480 69.783 -59.4427
1459.350586 70.155 -125.6135
1459.533691 70.540 167.5642
1459.716797 70.850 100.1601
1459.899902 71.054 32.6957
1460.083008 71.208 -34.3528
1460.266113 71.412 -101.0240
1460.449219 71.712 -167.8824
1460.632324 72.056 124.5409
1460.815430 72.346 56.2677
1460.998535 72.523 -12.1792
1461.181641 72.608 -80.2096
1461.364746 72.680 -147.6074
1461.547852 72.812 145.3058
1461.730957 73.007 77.9696
1461.914062 73.207 10.0830
1462.097168 73.358 -58.2178
1462.280273 73.450 -126.5866
1462.463379 73.516 165.2147
1462.646484 73.591 97.1790
1462.829590 73.681 29.1769
1463.012695 73.764 -38.8212
1463.195801 73.830 -106.6877
1463.378906 73.895 -174.3098
1463.562012 73.995 118.1917
1463.745117 74.140 50.4581
1463.928223 74.292 -17.8393
1464.111328 74.392 -86.7184
1464.294434 74.399 -155.8588
1464.477539 74.321 135.1889
1464.660645 74.212 66.7214
1464.843750 74.132 -1.3064
1465.026855 74.106 -69.2178
1465.209961 74.104 -137.3147
1465.393066 74.070 154.3752
1465.576172 73.972 86.0799
1465.759277 73.822 18.0642
1465.942383 73.662 -49.5971
1466.125488 73.535 -117.0872
1466.308594 73.448 175.3006
1466.491699 73.381 107.3911
1466.674805 73.303 39.2218
1466.857910 73.201 -29.0389
1467.041016 73.074 -97.2201
1467.224121 72.929 -165.2046
1467.407227 72.773 127.0923
1467.590332 72.619 59.7333
1467.773438 72.492 -7.3082
1467.956543 72.415 -74.2307
1468.139648 72.386 -141.3540
1468.322754 72.367 151.1018
1468.505859 72.305 83.2107
1468.688965 72.181 15.3075
1468.872070 72.020 -52.2613
1469.055176 71.884 -119.4317
1469.238281 71.811 173.4992
1469.421387 71.779 106.1576
1469.604492 71.728 38.4777
1469.787598 71.623 -29.2329
1469.970703 71.494 -96.6067
1470.153809 71.415 -163.6293
1470.336914 71.434 129.2485
1470.520020 71.517 61.5184
1470.703125 71.577 -6.8680
1470.886230 71.556 -75.4440
1471.069336 71.470 -143.6205
1471.252441 71.398 148.8177
1471.435547 71.402 81.4985
1471.618652 71.458 13.8162
1471.801758 71.478 -54.4654
1471.984863 71.386 -123.0280
1472.167969 71.188 168.6721
1472.351074 70.963 100.9124
1472.534180 70.796 33.4327
1472.717285 70.699 -34.3066
1472.900391 70.613 -102.5330
1473.083496 70.475 -170.9108
1473.266602 70.294 121.1404
1473.449707 70.145 53.8951
1473.632812 70.091 -12.9716
1473.815918 70.113 -80.0571
1473.999023 70.116 -147.5932
1474.182129 70.025 144.7573
1474.365234 69.848 77.5386
1474.548340 69.666 10.9829
1474.731445 69.559 -55.2291
1474.914551 69.535 -121.6427
1475.097656 69.536 171.5388
1475.280762 69.522 104.5909
1475.463867 69.511 37.8991
1475.646973 69.558 -28.4567
1475.830078 69.691 -94.7445
1476.013184 69.885 -161.2375
1476.196289 70.097 132.0609
1476.379395 70.316 65.3029
1476.562500 70.563 -1.5013
1476.745605 70.851 -68.5745
1476.928711 71.152 -136.1517
1477.111816 71.422 155.7761
1477.294922 71.636 87.4558
1477.478027 71.810 19.1477
1477.661133 71.977 -49.0795
1477.844238 72.157 -117.3470
1478.027344 72.337 174.2233
1478.210449 72.497 105.6661
1478.393555 72.632 37.1292
1478.576660 72.758 -31.3013
1478.759766 72.897 -99.7067
1478.942871 73.045 -168.2527
1479.125977 73.177 122.9889
1479.309082 73.272 54.1117
1479.492188 73.331 -14.7304
1479.675293 73.371 -83.4776
1479.858398 73.403 -152.2006
1480.041504 73.416 139.0222
1480.224609 73.392 70.2488
1480.407715 73.327 1.6653
1480.590820 73.247 -66.5873
1480.773926 73.189 -134.5854
1480.957031 73.163 157.4062
1481.140137 73.139 89.1764
1481.323242 73.075 20.7717
1481.506348 72.958 -47.5514
1481.689453 72.810 -115.5644
1481.872559 72.674 176.7321
1482.055664 72.567 109.1449
1482.238770 72.472 41.5378
1482.421875 72.361 -25.9884
1482.604980 72.238 -93.1962
1482.788086 72.136 -159.9812
1482.971191 72.085 133.4854
1483.154297 72.074 66.9314
1483.337402 72.065 0.2837
1483.520508 72.037 -66.2790
1483.703613 72.012 -132.5838
1483.886719 72.033 161.2638
1484.069824 72.106 94.9349
1484.252930 72.190 28.2413
1484.436035 72.239 -38.6231
1484.619141 72.257 -105.2502
1484.802246 72.306 -171.4329
1484.985352 72.447 122.5632
1485.168457 72.678 56.2088
1485.351562 72.926 -10.7818
1485.534668 73.121 -78.2272
1485.717773 73.240 -145.6999
1485.900879 73.318 147.1107
1486.083984 73.406 80.1986
1486.267090 73.526 13.3327
1486.450195 73.665 -53.6810
1486.633301 73.801 -120.8544
1486.816406 73.925 171.9032
1486.999512 74.046 104.6393
1487.182617 74.168 37.3282
1487.365723 74.290 -30.0464
1487.548828 74.412 -97.4406
1487.731934 74.546 -164.8161
1487.915039 74.706 127.7604
1488.098145 74.890 60.1395
1488.281250 75.071 -7.7592
1488.464355 75.216 -75.8290
1488.647461 75.317 -143.8354
1488.830566 75.394 148.3943
1489.013672 75.480 80.8160
1489.196777 75.589 13.2063
1489.379883 75.702 -54.6292
1489.562988 75.788 -122.6922
1489.746094 75.838 169.1685
1489.929199 75.867 101.0823
1490.112305 75.898 33.0317
1490.295410 75.938 -35.1037
1490.478516 75.970 -103.3948
1490.661621 75.978 -171.7771
1490.844727 75.959 119.8771
1491.027832 75.930 51.6185
1491.210938 75.905 -16.6345
1491.394043 75.881 -85.0032
1491.577148 75.843 -153.5115
1491.760254 75.781 137.9400
1491.943359 75.707 69.4668
1492.126465 75.636 1.0795
1492.309570 75.574 -67.3153
1492.492676 75.503 -135.7908
1492.675781 75.401 155.6995
1492.858887 75.261 87.2789
1493.041992 75.098 19.0019
1493.225098 74.930 -49.2373
1493.408203 74.757 -117.6262
1493.591309 74.558 173.7454
1493.774414 74.317 104.9757
1493.957520 74.041 36.2567
1494.140625 73.754 -32.3029
1494.323730 73.479 -100.7570
1494.506836 73.207 -169.2129
1494.689941 72.912 122.3398
1494.873047 72.578 54.0435
1495.056152 72.218 -14.0099
1495.239258 71.856 -81.9697
1495.422363 71.489 -150.1719
1495.605469 71.071 141.1650
1495.788574 70.556 72.1792
1495.971680 69.947 3.2779
1496.154785 69.310 -65.2300
1496.337891 68.738 -133.5008
1496.520996 68.257 157.8916
1496.704102 67.794 88.5055
1496.887207 67.239 18.4777
1497.070312 66.526 -51.5993
1497.253418 65.677 -121.1720
1497.436523 64.770 169.7601
1497.619629 63.864 100.4646
1497.802734 62.927 29.8750
1497.985840 61.876 -42.8593
1498.168945 60.677 -118.3141
1498.352051 59.420 162.9544
1498.535156 58.354 80.5784
1498.718262 57.807 -4.6163
1498.901367 57.943 -90.0416
1499.084473 58.614 -173.0066
1499.267578 59.595 107.4776
1499.450684 60.779 30.8301
1499.633789 62.115 -44.2307
1499.816895 63.499 -118.7858
1500.000000 64.781 166.8830
1500.183105 65.855 93.2168
1500.366211 66.713 20.8741
1500.549316 67.441 -49.8448
1500.732422 68.154 -119.3903
1500.915527 68.884 171.2453
1501.098633 69.557 101.3310
1501.281738 70.079 30.9204
1501.464844 70.439 -39.3766
1501.647949 70.724 -109.0033
1501.831055 71.061 -177.9831
1502.014160 71.503 113.0956
1502.197266 71.980 43.7452
1502.380371 72.379 -25.8820
1502.563477 72.643 -95.1701
1502.746582 72.815 -163.6280
1502.929688 72.983 128.6182
1503.112793 73.187 60.8848
1503.295898 73.375 -7.4087
1503.479004 73.474 -76.2161
1503.662109 73.477 -145.0295
1503.845215 73.460 146.5502
1504.028320 73.511 78.4033
1504.211426 73.631 10.0984
1504.394531 73.737 -58.4703
1504.577637 73.750 -126.8298
1504.760742 73.688 165.6325
1504.943848 73.644 98.9589
1505.126953 73.671 32.3977
1505.310059 73.690 -34.8255
1505.493164 73.570 -102.5695
1505.676270 73.281 -169.8062
1505.859375 72.985 124.4049
1506.042480 72.929 59.6191
1506.225586 73.158 -5.9354
1506.408691 73.418 -73.2152
1506.591797 73.442 -141.1880
1506.774902 73.204 152.2398
1506.958008 72.995 88.4235
1507.141113 73.205 25.8821
1507.324219 73.782 -38.7437
1507.507324 74.279 -106.5560
1507.690430 74.374 -175.7870
1507.873535 74.095 116.2970
1508.056641 73.833 51.5156
1508.239746 74.098 -11.6374
1508.422852 74.861 -77.0973
1508.605957 75.586 -146.2039
1508.789062 75.860 142.8913
1508.972168 75.597 73.0476
1509.155273 75.061 6.8808
1509.338379 74.854 -55.2898
1509.521484 75.389 -117.4543
1509.704590 76.309 176.4123
1509.887695 77.077 106.5085
1510.070801 77.476 34.9678
1510.253906 77.543 -36.2980
1510.437012 77.433 -106.2307
1510.620117 77.309 -174.7765
1510.803223 77.240 117.4548
1510.986328 77.196 49.9638
1511.169434 77.144 -17.2614
1511.352539 77.116 -84.1247
1511.535645 77.181 -150.9246
1511.718750 77.342 141.7576
1511.901855 77.524 73.6908
1512.084961 77.646 5.3018
1512.268066 77.696 -62.6733
1512.451172 77.732 -129.7964
1512.634277 77.816 163.7023
1512.817383 77.935 97.1688
1513.000488 77.996 30.1600
1513.183594 77.919 -37.2650
1513.366699 77.697 -104.8069
1513.549805 77.402 -172.3551
1513.732910 77.132 119.8136
1513.916016 76.942 51.2707
1514.099121 76.835 -18.1050
1514.282227 76.793 -87.9462
1514.465332 76.807 -157.6534
1514.648438 76.871 133.2075
1514.831543 76.966 64.7076
1515.014648 77.047 -3.3384
1515.197754 77.060 -71.1523
1515.380859 76.971 -138.8939
1515.563965 76.779 153.2909
1515.747070 76.512 85.2181
1515.930176 76.206 16.7088
1516.113281 75.907 -52.3147
1516.296387 75.654 -121.7933
1516.479492 75.476 168.4073
1516.662598 75.362 98.4270
1516.845703 75.258 28.4192
1517.028809 75.096 -41.4069
1517.211914 74.832 -110.8292
1517.395020 74.473 -179.7825
1517.578125 74.057 111.4569
1517.761230 73.615 42.3085
1517.944336 73.127 -27.7409
1518.127441 72.554 -98.7232
1518.310547 71.886 -170.1238
1518.493652 71.179 118.7730
1518.676758 70.527 48.3176
1518.859863 69.982 -21.8695
1519.042969 69.474 -92.5645
1519.226074 68.843 -164.1906
1519.409180 67.958 123.4830
1519.592285 66.823 51.0284
1519.775391 65.607 -21.2472
1519.958496 64.569 -93.8842
1520.141602 63.865 -168.0467
1520.324707 63.428 115.7767
1520.507812 63.070 38.4847
1520.690918 62.660 -38.3427
1520.874023 62.239 -113.5137
1521.057129 62.016 172.9039
1521.240234 62.181 99.4154
1521.423340 62.690 24.5624
1521.606445 63.334 -51.4937
1521.789551 63.933 -127.3099
1521.972656 64.426 158.5899
1522.155762 64.869 86.8094
1522.338867 65.355 16.7649
1522.521973 65.883 -52.7648
1522.705078 66.356 -122.5417
1522.888184 66.694 167.5879
1523.071289 66.923 98.2257
1523.254395 67.156 29.6847
1523.437500 67.488 -38.3781
1523.620605 67.901 -106.5669
1523.803711 68.289 -175.0437
1523.986816 68.569 116.6082
1524.169922 68.749 48.9275
1524.353027 68.905 -17.9441
1524.536133 69.110 -84.4023
1524.719238 69.369 -150.9803
1524.902344 69.647 142.1420
1525.085449 69.927 75.1508
1525.268555 70.234 8.2297
1525.451660 70.593 -58.6910
1525.634766 70.985 -125.7984
1525.817871 71.360 166.8965
1526.000977 71.685 99.6124
1526.184082 71.975 32.5608
1526.367188 72.268 -34.3059
1526.550293 72.587 -101.2825
1526.733398 72.910 -168.6318
1526.916504 73.200 123.6539
1527.099609 73.438 55.8073
1527.282715 73.636 -11.9386
1527.465820 73.815 -79.5186
1527.648926 73.982 -147.0104
1527.832031 74.122 145.5143
1528.015137 74.222 78.0758
1528.198242 74.286 10.7281
1528.381348 74.330 -56.5455
1528.564453 74.370 -123.8359
1528.747559 74.409 168.8004
1528.930664 74.449 101.4191
1529.113770 74.504 34.1224
1529.296875 74.593 -33.0853
1529.479980 74.718 -100.3326
1529.663086 74.848 -167.7329
1529.846191 74.937 124.7870
1530.029297 74.964 57.4781
1530.212402 74.949 -9.4326
1530.395508 74.937 -75.9637
1530.578613 74.957 -142.3985
1530.761719 74.995 150.9592
1530.944824 75.013 84.0500
1531.127930 74.987 17.0672
1531.311035 74.929 -49.7573
1531.494141 74.870 -116.3547
1531.677246 74.828 177.1777
1531.860352 74.799 110.7443
1532.043457 74.775 44.3693
1532.226562 74.766 -21.8802
1532.409668 74.792 -88.0486
1532.592773 74.860 -154.2982
1532.775879 74.945 139.2691
1532.958984 75.021 72.7529
1533.142090 75.085 6.3608
1533.325195 75.164 -59.8323
1533.508301 75.278 -126.0070
1533.691406 75.410 167.5681
1533.874512 75.518 100.8254
1534.057617 75.575 33.9723
1534.240723 75.603 -32.7274
1534.423828 75.657 -99.2490
1534.606934 75.768 -165.8736
1534.790039 75.914 127.0890
1534.973145 76.036 59.6305
1535.156250 76.091 -7.9322
1535.339355 76.086 -75.2237
1535.522461 76.062 -142.1109
1535.705566 76.055 151.2105
1535.888672 76.060 84.4266
1536.071777 76.044 17.3961
1536.254883 75.986 -49.7783
1536.437988 75.896 -116.9200
1536.621094 75.805 176.0324
1536.804199 75.730 109.0114
1536.987305 75.665 41.9709
1537.170410 75.592 -25.0018
1537.353516 75.509 -91.7574
1537.536621 75.428 -158.2557
1537.719727 75.354 135.3750
1537.902832 75.270 68.9814
1538.085938 75.149 2.5715
1538.269043 74.988 -63.6806
1538.452148 74.819 -129.6315
1538.635254 74.689 164.6359
1538.818359 74.613 98.8605
1539.001465 74.560 32.8816
1539.184570 74.489 -33.1721
1539.367676 74.389 -99.0001
1539.550781 74.285 -164.4225
1539.733887 74.210 130.4479
1539.916992 74.162 65.3396
1540.100098 74.112 0.1139
1540.283203 74.042 -65.1304
1540.466309 73.973 -130.2386
1540.649414 73.946 164.7667
1540.832520 73.982 99.6808
1541.015625 74.063 34.3545
1541.198730 74.161 -31.1261
1541.381836 74.267 -96.5369
1541.564941 74.402 -161.7651
1541.748047 74.584 133.0670
1541.931152 74.809 67.7267
1542.114258 75.051 2.0758
1542.297363 75.292 -63.8860
1542.480469 75.535 -130.1415
1542.663574 75.784 163.2560
1542.846680 76.028 96.2533
1543.029785 76.244 28.9295
1543.212891 76.416 -38.4844
1543.395996 76.557 -105.7517
1543.579102 76.696 -172.8226
1543.762207 76.851 120.1108
1543.945312 77.006 52.7813
1544.128418 77.119 -14.9154
1544.311523 77.160 -82.8386
1544.494629 77.136 -150.7332
1544.677734 77.086 141.5581
1544.860840 77.052 73.9706
1545.043945 77.049 6.2971
1545.227051 77.046 -61.5920
1545.410156 77.003 -129.6044
1545.593262 76.894 162.5148
1545.776367 76.729 94.9935
1545.959473 76.537 27.8649
1546.142578 76.342 -39.0546
1546.325684 76.142 -106.0124
1546.508789 75.917 -173.1215
1546.691895 75.651 119.7114
1546.875000 75.350 52.6985
1547.058105 75.042 -13.9833
1547.241211 74.757 -80.2867
1547.424316 74.503 -146.2652
1547.607422 74.270 148.0354
1547.790527 74.044 82.6383
1547.973633 73.823 17.5783
1548.156738 73.622 -47.2115
1548.339844 73.453 -111.9353
1548.522949 73.314 -176.8251
1548.706055 73.187 118.0158
1548.889160 73.063 52.6605
1549.072266 72.953 -12.7409
1549.255371 72.874 -78.0927
1549.438477 72.831 -143.3781
1549.621582 72.807 151.4385
1549.804688 72.780 86.4945
1549.987793 72.749 21.9591
1550.170898 72.738 -42.1531
1550.354004 72.771 -106.0885
1550.537109 72.842 -170.2047
1550.720215 72.917 125.3188
1550.903320 72.976 60.5876
1551.086426 73.043 -4.2002
1551.269531 73.168 -69.0366
1551.452637 73.379 -134.1616
1551.635742 73.647 160.1998
1551.818848 73.914 94.1184
1552.001953 74.146 27.9311
1552.185059 74.352 -38.0555
1552.368164 74.571 -103.8439
1552.551270 74.819 -169.7470
1552.734375 75.068 123.9125
1552.917480 75.270 57.0913
1553.100586 75.404 -9.9806
1553.283691 75.492 -77.0395
1553.466797 75.581 -144.0191
1553.649902 75.698 148.9301
1553.833008 75.827 81.6479
1554.016113 75.932 14.1706
1554.199219 75.990 -53.2792
1554.382324 76.009 -120.4857
1554.565430 76.019 172.5797
1554.748535 76.039 105.7505
1554.931641 76.065 38.8323
1555.114746 76.083 -28.2418
1555.297852 76.088 -95.4236
1555.480957 76.088 -162.6777
1555.664062 76.084 129.9552
1555.847168 76.056 62.4457
1556.030273 75.972 -5.0869
1556.213379 75.814 -72.3626
1556.396484 75.604 -139.1068
1556.579590 75.394 154.7158
1556.762695 75.226 88.8161
1556.945801 75.096 22.7948
1557.128906 74.965 -43.5191
1557.312012 74.801 -109.9597
1557.495117 74.616 -176.2265
1557.678223 74.451 117.8257
1557.861328 74.338 52.0865
1558.044434 74.262 -13.6178
1558.227539 74.183 -79.2633
1558.410645 74.079 -144.6099
1558.593750 73.972 150.5452
1558.776855 73.911 86.0982
1558.959961 73.919 21.6465
1559.143066 73.971 -43.1894
1559.326172 74.024 -108.4820
1559.509277 74.063 -174.0381
1559.692383 74.110 120.3443
1559.875488 74.202 54.6843
