* Generated by rew_pipeline.py (source UUID 633417b2-a8a9-4810-837e-e85a53922a2f, calibrated to its own SPL at 100 Hz)
* Measurement: LR.filtered.clean-fdw6
* Dated: 2026-Sep-12 16:19:02
* Note: ; Vector average of L.filtered.clean-fdw6, R.filtered.clean-fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
163.146973 72.788 -75.5284
163.330078 72.652 -141.4558
163.513184 72.512 152.5593
163.696289 72.347 86.5138
163.879395 72.160 20.6244
164.062500 71.982 -45.0417
164.245605 71.843 -110.5284
164.428711 71.749 -176.0811
164.611816 71.669 118.2515
164.794922 71.582 52.5712
164.978027 71.492 -12.9106
165.161133 71.441 -78.2075
165.344238 71.443 -143.5620
165.527344 71.489 150.7536
165.710449 71.530 84.6670
165.893555 71.550 18.3752
166.076660 71.546 -47.9376
166.259766 71.542 -114.1431
166.442871 71.543 179.6824
166.625977 71.543 113.5559
166.809082 71.533 47.4653
166.992188 71.514 -18.5106
167.175293 71.497 -84.4962
167.358398 71.473 -150.5954
167.541504 71.425 143.1053
167.724609 71.332 76.7871
167.907715 71.222 10.6732
168.090820 71.140 -55.1336
168.273926 71.141 -120.8506
168.457031 71.211 173.1519
168.640137 71.304 106.7176
168.823242 71.352 39.9866
169.006348 71.341 -26.6636
169.189453 71.289 -93.0312
169.372559 71.237 -159.0959
169.555664 71.207 134.8595
169.738770 71.191 68.6534
169.921875 71.177 2.1464
170.104980 71.156 -64.5908
170.288086 71.134 -131.5540
170.471191 71.108 161.3405
170.654297 71.077 94.1653
170.837402 71.034 27.0918
171.020508 70.997 -39.7674
171.203613 70.972 -106.4503
171.386719 70.962 -173.1135
171.569824 70.932 120.0653
171.752930 70.851 53.1418
171.936035 70.705 -13.7569
172.119141 70.524 -80.4452
172.302246 70.350 -147.0402
172.485352 70.208 146.2743
172.668457 70.087 79.2686
172.851562 69.957 12.0731
173.034668 69.818 -55.0847
173.217773 69.688 -121.9624
173.400879 69.600 171.3530
173.583984 69.532 104.6316
173.767090 69.436 37.7392
173.950195 69.246 -29.1560
174.133301 68.961 -95.6580
174.316406 68.628 -161.5578
174.499512 68.337 133.0034
174.682617 68.127 67.4006
174.865723 67.969 1.2020
175.048828 67.796 -65.6734
175.231934 67.572 -132.7193
175.415039 67.321 160.5270
175.598145 67.091 94.4206
175.781250 66.931 28.8167
175.964355 66.826 -36.5011
176.147461 66.747 -101.7660
176.330566 66.647 -166.9918
176.513672 66.529 127.7683
176.696777 66.384 62.3740
176.879883 66.223 -3.3308
177.062988 66.030 -69.4045
177.246094 65.831 -135.6255
177.429199 65.668 158.1710
177.612305 65.612 92.0913
177.795410 65.686 25.8169
177.978516 65.848 -40.8236
178.161621 66.005 -107.8962
178.344727 66.078 -174.9655
178.527832 66.056 118.3177
178.710938 65.981 52.1840
178.894043 65.930 -13.7512
179.077148 65.910 -80.0904
179.260254 65.888 -147.3201
179.443359 65.789 144.6649
179.626465 65.610 76.4429
179.809570 65.392 8.6307
179.992676 65.244 -58.4522
180.175781 65.217 -125.1814
180.358887 65.283 167.9740
180.541992 65.335 100.6990
180.725098 65.294 33.3309
180.908203 65.170 -33.8495
181.091309 65.040 -100.7262
181.274414 64.999 -167.9026
181.457520 65.053 123.9896
181.640625 65.156 54.6407
181.823730 65.234 -15.5155
182.006836 65.288 -85.7428
182.189941 65.335 -155.4466
182.373047 65.426 135.5699
182.556152 65.555 66.9860
182.739258 65.691 -1.4745
182.922363 65.784 -70.0540
183.105469 65.833 -138.6767
183.288574 65.885 152.4797
183.471680 65.992 83.2036
183.654785 66.178 13.1013
183.837891 66.410 -57.8187
184.020996 66.656 -129.2417
184.204102 66.882 159.4125
184.387207 67.108 88.6363
184.570312 67.352 18.5503
184.753418 67.648 -51.0337
184.936523 67.985 -120.6206
185.119629 68.332 169.4674
185.302734 68.645 99.0133
185.485840 68.896 28.1625
185.668945 69.087 -42.9052
185.852051 69.233 -113.8667
186.035156 69.375 175.4758
186.218262 69.538 105.2252
186.401367 69.748 35.3114
186.584473 69.986 -34.4337
186.767578 70.227 -104.0727
186.950684 70.431 -173.5841
187.133789 70.590 117.2423
187.316895 70.725 48.4834
187.500000 70.877 -19.8726
187.683105 71.074 -88.1227
187.866211 71.305 -156.4940
188.049316 71.546 134.8947
188.232422 71.768 66.2008
188.415527 71.981 -2.3853
188.598633 72.201 -70.7628
188.781738 72.454 -139.0031
188.964844 72.728 152.7268
189.147949 73.005 84.3712
189.331055 73.263 15.9480
189.514160 73.501 -52.4265
189.697266 73.730 -120.7715
189.880371 73.960 170.8732
190.063477 74.187 102.3997
190.246582 74.397 33.8530
190.429688 74.588 -34.6819
190.612793 74.763 -103.0782
190.795898 74.942 -171.3314
190.979004 75.124 120.4775
191.162109 75.302 52.2507
191.345215 75.455 -16.0518
191.528320 75.574 -84.3712
191.711426 75.660 -152.6762
191.894531 75.727 139.0558
192.077637 75.784 70.7575
192.260742 75.835 2.4347
192.443848 75.878 -65.8968
192.626953 75.919 -134.1423
192.810059 75.966 157.7081
192.993164 76.017 89.6308
193.176270 76.060 21.5621
193.359375 76.071 -46.4737
193.542480 76.041 -114.3655
193.725586 75.979 177.9939
193.908691 75.920 110.6042
194.091797 75.887 43.2588
194.274902 75.884 -24.2785
194.458008 75.879 -92.1609
194.641113 75.839 -160.2626
194.824219 75.749 131.6510
195.007324 75.620 63.8531
195.190430 75.481 -3.5908
195.373535 75.345 -70.7569
195.556641 75.210 -137.8190
195.739746 75.048 155.1697
195.922852 74.847 88.2922
196.105957 74.611 21.7015
196.289062 74.374 -44.5170
196.472168 74.169 -110.4619
196.655273 74.010 -176.3056
196.838379 73.879 117.7943
197.021484 73.749 51.9131
197.204590 73.602 -13.7759
197.387695 73.451 -79.0282
197.570801 73.329 -143.8218
197.753906 73.267 151.7128
197.937012 73.271 87.2669
198.120117 73.318 22.6701
198.303223 73.388 -42.1190
198.486328 73.472 -106.9768
198.669434 73.592 -171.8385
198.852539 73.766 123.2633
199.035645 74.008 58.1866
199.218750 74.299 -7.2010
199.401855 74.620 -72.9362
199.584961 74.943 -138.9949
199.768066 75.254 154.7112
199.951172 75.540 88.2372
200.134277 75.799 21.6828
200.317383 76.033 -44.9061
200.500488 76.258 -111.4756
200.683594 76.488 -178.0974
200.866699 76.729 115.1365
201.049805 76.972 48.0988
201.232910 77.197 -19.2141
201.416016 77.389 -86.7295
201.599121 77.543 -154.3087
201.782227 77.674 138.1310
201.965332 77.793 70.5821
202.148438 77.907 2.9807
202.331543 78.007 -64.7344
202.514648 78.085 -132.5268
202.697754 78.134 159.6740
202.880859 78.161 91.9714
203.063965 78.177 24.3767
203.247070 78.190 -43.1206
203.430176 78.202 -110.5828
203.613281 78.204 -178.0085
203.796387 78.196 114.6084
203.979492 78.175 47.3019
204.162598 78.149 -19.9359
204.345703 78.114 -87.1216
204.528809 78.073 -154.2637
204.711914 78.019 138.6502
204.895020 77.957 71.6573
205.078125 77.893 4.7486
205.261230 77.833 -62.0992
205.444336 77.778 -128.9628
205.627441 77.722 164.1370
205.810547 77.659 97.1833
205.993652 77.586 30.2292
206.176758 77.507 -36.7090
206.359863 77.422 -103.5977
206.542969 77.335 -170.4434
206.726074 77.245 122.7764
206.909180 77.154 56.0763
207.092285 77.063 -10.5310
207.275391 76.979 -77.0622
207.458496 76.900 -143.5717
207.641602 76.825 149.9066
207.824707 76.743 83.3508
208.007812 76.653 16.8171
208.190918 76.556 -49.6590
208.374023 76.463 -116.0291
208.557129 76.383 177.6595
208.740234 76.319 111.3719
208.923340 76.265 45.0461
209.106445 76.213 -21.2920
209.289551 76.160 -87.6159
209.472656 76.105 -153.8820
209.655762 76.058 139.8883
209.838867 76.013 73.6519
210.021973 75.967 7.3815
210.205078 75.906 -58.8998
210.388184 75.833 -125.1112
210.571289 75.754 168.7818
210.754395 75.685 102.7711
210.937500 75.631 36.7483
211.120605 75.587 -29.3332
211.303711 75.540 -95.4831
211.486816 75.491 -161.5916
211.669922 75.453 132.3824
211.853027 75.441 66.4223
212.036133 75.461 0.3776
212.219238 75.492 -65.8500
212.402344 75.510 -132.2643
212.585449 75.490 161.2735
212.768555 75.439 94.9166
212.951660 75.372 28.7237
213.134766 75.315 -37.3695
213.317871 75.267 -103.5097
213.500977 75.224 -169.7589
213.684082 75.173 123.8974
213.867188 75.117 57.5824
214.050293 75.066 -8.6573
214.233398 75.031 -74.8055
214.416504 75.013 -140.9464
214.599609 74.998 152.9093
214.782715 74.973 86.7644
214.965820 74.931 20.6838
215.148926 74.881 -45.3427
215.332031 74.825 -111.3644
215.515137 74.765 -177.4595
215.698242 74.690 116.3676
215.881348 74.600 50.2184
216.064453 74.503 -15.7717
216.247559 74.430 -81.5015
216.430664 74.402 -147.0457
216.613770 74.431 147.4384
216.796875 74.496 81.7400
216.979980 74.564 15.8110
217.163086 74.606 -50.3166
217.346191 74.611 -116.4955
217.529297 74.591 177.3403
217.712402 74.563 111.2244
217.895508 74.545 45.0885
218.078613 74.539 -21.1014
218.261719 74.550 -87.3586
218.444824 74.569 -153.6379
218.627930 74.596 140.1086
218.811035 74.625 73.9023
218.994141 74.652 7.7572
219.177246 74.667 -58.3541
219.360352 74.670 -124.4401
219.543457 74.657 169.4335
219.726562 74.628 103.2496
219.909668 74.584 36.9795
220.092773 74.528 -29.2956
220.275879 74.476 -95.5216
220.458984 74.450 -161.6470
220.642090 74.464 132.2365
220.825195 74.510 66.0264
221.008301 74.561 -0.3439
221.191406 74.583 -66.7818
221.374512 74.567 -133.1209
221.557617 74.522 160.7556
221.740723 74.478 94.8176
221.923828 74.446 28.8822
222.106934 74.423 -37.1901
222.290039 74.391 -103.4354
222.473145 74.347 -169.7184
222.656250 74.302 124.0528
222.839355 74.271 57.9338
223.022461 74.256 -8.1347
223.205566 74.244 -74.1198
223.388672 74.232 -139.9607
223.571777 74.228 154.4302
223.754883 74.255 88.9568
223.937988 74.318 23.4071
224.121094 74.397 -42.4249
224.304199 74.456 -108.5392
224.487305 74.484 -174.7535
224.670410 74.495 119.1073
224.853516 74.525 53.0696
225.036621 74.590 -13.0403
225.219727 74.679 -79.3579
225.402832 74.765 -145.9030
225.585938 74.834 147.4896
225.769043 74.898 80.9180
225.952148 74.974 14.3955
226.135254 75.067 -52.2113
226.318359 75.160 -118.9565
226.501465 75.238 174.1802
226.684570 75.296 107.3005
226.867676 75.344 40.4277
227.050781 75.381 -26.4859
227.233887 75.403 -93.4861
227.416992 75.396 -160.5336
227.600098 75.367 132.4932
227.783203 75.336 65.6263
227.966309 75.326 -1.2198
228.149414 75.333 -68.2398
228.332520 75.330 -135.4649
228.515625 75.290 157.2393
228.698730 75.219 90.1454
228.881836 75.151 23.3387
229.064941 75.119 -43.3317
229.248047 75.119 -110.1900
229.431152 75.105 -177.3735
229.614258 75.038 115.2683
229.797363 74.915 48.0565
229.980469 74.780 -18.8156
230.163574 74.680 -85.4863
230.346680 74.623 -152.2783
230.529785 74.566 140.5801
230.712891 74.459 73.2284
230.895996 74.285 5.9815
231.079102 74.076 -60.8629
231.262207 73.888 -127.3533
231.445312 73.750 166.2388
231.628418 73.650 99.5784
231.811523 73.547 32.6001
231.994629 73.417 -34.5711
232.177734 73.253 -101.7159
232.360840 73.071 -168.7066
232.543945 72.881 124.4911
232.727051 72.694 57.8625
232.910156 72.509 -8.6552
233.093262 72.331 -75.1367
233.276367 72.152 -141.7282
233.459473 71.956 151.5244
233.642578 71.728 84.6412
233.825684 71.468 17.8092
234.008789 71.201 -48.8769
234.191895 70.953 -115.3917
234.375000 70.733 178.1129
234.558105 70.515 111.5887
234.741211 70.276 45.0902
234.924316 69.996 -21.1989
235.107422 69.691 -87.1950
235.290527 69.368 -152.9672
235.473633 69.030 141.3571
235.656738 68.657 75.7318
235.839844 68.253 10.3006
236.022949 67.837 -54.8480
236.206055 67.449 -119.6927
236.389160 67.096 175.5986
236.572266 66.769 111.0626
236.755371 66.461 46.7811
236.938477 66.198 -17.1029
237.121582 66.009 -80.8601
237.304688 65.876 -144.8019
237.487793 65.749 150.8850
237.670898 65.590 86.5070
237.854004 65.441 22.3229
238.037109 65.365 -41.7408
238.220215 65.382 -106.1862
238.403320 65.404 -171.2332
238.586426 65.355 123.5554
238.769531 65.223 58.9742
238.952637 65.125 -4.5466
239.135742 65.159 -67.5902
239.318848 65.303 -131.1234
239.501953 65.408 164.4465
239.685059 65.387 99.7483
239.868164 65.286 35.4719
240.051270 65.254 -28.2830
240.234375 65.371 -92.4268
240.417480 65.558 -157.6047
240.600586 65.685 136.4144
240.783691 65.717 70.6995
240.966797 65.768 5.9300
241.149902 65.970 -58.1789
241.333008 66.332 -122.7437
241.516113 66.697 171.6686
241.699219 66.933 105.4639
241.882324 67.022 39.4835
242.065430 67.080 -25.8461
242.248535 67.217 -90.9633
242.431641 67.447 -156.6344
242.614746 67.674 136.8064
242.797852 67.831 69.8147
242.980957 67.928 2.9452
243.164062 68.032 -63.5425
243.347168 68.183 -129.9966
243.530273 68.342 163.2743
243.713379 68.445 96.2643
243.896484 68.470 29.3817
244.079590 68.472 -37.1619
244.262695 68.516 -103.5716
244.445801 68.615 -170.3877
244.628906 68.697 122.1378
244.812012 68.700 54.3066
244.995117 68.612 -13.3074
245.178223 68.504 -80.3031
245.361328 68.443 -146.8794
245.544434 68.439 146.4894
245.727539 68.420 79.4600
245.910645 68.320 12.2891
246.093750 68.136 -54.5984
246.276855 67.937 -120.8995
246.459961 67.803 173.0909
246.643066 67.744 106.8699
246.826172 67.703 40.1025
247.009277 67.608 -27.0127
247.192383 67.444 -94.0642
247.375488 67.230 -160.7371
247.558594 67.018 132.9920
247.741699 66.817 66.9080
247.924805 66.627 0.8474
248.107910 66.428 -65.3241
248.291016 66.214 -131.5946
248.474121 65.968 161.9819
248.657227 65.676 95.5775
248.840332 65.338 29.3818
249.023438 64.985 -36.2908
249.206543 64.677 -101.5109
249.389648 64.433 -166.5436
249.572754 64.229 128.2360
249.755859 64.001 62.9079
249.938965 63.749 -2.2372
250.122070 63.517 -67.0383
250.305176 63.371 -131.8739
250.488281 63.264 162.6775
250.671387 63.100 96.5822
250.854492 62.790 30.4785
251.037598 62.384 -34.6430
251.220703 62.024 -98.5270
251.403809 61.840 -161.8980
251.586914 61.764 133.9770
251.770020 61.611 69.0011
251.953125 61.263 4.0232
252.136230 60.790 -59.6793
252.319336 60.408 -121.9964
252.502441 60.244 176.0040
252.685547 60.208 113.0178
252.868652 60.093 49.3671
253.051758 59.866 -13.7161
253.234863 59.667 -75.1954
253.417969 59.723 -135.6227
253.601074 60.032 163.5867
253.784180 60.441 101.7892
253.967285 60.820 39.5492
254.150391 61.227 -22.5496
254.333496 61.738 -84.7854
254.516602 62.359 -147.8672
254.699707 62.976 147.8891
254.882812 63.524 82.9601
255.065918 64.006 17.8757
255.249023 64.500 -47.0901
255.432129 65.046 -112.2598
255.615234 65.632 -177.9115
255.798340 66.202 115.8065
255.981445 66.721 49.1160
256.164551 67.187 -17.8660
256.347656 67.605 -85.0445
256.530762 67.981 -152.4664
256.713867 68.306 139.9524
256.896973 68.594 72.3376
257.080078 68.866 4.8031
257.263184 69.159 -62.6934
257.446289 69.474 -130.3359
257.629395 69.790 161.7789
257.812500 70.066 93.6961
257.995605 70.287 25.6713
258.178711 70.468 -42.1378
258.361816 70.641 -109.7038
258.544922 70.829 -177.2876
258.728027 71.020 114.8736
258.911133 71.183 46.6493
259.094238 71.286 -21.8114
259.277344 71.337 -90.2799
259.460449 71.361 -158.5648
259.643555 71.403 133.3273
259.826660 71.479 65.2117
260.009766 71.577 -3.0968
260.192871 71.657 -71.6765
260.375977 71.686 -140.3819
260.559082 71.648 150.9703
260.742188 71.556 82.5752
260.925293 71.438 14.4158
261.108398 71.311 -53.6156
261.291504 71.179 -121.7263
261.474609 71.023 170.0247
261.657715 70.836 101.6907
261.840820 70.618 33.4322
262.023926 70.402 -34.6624
262.207031 70.208 -102.6590
262.390137 70.043 -170.7112
262.573242 69.876 121.0366
262.756348 69.673 52.6518
262.939453 69.408 -15.7185
263.122559 69.086 -83.8421
263.305664 68.731 -151.6851
263.488770 68.371 140.7056
263.671875 68.025 73.1160
263.854980 67.693 5.4323
264.038086 67.380 -62.4529
264.221191 67.079 -130.5682
264.404297 66.792 161.0261
264.587402 66.490 92.3146
264.770508 66.152 23.4073
264.953613 65.750 -45.5275
265.136719 65.292 -114.2575
265.319824 64.798 177.2002
265.502930 64.288 108.7322
265.686035 63.756 40.0014
265.869141 63.174 -29.0729
266.052246 62.524 -98.4931
266.235352 61.806 -168.0057
266.418457 61.069 122.4396
266.601562 60.341 52.7372
266.784668 59.650 -17.4558
266.967773 58.949 -88.4895
267.150879 58.220 -160.5037
267.333984 57.444 126.2887
267.517090 56.681 51.8450
267.700195 56.033 -24.1902
267.883301 55.635 -101.6083
268.066406 55.621 -179.9574
268.249512 56.002 101.9141
268.432617 56.723 24.8508
268.615723 57.621 -50.9112
268.798828 58.580 -125.5097
268.981934 59.483 160.6372
269.165039 60.274 87.5085
269.348145 60.941 15.0390
269.531250 61.508 -56.5499
269.714355 62.037 -127.2920
269.897461 62.567 162.7609
270.080566 63.137 93.3605
270.263672 63.734 24.2951
270.446777 64.351 -44.5805
270.629883 64.958 -113.3928
270.812988 65.542 177.8403
270.996094 66.076 109.0650
271.179199 66.556 40.3931
271.362305 66.985 -28.1450
271.545410 67.380 -96.4625
271.728516 67.763 -164.6666
271.911621 68.138 127.1758
272.094727 68.501 58.9768
272.277832 68.840 -9.1970
272.460938 69.164 -77.2805
272.644043 69.484 -145.2676
272.827148 69.812 146.7431
273.010254 70.133 78.6199
273.193359 70.429 10.3747
273.376465 70.685 -57.9098
273.559570 70.915 -126.1006
273.742676 71.138 165.7386
273.925781 71.358 97.4831
274.108887 71.551 28.9920
274.291992 71.683 -39.6131
274.475098 71.746 -108.0777
274.658203 71.765 -176.1327
274.841309 71.796 116.2047
275.024414 71.860 48.6424
275.207520 71.938 -19.1388
275.390625 71.971 -87.1760
275.573730 71.928 -155.1495
275.756836 71.830 137.2976
275.939941 71.746 70.2905
276.123047 71.727 3.4958
276.306152 71.765 -63.4983
276.489258 71.804 -130.8718
276.672363 71.798 161.6445
276.855469 71.758 94.3814
277.038574 71.726 27.4756
277.221680 71.740 -39.3075
277.404785 71.776 -106.2336
277.587891 71.792 -173.3110
277.770996 71.763 119.7356
277.954102 71.724 53.1528
278.137207 71.722 -13.1752
278.320312 71.772 -79.6224
278.503418 71.822 -146.4866
278.686523 71.812 146.3924
278.869629 71.729 79.3999
279.052734 71.623 12.8499
279.235840 71.560 -53.4354
279.418945 71.554 -119.8887
279.602051 71.552 173.1798
279.785156 71.489 105.9845
279.968262 71.362 39.0000
280.151367 71.226 -27.4226
280.334473 71.160 -93.4264
280.517578 71.175 -159.4908
280.700684 71.218 134.0841
280.883789 71.214 67.4474
281.066895 71.153 1.0424
281.250000 71.077 -64.8971
281.433105 71.042 -130.5125
281.616211 71.055 163.7503
281.799316 71.068 97.6894
281.982422 71.036 31.4287
282.165527 70.962 -34.6615
282.348633 70.896 -100.4288
282.531738 70.885 -165.9958
282.714844 70.940 128.3076
282.897949 71.024 62.3350
283.081055 71.105 -3.8346
283.264160 71.172 -70.0135
283.447266 71.245 -136.1199
283.630371 71.329 157.7699
283.813477 71.422 91.5647
283.996582 71.507 25.2241
284.179688 71.577 -41.1670
284.362793 71.635 -107.5669
284.545898 71.691 -173.9347
284.729004 71.748 119.6766
284.912109 71.805 53.2789
285.095215 71.859 -13.1473
285.278320 71.906 -79.5699
285.461426 71.949 -146.0154
285.644531 71.984 147.5285
285.827637 72.017 81.0624
286.010742 72.052 14.5976
286.193848 72.105 -51.9082
286.376953 72.175 -118.5443
286.560059 72.255 174.6445
286.743164 72.327 107.6890
286.926270 72.386 40.7415
287.109375 72.441 -26.1032
287.292480 72.511 -92.8296
287.475586 72.602 -159.6032
287.658691 72.700 133.4438
287.841797 72.780 66.2431
288.024902 72.822 -1.0943
288.208008 72.830 -68.4542
288.391113 72.821 -135.7594
288.574219 72.816 156.9385
288.757324 72.814 89.5588
288.940430 72.808 22.0729
289.123535 72.781 -45.4665
289.306641 72.731 -112.9479
289.489746 72.661 179.6734
289.672852 72.578 112.4021
289.855957 72.480 45.1513
290.039062 72.362 -22.1056
290.222168 72.215 -89.3937
290.405273 72.038 -156.6434
290.588379 71.842 136.1724
290.771484 71.638 69.0951
290.954590 71.440 2.0896
291.137695 71.248 -64.8683
291.320801 71.059 -131.7988
291.503906 70.861 161.3350
291.687012 70.652 94.6143
291.870117 70.432 28.0844
292.053223 70.217 -38.2612
292.236328 70.010 -104.5661
292.419434 69.806 -170.9417
292.602539 69.582 122.5310
292.785645 69.326 55.9734
292.968750 69.040 -10.4956
293.151855 68.746 -76.7436
293.334961 68.467 -142.8319
293.518066 68.199 151.1844
293.701172 67.931 85.2763
293.884277 67.644 19.5951
294.067383 67.353 -45.7159
294.250488 67.082 -110.6515
294.433594 66.854 -175.4143
294.616699 66.651 119.7332
294.799805 66.446 54.7385
294.982910 66.215 -10.2896
295.166016 65.979 -75.1410
295.349121 65.772 -139.8452
295.532227 65.620 155.4823
295.715332 65.516 90.6149
295.898438 65.440 25.5763
296.081543 65.379 -39.6097
296.264648 65.330 -104.8333
296.447754 65.294 -170.1678
296.630859 65.249 124.4019
296.813965 65.182 58.8898
296.997070 65.081 -6.5574
297.180176 64.961 -71.8653
297.363281 64.829 -137.0065
297.546387 64.701 158.0074
297.729492 64.575 93.1755
297.912598 64.471 28.5347
298.095703 64.390 -36.0045
298.278809 64.334 -100.5029
298.461914 64.271 -165.0107
298.645020 64.191 130.7207
298.828125 64.114 66.8731
299.011230 64.099 3.4983
299.194336 64.189 -59.8551
299.377441 64.356 -123.5722
299.560547 64.541 172.2054
299.743652 64.710 107.8341
299.926758 64.898 43.5477
300.109863 65.152 -20.7136
300.292969 65.486 -85.3916
300.476074 65.836 -150.7326
300.659180 66.146 143.3786
300.842285 66.390 77.2804
301.025391 66.606 11.1611
301.208496 66.818 -55.1198
301.391602 67.024 -121.7633
301.574707 67.182 171.1925
301.757812 67.277 104.0624
301.940918 67.334 37.1185
302.124023 67.404 -29.5514
302.307129 67.511 -96.2502
302.490234 67.614 -163.1801
302.673340 67.657 129.7089
302.856445 67.610 62.8238
303.039551 67.519 -3.5657
303.222656 67.440 -69.5615
303.405762 67.403 -135.6516
303.588867 67.354 157.8296
303.771973 67.240 91.0702
303.955078 67.057 24.6071
304.138184 66.893 -41.1469
304.321289 66.843 -106.4435
304.504395 66.920 -171.8993
304.687500 67.027 122.0858
304.870605 67.063 55.8767
305.053711 67.008 -9.9104
305.236816 66.937 -74.8652
305.419922 66.940 -139.3566
305.603027 67.027 155.9187
305.786133 67.129 90.4934
305.969238 67.173 24.5616
306.152344 67.171 -41.4859
306.335449 67.173 -107.4525
306.518555 67.231 -173.5281
306.701660 67.322 120.0356
306.884766 67.401 53.2931
307.067871 67.430 -13.4513
307.250977 67.426 -79.8701
307.434082 67.419 -145.9779
307.617188 67.421 148.0449
307.800293 67.408 81.9823
307.983398 67.356 15.9262
308.166504 67.275 -50.0038
308.349609 67.196 -115.7308
308.532715 67.147 178.5490
308.715820 67.113 112.7138
