* Generated by rew_pipeline.py (source UUID 7e7ffd0f-409a-4ea4-9b14-d7aa3d850d0c, calibrated to its own SPL at 100 Hz)
* Measurement: R.filtered.clean-fdw6-peq
* Dated: 2026-Sep-13 14:43:17
* Note: ; Trace Arithmetic A times B A = R.nofdw.clean-fdw6-peq B = FRX-trimmed.clean-fdw6-peq
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
10316.162109 77.669 -69.5747
10316.345215 77.601 -135.7106
10316.528320 77.541 158.1439
10316.711426 77.481 91.9471
10316.894531 77.407 25.7293
10317.077637 77.316 -40.4107
10317.260742 77.219 -106.3998
10317.443848 77.134 -172.2802
10317.626953 77.067 121.8085
10317.810059 77.004 55.7544
10317.993164 76.923 -10.4176
10318.176270 76.817 -76.5631
10318.359375 76.699 -142.5429
10318.542480 76.595 151.6567
10318.725586 76.521 85.9156
10318.908691 76.471 20.0910
10319.091797 76.422 -45.8611
10319.274902 76.361 -111.8653
10319.458008 76.284 -177.8076
10319.641113 76.207 116.3687
10319.824219 76.142 50.6245
10320.007324 76.094 -15.1388
10320.190430 76.055 -81.0069
10320.373535 76.011 -146.9948
10320.556641 75.949 146.9639
10320.739746 75.871 80.9819
10320.922852 75.791 15.1450
10321.105957 75.733 -50.5648
10321.289062 75.712 -116.2882
10321.472168 75.718 177.7965
10321.655273 75.725 111.6136
10321.838379 75.702 45.2631
10322.021484 75.642 -21.0453
10322.204590 75.563 -87.1461
10322.387695 75.492 -153.0434
10322.570801 75.443 141.1076
10322.753906 75.401 75.1542
10322.937012 75.345 9.0845
10323.120117 75.263 -56.9931
10323.303223 75.166 -122.9936
10323.486328 75.072 171.0344
10323.669434 74.980 104.9559
10323.852539 74.869 38.7148
10324.035645 74.715 -27.5640
10324.218750 74.521 -93.6499
10324.401855 74.316 -159.3966
10324.584961 74.134 135.1273
10324.768066 73.986 69.7092
10324.951172 73.849 4.2078
10325.134277 73.699 -61.3240
10325.317383 73.535 -126.7332
10325.500488 73.378 168.0401
10325.683594 73.247 102.8913
10325.866699 73.132 37.6869
10326.049805 73.011 -27.5483
10326.232910 72.876 -92.6241
10326.416016 72.751 -157.3759
10326.599121 72.670 138.1438
10326.782227 72.642 73.6974
10326.965332 72.641 9.1043
10327.148438 72.631 -55.5844
10327.331543 72.603 -120.1705
10327.514648 72.582 175.4597
10327.697754 72.595 111.2063
10327.880859 72.646 46.8556
10328.063965 72.713 -17.7149
10328.247070 72.775 -82.4618
10328.430176 72.828 -147.2732
10328.613281 72.877 147.9213
10328.796387 72.928 83.1526
10328.979492 72.985 18.4734
10329.162598 73.064 -46.0599
10329.345703 73.190 -110.5054
10329.528809 73.376 -175.0921
10329.711914 73.600 119.9303
10329.895020 73.814 54.5273
10330.078125 73.984 -11.0657
10330.261230 74.118 -76.5373
10330.444336 74.261 -141.7707
10330.627441 74.446 153.0545
10330.810547 74.666 87.6568
10330.993652 74.883 21.9442
10331.176758 75.069 -43.9206
10331.359863 75.235 -109.7290
10331.542969 75.414 -175.4709
10331.726074 75.624 118.6426
10331.909180 75.843 52.4179
10332.092285 76.031 -14.0897
10332.275391 76.177 -80.6054
10332.458496 76.308 -146.8894
10332.641602 76.473 147.0214
10332.824707 76.688 80.8294
10333.007812 76.921 14.2659
10333.190918 77.117 -52.6498
10333.374023 77.247 -119.6355
10333.557129 77.326 173.6081
10333.740234 77.401 107.1553
10333.923340 77.505 40.8094
10334.106445 77.634 -25.7007
10334.289551 77.756 -92.4792
10334.472656 77.846 -159.4128
10334.655762 77.906 133.6818
10334.838867 77.955 66.8874
10335.021973 78.011 0.1436
10335.205078 78.071 -66.6530
10335.388184 78.122 -133.5298
10335.571289 78.156 159.5751
10335.754395 78.176 92.7305
10335.937500 78.193 25.9391
10336.120605 78.210 -40.8463
10336.303711 78.222 -107.6494
10336.486816 78.227 -174.4334
10336.669922 78.228 118.8509
10336.853027 78.237 52.1908
10337.036133 78.256 -14.4976
10337.219238 78.274 -81.2900
10337.402344 78.275 -148.1724
10337.585449 78.250 144.9526
10337.768555 78.208 78.1754
10337.951660 78.165 11.4944
10338.134766 78.128 -55.1747
10338.317871 78.089 -121.9012
10338.500977 78.033 171.3415
10338.684082 77.957 104.6556
10338.867188 77.870 38.1187
10339.050293 77.787 -28.2904
10339.233398 77.710 -94.6595
10339.416504 77.629 -161.0397
10339.599609 77.535 132.6138
10339.782715 77.435 66.3824
10339.965820 77.349 0.2655
10340.148926 77.291 -65.8647
10340.332031 77.251 -132.1637
10340.515137 77.202 161.3434
10340.698242 77.121 94.8157
10340.881348 77.010 28.4895
10341.064453 76.900 -37.5032
10341.247559 76.822 -103.2444
10341.430664 76.788 -168.9645
10341.613770 76.778 125.1483
10341.796875 76.762 59.0772
10341.979980 76.728 -7.0673
10342.163086 76.685 -73.1871
10342.346191 76.651 -139.2937
10342.529297 76.629 154.5200
10342.712402 76.610 88.1885
10342.895508 76.578 21.7436
10343.078613 76.527 -44.7199
10343.261719 76.463 -111.1359
10343.444824 76.394 -177.5206
10343.627930 76.318 116.0642
10343.811035 76.225 49.5974
10343.994141 76.108 -16.8576
10344.177246 75.973 -83.1973
10344.360352 75.839 -149.3729
10344.543457 75.723 144.5549
10344.726562 75.627 78.4611
10344.909668 75.534 12.2677
10345.092773 75.419 -53.9816
10345.275879 75.267 -120.1444
10345.458984 75.085 173.9287
10345.642090 74.889 108.3071
10345.825195 74.702 42.9496
10346.008301 74.540 -22.2636
10346.191406 74.406 -87.4713
10346.374512 74.294 -152.7795
10346.557617 74.192 141.7772
10346.740723 74.086 76.2594
10346.923828 73.971 10.8108
10347.106934 73.859 -54.4190
10347.290039 73.774 -119.3885
10347.473145 73.732 175.7787
10347.656250 73.724 110.8871
10347.839355 73.719 45.8553
10348.022461 73.688 -19.1907
10348.205566 73.640 -84.0313
10348.388672 73.615 -148.5964
10348.571777 73.655 146.8836
10348.754883 73.755 82.0220
10348.937988 73.864 16.6206
10349.121094 73.922 -49.1414
10349.304199 73.917 -114.8408
10349.487305 73.886 179.8705
10349.670410 73.897 114.9907
10349.853516 73.989 50.1597
10350.036621 74.139 -15.0322
10350.219727 74.293 -80.7201
10350.402832 74.407 -146.7282
10350.585938 74.474 147.2324
10350.769043 74.519 81.3563
10350.952148 74.573 15.6643
10351.135254 74.654 -49.9427
10351.318359 74.762 -115.5825
10351.501465 74.888 178.6633
10351.684570 75.018 112.7536
10351.867676 75.139 46.6861
10352.050781 75.240 -19.4956
10352.233887 75.320 -85.7190
10352.416992 75.388 -151.9346
10352.600098 75.454 141.8426
10352.783203 75.521 75.5597
10352.966309 75.580 9.2068
10353.149414 75.622 -57.1345
10353.332520 75.650 -123.3467
10353.515625 75.683 170.6068
10353.698730 75.732 104.6223
10353.881836 75.790 38.5406
10354.064941 75.834 -27.6980
10354.248047 75.844 -93.9922
10354.431152 75.829 -160.1835
10354.614258 75.819 133.7765
10354.797363 75.838 67.7649
10354.980469 75.882 1.6166
10355.163574 75.926 -64.6847
10355.346680 75.954 -130.9669
10355.529785 75.976 162.9716
10355.712891 76.025 97.1563
10355.895996 76.118 31.3915
10356.079102 76.240 -34.5642
10356.262207 76.353 -100.7837
10356.445312 76.432 -167.1442
10356.628418 76.484 126.5196
10356.811523 76.531 60.2559
10356.994629 76.591 -6.0212
10357.177734 76.662 -72.4090
10357.360840 76.731 -138.9053
10357.543945 76.792 154.5718
10357.727051 76.851 88.0766
10357.910156 76.910 21.5800
10358.093262 76.962 -44.9733
10358.276367 76.992 -111.5747
10358.459473 76.998 -178.1511
10358.642578 76.992 115.3359
10358.825684 76.990 48.8092
10359.008789 76.994 -17.8710
10359.191895 76.985 -84.7549
10359.375000 76.948 -151.7211
10359.558105 76.891 141.4320
10359.741211 76.842 74.8005
10359.924316 76.828 8.2792
10360.107422 76.841 -58.3219
10360.290527 76.849 -125.0603
10360.473633 76.826 168.2114
10360.656738 76.780 101.6906
10360.839844 76.744 35.3988
10361.022949 76.738 -30.8753
10361.206055 76.746 -97.3735
10361.389160 76.731 -164.1171
10361.572266 76.675 129.1145
10361.755371 76.601 62.5568
10361.938477 76.555 -3.7904
10362.121582 76.560 -70.1799
10362.304688 76.593 -136.8571
10362.487793 76.611 156.1915
10362.670898 76.591 89.2032
10362.854004 76.551 22.3845
10363.037109 76.521 -44.2931
10363.220215 76.504 -111.0321
10363.403320 76.472 -177.9455
10363.586426 76.398 115.1045
10363.769531 76.291 48.3701
10363.952637 76.201 -18.0884
10364.135742 76.169 -84.5616
10364.318848 76.179 -151.4708
10364.501953 76.167 141.0391
10364.685059 76.078 73.2452
10364.868164 75.912 5.6166
10365.051270 75.727 -61.5680
10365.234375 75.588 -128.4608
10365.417480 75.507 164.5035
10365.600586 75.435 97.0432
10365.783691 75.309 29.2847
10365.966797 75.115 -38.3912
10366.149902 74.889 -105.7073
10366.333008 74.686 -172.7407
10366.516113 74.520 120.1572
10366.699219 74.358 52.7071
10366.882324 74.147 -15.0595
10367.065430 73.866 -82.8896
10367.248535 73.535 -150.5776
10367.431641 73.188 141.8475
10367.614746 72.837 74.1780
10367.797852 72.460 6.2584
10367.980957 72.028 -61.8580
10368.164062 71.530 -129.9708
10368.347168 70.982 162.0791
10368.530273 70.406 94.2838
10368.713379 69.799 26.5217
10368.896484 69.131 -41.2771
10369.079590 68.363 -109.0294
10369.262695 67.468 -176.5419
10369.445801 66.433 116.3860
10369.628906 65.255 49.9164
10369.812012 63.939 -15.8149
10369.995117 62.500 -80.7590
10370.178223 60.944 -145.1491
10370.361328 59.180 150.4670
10370.544434 56.887 85.9020
10370.727539 53.336 23.2801
10370.910645 47.029 -22.6828
10371.093750 46.451 -9.2856
10371.276855 53.037 -52.4426
10371.459961 56.686 -115.5501
10371.643066 58.898 179.1328
10371.826172 60.508 114.4499
10372.009277 61.941 50.0760
10372.192383 63.298 -15.1359
10372.375488 64.484 -81.5678
10372.558594 65.423 -148.6259
10372.741699 66.148 144.5431
10372.924805 66.777 78.3534
10373.107910 67.422 12.5082
10373.291016 68.097 -53.6253
10373.474121 68.738 -120.3529
10373.657227 69.280 172.5589
10373.840332 69.721 105.5528
10374.023438 70.112 38.8521
10374.206543 70.505 -27.7033
10374.389648 70.907 -94.4381
10374.572754 71.281 -161.4824
10374.755859 71.601 131.3414
10374.938965 71.879 64.3180
10375.122070 72.159 -2.4421
10375.305176 72.477 -69.1053
10375.488281 72.828 -135.9464
10375.671387 73.173 156.9077
10375.854492 73.472 89.5597
10376.037598 73.715 22.2167
10376.220703 73.915 -44.9792
10376.403809 74.095 -112.0259
10376.586914 74.271 -179.0146
10376.770020 74.447 113.9628
10376.953125 74.622 46.8605
10377.136230 74.796 -20.3366
10377.319336 74.968 -87.6320
10377.502441 75.131 -155.0063
10377.685547 75.280 137.5970
10377.868652 75.416 70.2472
10378.051758 75.544 2.9688
10378.234863 75.669 -64.2850
10378.417969 75.785 -131.5844
10378.601074 75.875 161.0648
10378.784180 75.931 93.7554
10378.967285 75.962 26.6115
10379.150391 75.992 -40.3319
10379.333496 76.042 -107.1917
10379.516602 76.110 -174.1596
10379.699707 76.171 118.6570
10379.882812 76.196 51.3246
10380.065918 76.178 -15.9765
10380.249023 76.135 -83.1012
10380.432129 76.097 -150.0568
10380.615234 76.083 143.0080
10380.798340 76.088 75.9344
10380.981445 76.094 8.6810
10381.164551 76.083 -58.6622
10381.347656 76.055 -125.9606
10381.530762 76.021 166.8683
10381.713867 75.990 99.8185
10381.896973 75.964 32.8261
10382.080078 75.937 -34.1787
10382.263184 75.896 -101.2381
10382.446289 75.830 -168.3542
10382.629395 75.729 124.5181
10382.812500 75.592 57.4670
10382.995605 75.431 -9.4152
10383.178711 75.268 -76.1051
10383.361816 75.123 -142.6983
10383.544922 74.996 150.6357
10383.728027 74.867 83.7854
10383.911133 74.707 16.8015
10384.094238 74.505 -50.1333
10384.277344 74.280 -116.8526
10384.460449 74.065 176.6469
10384.643555 73.879 110.2006
10384.826660 73.711 43.6449
10385.009766 73.533 -23.0039
10385.192871 73.330 -89.5515
10385.375977 73.119 -155.8111
10385.559082 72.926 138.2039
10385.742188 72.758 72.2829
10385.925293 72.584 6.2406
10386.108398 72.362 -59.8793
10386.291504 72.080 -125.8459
10386.474609 71.772 168.4975
10386.657715 71.486 102.9991
10386.840820 71.233 37.2677
10387.023926 70.967 -28.9481
10387.207031 70.621 -95.4515
10387.390137 70.175 -161.6652
10387.573242 69.682 132.9870
10387.756348 69.240 68.6157
10387.939453 68.914 4.7100
10388.122559 68.656 -59.3834
10388.305664 68.350 -123.7825
10388.488770 67.911 172.0707
10388.671875 67.356 109.0070
10388.854980 66.813 47.5119
10389.038086 66.444 -12.7706
10389.221191 66.311 -72.8475
10389.404297 66.355 -133.4800
10389.587402 66.488 165.3149
10389.770508 66.694 103.8909
10389.953613 67.015 42.3853
10390.136719 67.486 -19.4877
10390.319824 68.077 -82.1636
10390.502930 68.710 -145.8357
10390.686035 69.311 149.6562
10390.869141 69.843 84.6606
10391.052246 70.314 19.4840
10391.235352 70.757 -45.7619
10391.418457 71.199 -111.1739
10391.601562 71.643 -176.9262
10391.784668 72.068 116.8962
10391.967773 72.454 50.3680
10392.150879 72.791 -16.3402
10392.333984 73.087 -83.0749
10392.517090 73.359 -149.7699
10392.700195 73.616 143.5617
10392.883301 73.865 76.8756
10393.066406 74.107 10.1236
10393.249512 74.340 -56.7536
10393.432617 74.559 -123.8197
10393.615723 74.749 168.9096
10393.798828 74.894 101.5275
10393.981934 74.992 34.2254
10394.165039 75.064 -32.8184
10394.348145 75.146 -99.5860
10394.531250 75.261 -166.2677
10394.714355 75.396 126.8816
10394.897461 75.511 59.7655
10395.080566 75.568 -7.4680
10395.263672 75.563 -74.5531
10395.446777 75.530 -141.3326
10395.629883 75.506 152.1048
10395.812988 75.501 85.5124
10395.996094 75.490 18.7403
10396.179199 75.441 -48.1057
10396.362305 75.355 -114.7584
10396.545410 75.265 178.9575
10396.728516 75.215 112.9437
10396.911621 75.213 46.9087
10397.094727 75.223 -19.3456
10397.277832 75.203 -85.7379
10397.460938 75.139 -151.9971
10397.644043 75.055 142.0896
10397.827148 74.992 76.5021
10398.010254 74.969 11.0333
10398.193359 74.974 -54.5011
10398.376465 74.983 -120.1242
10398.559570 74.987 174.2457
10398.742676 74.991 108.6602
10398.925781 74.999 43.1021
10399.108887 75.005 -22.4362
10399.291992 75.007 -87.8898
10399.475098 75.018 -153.1833
10399.658203 75.064 141.6436
10399.841309 75.157 76.4166
10400.024414 75.280 10.9776
10400.207520 75.408 -54.6555
10400.390625 75.532 -120.3151
10400.573730 75.670 174.1238
10400.756836 75.847 108.5845
10400.939941 76.063 42.8444
10401.123047 76.285 -23.2405
10401.306152 76.471 -89.5891
10401.489258 76.611 -155.9730
10401.672363 76.725 137.7784
10401.855469 76.844 71.6360
10402.038574 76.984 5.4165
10402.221680 77.134 -61.0353
10402.404785 77.270 -127.7181
10402.587891 77.386 165.4858
10402.770996 77.490 98.6801
10402.954102 77.593 31.8772
10403.137207 77.695 -34.9624
10403.320312 77.788 -101.8395
10403.503418 77.863 -168.6889
10403.686523 77.927 124.5555
10403.869629 77.990 57.8789
10404.052734 78.058 -8.8167
10404.235840 78.120 -75.6269
10404.418945 78.160 -142.5545
10404.602051 78.168 150.4968
10404.785156 78.149 83.6495
10404.968262 78.119 16.9690
10405.151367 78.098 -49.5693
10405.334473 78.093 -116.0512
10405.517578 78.103 177.4325
10405.700684 78.115 110.8312
10405.883789 78.117 44.1588
10406.066895 78.101 -22.5058
10406.250000 78.073 -89.0568
10406.433105 78.052 -155.4429
10406.616211 78.062 138.2564
10406.799316 78.107 71.8497
10406.982422 78.165 5.1758
10407.165527 78.201 -61.7463
10407.348633 78.192 -128.7091
10407.531738 78.148 164.5272
10407.714844 78.106 98.0347
10407.897949 78.094 31.6442
10408.081055 78.104 -34.8972
10408.264160 78.100 -101.6767
10408.447266 78.052 -168.5336
10408.630371 77.967 124.7795
10408.813477 77.881 58.3526
10408.996582 77.823 -7.9787
10409.179688 77.786 -74.4617
10409.362793 77.730 -141.1566
10409.545898 77.629 152.1361
10409.729004 77.496 85.6818
10409.912109 77.373 19.5468
10410.095215 77.290 -46.4739
10410.278320 77.234 -112.6317
10410.461426 77.167 -178.9411
10410.644531 77.072 114.8377
10410.827637 76.973 48.9347
10411.010742 76.919 -16.7058
10411.193848 76.923 -82.4080
10411.376953 76.946 -148.4337
10411.560059 76.934 145.2898
10411.743164 76.865 79.0922
10411.926270 76.772 13.2429
10412.109375 76.706 -52.3019
10412.292480 76.688 -117.8468
10412.475586 76.694 176.3598
10412.658691 76.685 110.3426
10412.841797 76.654 44.2981
10413.024902 76.623 -21.6652
10413.208008 76.611 -87.6446
10413.391113 76.611 -153.7966
10413.574219 76.591 139.8920
10413.757324 76.537 73.6395
10413.940430 76.472 7.6669
10414.123535 76.438 -58.0322
10414.306641 76.455 -123.7027
10414.489746 76.501 170.4190
10414.672852 76.534 104.3405
10414.855957 76.533 38.2816
10415.039062 76.516 -27.5575
10415.222168 76.515 -93.1902
10415.405273 76.546 -158.8171
10415.588379 76.593 135.3795
10415.771484 76.632 69.3881
10415.954590 76.656 3.3217
10416.137695 76.678 -62.7331
10416.320801 76.716 -128.8029
10416.503906 76.778 165.0226
10416.687012 76.854 98.6920
10416.870117 76.935 32.2251
10417.053223 77.014 -34.3328
10417.236328 77.088 -100.9557
10417.419434 77.150 -167.6265
10417.602539 77.195 125.6928
10417.785645 77.223 59.0476
10417.968750 77.242 -7.5607
10418.151855 77.256 -74.1939
10418.334961 77.261 -140.9178
10418.518066 77.244 152.2827
10418.701172 77.202 85.5092
10418.884277 77.146 18.8538
10419.067383 77.096 -47.7037
10419.250488 77.057 -114.2830
10419.433594 77.013 179.0350
10419.616699 76.945 112.3198
10419.799805 76.855 45.7368
10419.982910 76.772 -20.6364
10420.166016 76.723 -86.9348
10420.349121 76.706 -153.4031
10420.532227 76.682 139.8601
10420.715332 76.614 73.0317
10420.898438 76.503 6.4233
10421.081543 76.389 -59.8045
10421.264648 76.310 -125.8105
10421.447754 76.265 168.0724
10421.630859 76.210 101.6747
10421.813965 76.104 35.1508
10421.997070 75.951 -31.1903
10422.180176 75.797 -97.1957
10422.363281 75.688 -163.0236
10422.546387 75.627 131.0307
10422.729492 75.579 64.8550
10422.912598 75.512 -1.3862
10423.095703 75.432 -67.4649
10423.278809 75.365 -133.3506
10423.461914 75.321 160.7691
10423.645020 75.274 94.7291
10423.828125 75.192 28.5973
10424.011230 75.077 -37.4025
10424.194336 74.969 -103.1676
10424.377441 74.913 -168.8917
10424.560547 74.907 125.0956
10424.743652 74.906 58.6752
10424.926758 74.870 -7.9326
10425.109863 74.799 -74.3797
10425.292969 74.727 -140.5076
10425.476074 74.683 153.5339
10425.659180 74.651 87.4921
10425.842285 74.590 21.3085
10426.025391 74.479 -44.8312
10426.208496 74.340 -110.7256
10426.391602 74.221 -176.4078
10426.574707 74.149 117.8575
10426.757812 74.108 51.8456
10426.940918 74.065 -14.4042
10427.124023 74.005 -80.6562
10427.307129 73.944 -146.7215
10427.490234 73.897 147.4062
10427.673340 73.859 81.6482
10427.856445 73.814 16.0171
10428.039551 73.761 -49.3867
10428.222656 73.730 -114.5791
10428.405762 73.746 -179.8273
10428.588867 73.793 114.5229
10428.771973 73.820 48.3807
10428.955078 73.792 -17.9851
10429.138184 73.727 -84.1907
10429.321289 73.681 -150.0935
10429.504395 73.699 144.0763
10429.687500 73.765 77.9832
10429.870605 73.825 11.5621
10430.053711 73.844 -54.9413
10430.236816 73.841 -121.2769
10430.419922 73.854 172.5059
10430.603027 73.893 106.0978
10430.786133 73.914 39.2966
10430.969238 73.868 -27.7217
10431.152344 73.755 -94.5346
10431.335449 73.634 -160.8817
10431.518555 73.576 133.0212
10431.701660 73.587 66.6400
10431.884766 73.602 -0.3349
10432.067871 73.544 -67.6812
10432.250977 73.404 -134.8703
10432.434082 73.247 158.4416
10432.617188 73.153 92.0672
10432.800293 73.136 25.4504
10432.983398 73.129 -41.7618
10433.166504 73.052 -109.3866
10433.349609 72.880 -176.9132
10433.532715 72.656 116.0444
10433.715820 72.448 49.4324
10433.898926 72.278 -17.1463
10434.082031 72.107 -83.9971
10434.265137 71.885 -151.0450
10434.448242 71.602 142.0249
10434.631348 71.293 75.4125
10434.814453 71.001 9.0106
10434.997559 70.722 -57.4237
10435.180664 70.417 -123.9309
10435.363770 70.061 169.7386
10435.546875 69.676 103.8606
10435.729980 69.311 38.4096
10435.913086 68.981 -26.9408
10436.096191 68.649 -92.4299
10436.279297 68.268 -157.8964
10436.462402 67.852 137.0578
10436.645508 67.476 72.5739
10436.828613 67.204 8.2457
10437.011719 67.011 -56.5095
10437.194824 66.800 -121.7944
10437.377930 66.509 172.8883
10437.561035 66.167 108.1362
10437.744141 65.863 44.0473
10437.927246 65.648 -19.8995
10438.110352 65.474 -84.2645
10438.293457 65.250 -149.0606
10438.476562 64.933 146.1573
10438.659668 64.556 81.7853
10438.842773 64.167 17.8572
