* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
288.940430 -0.220 155.4697
289.306641 -0.221 155.6385
289.672852 -0.221 155.8074
290.039062 -0.222 155.9763
290.405273 -0.223 156.1454
290.771484 -0.224 156.3146
291.137695 -0.224 156.4838
291.503906 -0.225 156.6532
291.870117 -0.226 156.8226
292.236328 -0.227 156.9921
292.602539 -0.228 157.1617
292.968750 -0.228 157.3314
293.334961 -0.229 157.5011
293.701172 -0.230 157.6710
294.067383 -0.231 157.8409
294.433594 -0.231 158.0108
294.799805 -0.232 158.1809
295.166016 -0.233 158.3510
295.532227 -0.234 158.5212
295.898438 -0.235 158.6914
296.264648 -0.235 158.8617
296.630859 -0.236 159.0321
296.997070 -0.237 159.2024
297.363281 -0.238 159.3729
297.729492 -0.239 159.5434
298.095703 -0.239 159.7140
298.461914 -0.240 159.8846
298.828125 -0.241 160.0552
299.194336 -0.242 160.2259
299.560547 -0.243 160.3966
299.926758 -0.244 160.5674
300.292969 -0.244 160.7382
300.659180 -0.245 160.9090
301.025391 -0.246 161.0799
301.391602 -0.247 161.2508
301.757812 -0.248 161.4217
302.124023 -0.249 161.5927
302.490234 -0.249 161.7637
302.856445 -0.250 161.9347
303.222656 -0.251 162.1058
303.588867 -0.252 162.2768
303.955078 -0.253 162.4479
304.321289 -0.254 162.6190
304.687500 -0.255 162.7901
305.053711 -0.256 162.9612
305.419922 -0.257 163.1324
305.786133 -0.257 163.3035
306.152344 -0.258 163.4747
306.518555 -0.259 163.6459
306.884766 -0.260 163.8171
307.250977 -0.261 163.9882
307.617188 -0.262 164.1594
307.983398 -0.263 164.3306
308.349609 -0.264 164.5018
308.715820 -0.265 164.6730
309.082031 -0.266 164.8442
309.448242 -0.267 165.0154
309.814453 -0.268 165.1866
310.180664 -0.268 165.3578
310.546875 -0.269 165.5290
310.913086 -0.270 165.7001
311.279297 -0.271 165.8713
311.645508 -0.272 166.0425
312.011719 -0.273 166.2136
312.377930 -0.274 166.3847
312.744141 -0.275 166.5558
313.110352 -0.276 166.7269
313.476562 -0.277 166.8980
313.842773 -0.278 167.0691
314.208984 -0.279 167.2401
314.575195 -0.280 167.4111
314.941406 -0.281 167.5821
315.307617 -0.282 167.7531
315.673828 -0.283 167.9241
316.040039 -0.284 168.0950
316.406250 -0.285 168.2659
316.772461 -0.286 168.4368
317.138672 -0.287 168.6076
317.504883 -0.288 168.7785
317.871094 -0.289 168.9493
318.237305 -0.290 169.1200
318.603516 -0.291 169.2908
318.969727 -0.292 169.4615
319.335938 -0.293 169.6321
319.702148 -0.294 169.8027
320.068359 -0.296 169.9733
320.434570 -0.297 170.1439
320.800781 -0.298 170.3144
321.166992 -0.299 170.4849
321.533203 -0.300 170.6553
321.899414 -0.301 170.8257
322.265625 -0.302 170.9961
322.631836 -0.303 171.1664
322.998047 -0.304 171.3367
