* Generated by rew_pipeline.py (source UUID defe8eaa-5d6a-4a29-861d-0afe6da83fd1, calibrated to its own SPL at 100 Hz)
* Measurement: LR.filtered.clean-fdw6-peq
* Dated: 2026-Sep-13 14:43:18
* Note: ; Vector average of L.filtered.clean-fdw6-peq, R.filtered.clean-fdw6-peq
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4403.869629 69.748 -33.8136
4404.052734 69.387 -100.5400
4404.235840 69.012 -166.9713
4404.418945 68.677 126.6714
4404.602051 68.378 60.0170
4404.785156 68.062 -7.0055
4404.968262 67.687 -74.0017
4405.151367 67.277 -140.4375
4405.334473 66.911 153.8595
4405.517578 66.645 88.4622
4405.700684 66.448 22.7643
4405.883789 66.230 -43.4209
4406.066895 65.940 -109.7865
4406.250000 65.614 -176.0287
4406.433105 65.330 117.6756
4406.616211 65.115 50.7125
4406.799316 64.905 -17.3667
4406.982422 64.611 -86.4096
4407.165527 64.192 -155.8257
4407.348633 63.678 134.9424
4407.531738 63.132 66.0137
4407.714844 62.585 -2.9442
4407.897949 62.006 -72.3578
4408.081055 61.341 -142.3704
4408.264160 60.577 147.0769
4408.447266 59.753 75.9027
4408.630371 58.917 3.6216
4408.813477 58.056 -70.4590
4408.996582 57.110 -146.8287
4409.179688 56.036 134.3898
4409.362793 54.917 53.3238
4409.545898 54.023 -29.6286
4409.729004 53.737 -113.2225
4409.912109 54.249 164.6364
4410.095215 55.346 85.5164
4410.278320 56.650 9.6219
4410.461426 57.901 -63.5077
4410.644531 59.028 -134.4949
4410.827637 60.058 155.7908
4411.010742 61.014 86.3464
4411.193848 61.860 16.4619
4411.376953 62.552 -53.9211
4411.560059 63.090 -124.3681
4411.743164 63.540 165.6453
4411.926270 63.990 96.3301
4412.109375 64.486 27.5125
4412.292480 65.000 -41.0549
4412.475586 65.468 -109.3452
4412.658691 65.861 -177.0846
4412.841797 66.213 115.8820
4413.024902 66.583 49.2862
4413.208008 66.987 -17.4696
4413.391113 67.378 -84.8121
4413.574219 67.694 -152.6798
4413.757324 67.918 139.3584
4413.940430 68.092 71.7199
4414.123535 68.283 4.5259
4414.306641 68.530 -62.4164
4414.489746 68.825 -129.3615
4414.672852 69.137 163.5769
4414.855957 69.439 96.3974
4415.039062 69.717 29.0856
4415.222168 69.956 -38.3882
4415.405273 70.138 -105.9480
4415.588379 70.267 -173.3764
4415.771484 70.389 119.5231
4415.954590 70.567 52.6502
4416.137695 70.831 -14.4310
4416.320801 71.135 -82.1467
4416.503906 71.390 -150.4951
4416.687012 71.536 140.9745
4416.870117 71.583 72.8334
4417.053223 71.604 5.3378
4417.236328 71.672 -61.7945
4417.419434 71.787 -129.1282
4417.602539 71.879 163.0475
4417.785645 71.882 94.9779
4417.968750 71.792 27.1851
4418.151855 71.679 -40.0063
4418.334961 71.623 -106.7990
4418.518066 71.641 -173.7456
4418.701172 71.672 118.7983
4418.884277 71.641 50.9925
4419.067383 71.527 -16.7055
4419.250488 71.370 -83.9649
4419.433594 71.226 -150.8464
4419.616699 71.105 142.3458
4419.799805 70.970 75.4545
4419.982910 70.791 8.6482
4420.166016 70.586 -57.8134
4420.349121 70.407 -123.9503
4420.532227 70.283 169.8736
4420.715332 70.178 103.3256
4420.898438 70.030 36.5006
4421.081543 69.825 -30.1503
4421.264648 69.618 -96.2540
4421.447754 69.482 -161.9161
4421.630859 69.435 132.3891
4421.813965 69.415 66.3569
4421.997070 69.353 0.1699
4422.180176 69.240 -65.7840
4422.363281 69.120 -131.3910
4422.546387 69.017 163.0535
4422.729492 68.887 97.2835
4422.912598 68.671 31.5546
4423.095703 68.386 -33.4484
4423.278809 68.169 -97.3400
4423.461914 68.168 -160.7787
4423.645020 68.368 134.9557
4423.828125 68.584 69.3569
4424.011230 68.657 3.1782
4424.194336 68.592 -62.3443
4424.377441 68.548 -126.5910
4424.560547 68.692 169.7119
4424.743652 69.000 105.1889
4424.926758 69.285 39.3461
4425.109863 69.409 -27.0749
4425.292969 69.397 -92.9804
4425.476074 69.409 -157.9601
4425.659180 69.579 137.2337
4425.842285 69.865 71.4769
4426.025391 70.102 4.5144
4426.208496 70.176 -62.8990
4426.391602 70.120 -129.7643
4426.574707 70.079 164.2929
4426.757812 70.182 98.6241
4426.940918 70.408 32.1808
4427.124023 70.620 -35.3973
4427.307129 70.706 -103.5687
4427.490234 70.665 -171.4678
4427.673340 70.588 121.4090
4427.856445 70.574 54.8611
4428.039551 70.636 -11.7422
4428.222656 70.698 -78.7681
4428.405762 70.677 -146.0163
4428.588867 70.560 146.9853
4428.771973 70.402 80.4923
4428.955078 70.267 14.3049
4429.138184 70.165 -52.0019
4429.321289 70.055 -118.6242
4429.504395 69.900 174.6437
4429.687500 69.717 108.1477
4429.870605 69.556 42.0146
4430.053711 69.454 -23.9716
4430.236816 69.391 -90.1079
4430.419922 69.313 -156.4590
4430.603027 69.182 137.1845
4430.786133 68.998 71.0710
4430.969238 68.788 5.2838
4431.152344 68.574 -60.2751
4431.335449 68.361 -125.7284
4431.518555 68.148 168.8809
4431.701660 67.942 103.5409
4431.884766 67.746 38.1939
4432.067871 67.547 -27.2090
4432.250977 67.324 -92.5603
4432.434082 67.073 -157.5979
4432.617188 66.830 137.8895
4432.800293 66.645 73.8046
4432.983398 66.534 9.8031
4433.166504 66.463 -54.3481
4433.349609 66.395 -118.5237
4433.532715 66.351 177.5159
4433.715820 66.383 113.7065
4433.898926 66.510 49.5994
4434.082031 66.669 -15.1409
4434.265137 66.781 -80.3009
4434.448242 66.830 -145.2623
4434.631348 66.897 150.3958
4434.814453 67.085 86.3913
4434.997559 67.406 21.9372
4435.180664 67.763 -43.4427
4435.363770 68.047 -109.4891
4435.546875 68.233 -175.5621
4435.729980 68.376 118.7666
4435.913086 68.551 53.3710
4436.096191 68.768 -12.2103
4436.279297 68.975 -78.2455
4436.462402 69.118 -144.5576
4436.645508 69.199 149.2118
4436.828613 69.268 83.2150
4437.011719 69.368 17.2565
4437.194824 69.491 -48.9330
4437.377930 69.598 -115.3618
4437.561035 69.674 178.2302
4437.744141 69.747 112.0517
4437.927246 69.852 45.9923
4438.110352 69.982 -20.2721
4438.293457 70.082 -86.8981
4438.476562 70.099 -153.6618
4438.659668 70.037 139.8475
4438.842773 69.958 73.8443
4439.025879 69.930 8.1085
4439.208984 69.961 -57.7908
4439.392090 70.007 -124.0323
4439.575195 70.026 169.6361
4439.758301 70.035 103.5819
4439.941406 70.084 37.8638
4440.124512 70.194 -27.8658
4440.307617 70.315 -93.9629
4440.490723 70.368 -160.3786
4440.673828 70.318 133.3104
4440.856934 70.210 67.4862
4441.040039 70.131 2.0684
4441.223145 70.126 -63.4862
4441.406250 70.155 -129.6669
4441.589355 70.144 163.5781
4441.772461 70.057 96.7734
4441.955566 69.937 30.4764
4442.138672 69.864 -35.1657
4442.321777 69.889 -100.4889
4442.504883 69.986 -165.9458
4442.687988 70.086 128.3193
4442.871094 70.141 62.4819
4443.054199 70.144 -3.2245
4443.237305 70.119 -68.7257
4443.420410 70.088 -134.0959
4443.603516 70.059 160.5761
4443.786621 70.038 95.2605
4443.969727 70.036 29.9353
4444.152832 70.059 -35.4704
4444.335938 70.096 -101.0170
4444.519043 70.128 -166.6717
4444.702148 70.149 127.6821
4444.885254 70.169 62.1136
4445.068359 70.202 -3.4301
4445.251465 70.248 -69.0632
4445.434570 70.295 -134.8093
4445.617676 70.340 159.4170
4445.800781 70.399 93.6870
4445.983887 70.487 27.9361
4446.166992 70.591 -37.9467
4446.350098 70.676 -103.9134
4446.533203 70.723 -169.6889
4446.716309 70.760 125.0053
4446.899414 70.848 60.1102
4447.082520 71.018 -4.8446
4447.265625 71.226 -70.3415
4447.448730 71.389 -136.3969
4447.631836 71.466 157.4479
4447.814941 71.499 91.7158
4447.998047 71.582 26.4940
4448.181152 71.777 -38.6940
4448.364258 72.054 -104.4362
4448.547363 72.320 -170.8560
4448.730469 72.511 122.4206
4448.913574 72.635 55.8674
4449.096680 72.748 -10.3529
4449.279785 72.898 -76.4824
4449.462891 73.077 -142.8869
4449.645996 73.244 150.3046
4449.829102 73.365 83.2620
4450.012207 73.447 16.2387
4450.195312 73.514 -50.6452
4450.378418 73.586 -117.4389
4450.561523 73.659 175.7785
4450.744629 73.721 109.0075
4450.927734 73.768 42.2984
4451.110840 73.807 -24.3616
4451.293945 73.841 -91.0643
4451.477051 73.859 -157.8831
4451.660156 73.852 135.2220
4451.843262 73.827 68.3507
4452.026367 73.807 1.5257
4452.209473 73.805 -65.3615
4452.392578 73.804 -132.4118
4452.575684 73.772 160.4701
4452.758789 73.694 93.5810
4452.941895 73.603 27.1893
4453.125000 73.552 -38.7531
4453.308105 73.566 -104.6367
4453.491211 73.609 -170.8560
4453.674316 73.613 122.5578
4453.857422 73.545 55.9175
4454.040527 73.429 -10.4445
4454.223633 73.321 -76.4966
4454.406738 73.248 -142.4971
4454.589844 73.191 151.3442
4454.772949 73.115 85.1407
4454.956055 73.032 19.1874
4455.139160 72.996 -46.4462
4455.322266 73.047 -112.1201
4455.505371 73.148 -178.2954
4455.688477 73.209 114.9933
4455.871582 73.174 48.2319
4456.054688 73.072 -17.9719
4456.237793 73.001 -83.4547
4456.420898 73.037 -148.7231
4456.604004 73.152 145.5174
4456.787109 73.244 79.0878
4456.970215 73.246 12.4475
4457.153320 73.184 -53.7916
4457.336426 73.154 -119.4608
4457.519531 73.227 174.9819
4457.702637 73.375 108.9333
4457.885742 73.505 42.2880
4458.068848 73.553 -24.5019
4458.251953 73.539 -90.8820
4458.435059 73.536 -156.6910
4458.618164 73.600 137.7037
4458.801270 73.711 71.7931
4458.984375 73.800 5.4092
4459.167480 73.821 -61.2099
4459.350586 73.789 -127.7429
4459.533691 73.753 165.8992
4459.716797 73.752 99.5216
4459.899902 73.783 32.8906
4460.083008 73.817 -34.0261
4460.266113 73.836 -101.0603
4460.449219 73.846 -168.0364
4460.632324 73.857 125.0871
4460.815430 73.868 58.2511
4460.998535 73.862 -8.5676
4461.181641 73.827 -75.2948
4461.364746 73.773 -141.8448
4461.547852 73.726 151.7575
4461.730957 73.704 85.3512
4461.914062 73.707 18.7609
4462.097168 73.718 -48.0806
4462.280273 73.722 -115.1154
4462.463379 73.711 177.7521
4462.646484 73.681 110.5979
4462.829590 73.624 43.4862
4463.012695 73.534 -23.4925
4463.195801 73.419 -90.2562
4463.378906 73.300 -156.8239
4463.562012 73.195 136.6309
4463.745117 73.098 69.8768
4463.928223 72.981 2.8200
4464.111328 72.817 -64.3916
4464.294434 72.607 -131.4517
4464.477539 72.385 161.8874
4464.660645 72.194 95.6442
4464.843750 72.051 29.6230
4465.026855 71.935 -36.3666
4465.209961 71.808 -102.3357
4465.393066 71.654 -168.1485
4465.576172 71.490 126.2750
4465.759277 71.347 60.8141
4465.942383 71.237 -4.8041
4466.125488 71.144 -70.7885
4466.308594 71.043 -137.1298
4466.491699 70.924 156.3683
4466.674805 70.801 89.9324
4466.857910 70.699 23.6706
4467.041016 70.635 -42.4678
4467.224121 70.600 -108.6280
4467.407227 70.562 -174.9296
4467.590332 70.482 118.6055
4467.773438 70.333 52.0698
4467.956543 70.111 -14.3925
4468.139648 69.840 -80.6743
4468.322754 69.562 -146.8139
4468.505859 69.312 146.9934
4468.688965 69.091 80.5164
4468.872070 68.870 13.6943
4469.055176 68.611 -53.2721
4469.238281 68.296 -120.0158
4469.421387 67.942 173.7822
4469.604492 67.575 108.2090
4469.787598 67.208 43.1234
4469.970703 66.826 -21.6505
4470.153809 66.402 -86.1056
4470.336914 65.940 -150.0671
4470.520020 65.487 146.5931
4470.703125 65.109 83.7129
4470.886230 64.837 20.8934
4471.069336 64.644 -42.1887
4471.252441 64.479 -105.5132
4471.435547 64.314 -168.8091
4471.618652 64.152 128.2036
4471.801758 64.013 65.6314
4471.984863 63.914 3.4452
4472.167969 63.874 -58.4259
4472.351074 63.924 -120.0970
4472.534180 64.104 178.1280
4472.717285 64.431 115.7360
4472.900391 64.860 52.2713
4473.083496 65.309 -12.3198
4473.266602 65.704 -77.6082
4473.449707 66.028 -142.9106
4473.632812 66.328 152.3419
4473.815918 66.686 88.2221
4473.999023 67.147 24.2295
4474.182129 67.666 -40.2944
4474.365234 68.138 -105.5763
4474.548340 68.482 -171.2865
4474.731445 68.706 123.1418
4474.914551 68.900 58.0065
4475.097656 69.174 -6.9967
4475.280762 69.561 -72.5950
4475.463867 69.992 -139.2688
4475.646973 70.371 153.1564
4475.830078 70.650 85.3199
4476.013184 70.859 17.8498
4476.196289 71.069 -49.0408
4476.379395 71.332 -115.6426
4476.562500 71.631 177.5807
4476.745605 71.904 110.4453
4476.928711 72.103 43.1432
4477.111816 72.238 -24.0176
4477.294922 72.360 -90.9553
4477.478027 72.511 -157.9167
4477.661133 72.679 134.7546
4477.844238 72.810 66.9747
4478.027344 72.858 -0.9811
4478.210449 72.824 -68.6701
4478.393555 72.756 -135.8002
4478.576660 72.723 157.5533
4478.759766 72.755 91.0059
4478.942871 72.830 24.1860
4479.125977 72.898 -42.9883
4479.309082 72.928 -110.3246
4479.492188 72.924 -177.5620
4479.675293 72.915 115.4238
4479.858398 72.926 48.5669
4480.041504 72.963 -18.3006
4480.224609 73.005 -85.2971
4480.407715 73.032 -152.4270
4480.590820 73.030 140.3907
4480.773926 73.004 73.2392
4480.957031 72.967 6.1520
4481.140137 72.928 -60.8917
4481.323242 72.892 -127.9237
4481.506348 72.856 165.0563
4481.689453 72.816 98.0823
4481.872559 72.775 31.1780
4482.055664 72.733 -35.6977
4482.238770 72.684 -102.6357
4482.421875 72.610 -169.6979
4482.604980 72.494 123.1741
4482.788086 72.339 56.1359
4482.971191 72.180 -10.6995
4483.154297 72.063 -77.4374
4483.337402 72.005 -144.3897
4483.520508 71.967 148.1824
4483.703613 71.881 80.3622
4483.886719 71.699 12.5986
4484.069824 71.434 -54.5637
4484.252930 71.163 -120.8925
4484.436035 70.961 173.2626
4484.619141 70.829 107.2125
4484.802246 70.689 40.5507
4484.985352 70.460 -26.5068
4485.168457 70.138 -93.3795
4485.351562 69.802 -159.6507
4485.534668 69.551 134.5229
4485.717773 69.409 68.5813
4485.900879 69.302 2.1999
4486.083984 69.146 -64.3450
4486.267090 68.924 -130.4914
4486.450195 68.696 164.0208
4486.633301 68.519 98.8378
4486.816406 68.371 33.3535
4486.999512 68.163 -32.6179
4487.182617 67.839 -98.6591
4487.365723 67.443 -164.1917
4487.548828 67.087 130.8848
4487.731934 66.851 65.9940
4487.915039 66.692 0.4650
4488.098145 66.497 -65.7291
4488.281250 66.194 -132.0014
4488.464355 65.802 162.2878
4488.647461 65.385 97.3187
4488.830566 64.974 32.8475
4489.013672 64.546 -31.2858
4489.196777 64.089 -94.8187
4489.379883 63.684 -157.4867
4489.562988 63.447 140.2643
4489.746094 63.388 77.3907
4489.929199 63.366 13.4023
4490.112305 63.256 -51.0597
4490.295410 63.083 -114.8899
4490.478516 63.011 -177.6613
4490.661621 63.167 119.8012
4490.844727 63.485 56.3866
4491.027832 63.787 -7.9903
4491.210938 63.990 -72.4796
4491.394043 64.156 -136.3422
4491.577148 64.401 160.2945
4491.760254 64.745 96.6412
4491.943359 65.089 32.2449
4492.126465 65.338 -32.5861
4492.309570 65.497 -97.2609
4492.492676 65.650 -161.6205
4492.675781 65.862 133.8772
4492.858887 66.112 68.6692
4493.041992 66.327 2.6922
4493.225098 66.477 -63.6382
4493.408203 66.598 -129.8783
4493.591309 66.752 164.0827
4493.774414 66.964 98.0653
4493.957520 67.203 31.9409
4494.140625 67.427 -34.1876
4494.323730 67.621 -100.1340
4494.506836 67.796 -165.8778
4494.689941 67.954 128.4268
4494.873047 68.082 62.6388
4495.056152 68.177 -3.2263
4495.239258 68.263 -69.1212
4495.422363 68.379 -135.1426
4495.605469 68.537 158.5038
4495.788574 68.703 91.8015
4495.971680 68.847 25.0842
4496.154785 68.986 -41.1852
4496.337891 69.181 -106.8844
4496.520996 69.474 -172.4655
4496.704102 69.816 121.4367
4496.887207 70.098 54.6371
4497.070312 70.250 -12.4577
4497.253418 70.299 -79.2811
4497.436523 70.352 -145.6811
4497.619629 70.501 147.8258
4497.802734 70.723 80.5438
4497.985840 70.912 12.3475
4498.168945 70.980 -56.1484
4498.352051 70.935 -124.0687
4498.535156 70.878 169.0611
4498.718262 70.917 102.8696
4498.901367 71.058 36.4471
4499.084473 71.195 -30.7637
4499.267578 71.220 -98.5364
4499.450684 71.122 -166.2243
4499.633789 70.990 126.5935
4499.816895 70.934 59.6958
4500.000000 70.979 -7.5717
4500.183105 71.047 -75.5778
4500.366211 71.039 -144.0290
4500.549316 70.920 147.7610
4500.732422 70.743 80.3114
4500.915527 70.594 13.5672
4501.098633 70.509 -53.0445
4501.281738 70.443 -120.0518
4501.464844 70.322 172.5139
4501.647949 70.118 105.0302
4501.831055 69.870 37.8645
4502.014160 69.645 -28.9615
4502.197266 69.472 -95.7397
4502.380371 69.320 -162.7252
4502.563477 69.133 130.1416
4502.746582 68.888 63.1366
4502.929688 68.608 -3.5392
4503.112793 68.336 -69.9694
4503.295898 68.090 -136.4284
4503.479004 67.861 156.8809
4503.662109 67.637 89.9902
4503.845215 67.425 23.0528
4504.028320 67.243 -43.8526
4504.211426 67.090 -110.7857
4504.394531 66.926 -177.8040
4504.577637 66.697 115.1914
4504.760742 66.365 48.4355
4504.943848 65.934 -17.8801
4505.126953 65.438 -83.8193
4505.310059 64.909 -149.7297
4505.493164 64.340 143.9596
4505.676270 63.696 77.0704
4505.859375 62.947 9.8208
4506.042480 62.095 -57.2360
4506.225586 61.180 -123.4519
4506.408691 60.252 171.6986
4506.591797 59.342 108.5324
4506.774902 58.449 47.3923
4506.958008 57.607 -11.1234
4507.141113 57.004 -66.6413
4507.324219 56.931 -120.5168
4507.507324 57.410 -175.8604
4507.690430 58.102 125.4275
4507.873535 58.690 63.8648
4508.056641 59.107 0.8655
4508.239746 59.468 -62.5778
4508.422852 59.930 -126.3668
4508.605957 60.547 169.0206
4508.789062 61.249 103.3267
4508.972168 61.924 36.8504
4509.155273 62.502 -29.8449
4509.338379 62.962 -96.3573
4509.521484 63.303 -162.5578
4509.704590 63.526 131.5346
4509.887695 63.638 65.9569
4510.070801 63.683 0.7574
4510.253906 63.737 -64.2214
4510.437012 63.856 -129.4689
4510.620117 64.018 164.5361
4510.803223 64.148 97.8130
4510.986328 64.196 30.9760
4511.169434 64.193 -35.1911
4511.352539 64.248 -100.3725
4511.535645 64.449 -165.0750
4511.718750 64.768 129.8313
4511.901855 65.088 63.9918
4512.084961 65.322 -2.2463
4512.268066 65.492 -68.3689
4512.451172 65.685 -134.3421
4512.634277 65.956 159.2718
4512.817383 66.254 91.8709
4513.000488 66.465 23.4532
4513.183594 66.512 -45.3791
4513.366699 66.400 -113.8369
4513.549805 66.214 178.5550
4513.732910 66.052 111.6523
4513.916016 65.952 44.8340
4514.099121 65.858 -22.4227
4514.282227 65.688 -90.1329
4514.465332 65.395 -157.9088
4514.648438 64.990 134.7060
4514.831543 64.524 67.9634
4515.014648 64.043 1.8602
4515.197754 63.574 -63.7834
4515.380859 63.113 -129.1844
4515.563965 62.629 165.4841
4515.747070 62.068 100.2643
4515.930176 61.386 35.5802
4516.113281 60.617 -27.7802
4516.296387 59.923 -89.2657
4516.479492 59.521 -149.5243
4516.662598 59.432 149.7815
4516.845703 59.433 87.9642
4517.028809 59.349 26.2086
4517.211914 59.290 -33.8095
4517.395020 59.592 -92.2991
4517.578125 60.347 -151.8892
4517.761230 61.215 145.6917
4517.944336 61.847 81.3933
4518.127441 62.189 17.2571
4518.310547 62.465 -45.4361
4518.493652 62.968 -107.3691
4518.676758 63.738 -170.5353
4518.859863 64.551 124.1334
4519.042969 65.215 57.3917
4519.226074 65.720 -9.4889
4519.409180 66.185 -75.8481
4519.592285 66.720 -142.0007
4519.775391 67.308 151.3198
4519.958496 67.834 83.8831
4520.141602 68.209 16.1496
4520.324707 68.441 -51.2225
4520.507812 68.624 -117.9785
4520.690918 68.844 175.4945
4520.874023 69.107 108.5484
4521.057129 69.346 40.9069
4521.240234 69.510 -27.1560
4521.423340 69.611 -95.1777
4521.606445 69.709 -162.9408
4521.789551 69.848 129.3773
4521.972656 70.012 61.4917
4522.155762 70.142 -6.6247
4522.338867 70.197 -74.6805
4522.521973 70.186 -142.3499
4522.705078 70.152 150.4254
4522.888184 70.122 83.3846
4523.071289 70.078 16.2331
4523.254395 69.976 -51.0418
4523.437500 69.801 -118.1567
4523.620605 69.588 175.1971
4523.803711 69.403 109.0495
4523.986816 69.286 43.1203
4524.169922 69.225 -22.9023
4524.353027 69.175 -89.0665
4524.536133 69.106 -155.1847
4524.719238 69.020 138.9465
4524.902344 68.931 73.3822
4525.085449 68.848 8.0849
4525.268555 68.776 -56.9707
4525.451660 68.730 -121.8099
4525.634766 68.737 173.3994
4525.817871 68.799 108.3410
4526.000977 68.882 42.7830
4526.184082 68.934 -23.1866
4526.367188 68.940 -89.2095
4526.550293 68.936 -154.9661
4526.733398 68.978 139.5339
4526.916504 69.089 73.9603
4527.099609 69.228 8.0253
4527.282715 69.333 -58.2206
4527.465820 69.374 -124.4443
4527.648926 69.375 169.6428
4527.832031 69.384 104.0256
4528.015137 69.423 38.3995
4528.198242 69.471 -27.5194
4528.381348 69.482 -93.7354
4528.564453 69.435 -159.9868
4528.747559 69.351 134.0300
4528.930664 69.274 68.4550
4529.113770 69.247 3.2125
4529.296875 69.284 -61.8824
4529.479980 69.377 -126.9846
4529.663086 69.510 167.8213
4529.846191 69.665 102.4973
4530.029297 69.825 37.0230
4530.212402 69.977 -28.5972
4530.395508 70.115 -94.3503
4530.578613 70.238 -160.2276
4530.761719 70.350 133.7641
4530.944824 70.453 67.6370
4531.127930 70.554 1.4264
4531.311035 70.665 -64.8417
4531.494141 70.799 -131.2128
4531.677246 70.950 162.2145
4531.860352 71.092 95.3957
4532.043457 71.189 28.4489
4532.226562 71.226 -38.3631
4532.409668 71.224 -104.7954
4532.592773 71.228 -170.8234
4532.775879 71.275 123.2828
4532.958984 71.356 57.1488
4533.142090 71.427 -9.4108
4533.325195 71.445 -76.2586
4533.508301 71.403 -143.0739
4533.691406 71.333 150.4066
4533.874512 71.286 84.1970
4534.057617 71.288 18.0789
4534.240723 71.327 -48.2007
4534.423828 71.362 -114.7180
4534.606934 71.360 178.6586
4534.790039 71.317 112.1470
4534.973145 71.255 45.8868
4535.156250 71.207 -20.1654
4535.339355 71.191 -86.2104
4535.522461 71.194 -152.4554
4535.705566 71.179 141.0719
4535.888672 71.118 74.5792
4536.071777 71.012 8.4030
4536.254883 70.907 -57.2432
4536.437988 70.856 -122.4815
4536.621094 70.876 172.2582
