* Measurement data measured by REW V5.40 beta 133
* Source: 
* Format: 
* Dated: Sep 10, 2026, 1:32:15 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 71.3 dB
* Note: ; Copy of RMS Average 1
* Measurement: LR.RMS
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 1.0986328 Hz
*
* Freq(Hz) SPL(dB)
531.738281 74.672
532.104492 74.660
532.470703 74.645
532.836914 74.631
533.203125 74.617
533.569336 74.602
533.935547 74.588
534.301758 74.572
534.667969 74.557
535.034180 74.541
535.400391 74.525
535.766602 74.509
536.132812 74.493
536.499023 74.475
536.865234 74.458
537.231445 74.441
537.597656 74.423
537.963867 74.406
538.330078 74.387
538.696289 74.369
539.062500 74.351
539.428711 74.332
539.794922 74.313
540.161133 74.294
540.527344 74.274
540.893555 74.255
541.259766 74.235
541.625977 74.215
541.992188 74.195
542.358398 74.174
542.724609 74.153
543.090820 74.133
543.457031 74.112
543.823242 74.091
544.189453 74.070
544.555664 74.047
544.921875 74.026
545.288086 74.004
545.654297 73.982
546.020508 73.960
546.386719 73.937
546.752930 73.914
547.119141 73.891
547.485352 73.868
547.851562 73.846
548.217773 73.822
548.583984 73.798
548.950195 73.775
549.316406 73.751
549.682617 73.727
550.048828 73.704
550.415039 73.679
550.781250 73.655
551.147461 73.631
551.513672 73.606
551.879883 73.582
552.246094 73.557
552.612305 73.532
552.978516 73.508
553.344727 73.482
553.710938 73.457
554.077148 73.433
554.443359 73.407
554.809570 73.382
555.175781 73.357
555.541992 73.331
555.908203 73.307
556.274414 73.281
556.640625 73.255
557.006836 73.230
557.373047 73.204
557.739258 73.179
558.105469 73.154
558.471680 73.127
558.837891 73.102
559.204102 73.077
559.570312 73.052
559.936523 73.028
560.302734 73.002
560.668945 72.976
561.035156 72.952
561.401367 72.927
561.767578 72.902
562.133789 72.878
562.500000 72.853
562.866211 72.829
563.232422 72.805
563.598633 72.782
563.964844 72.759
564.331055 72.735
564.697266 72.711
565.063477 72.689
565.429688 72.666
565.795898 72.644
566.162109 72.622
566.528320 72.600
566.894531 72.579
567.260742 72.558
567.626953 72.538
567.993164 72.518
568.359375 72.498
568.725586 72.478
569.091797 72.459
569.458008 72.440
569.824219 72.422
570.190430 72.404
570.556641 72.386
570.922852 72.370
571.289062 72.353
571.655273 72.338
572.021484 72.323
572.387695 72.307
572.753906 72.292
573.120117 72.279
573.486328 72.265
573.852539 72.253
574.218750 72.240
574.584961 72.227
574.951172 72.216
575.317383 72.205
575.683594 72.195
576.049805 72.186
576.416016 72.176
576.782227 72.168
577.148438 72.160
577.514648 72.152
577.880859 72.146
578.247070 72.139
578.613281 72.133
578.979492 72.128
579.345703 72.123
579.711914 72.119
580.078125 72.115
580.444336 72.111
580.810547 72.109
581.176758 72.107
581.542969 72.105
581.909180 72.105
582.275391 72.104
582.641602 72.103
583.007812 72.104
583.374023 72.104
583.740234 72.105
584.106445 72.107
584.472656 72.108
584.838867 72.110
585.205078 72.113
585.571289 72.116
585.937500 72.121
586.303711 72.124
586.669922 72.128
587.036133 72.133
587.402344 72.137
587.768555 72.143
588.134766 72.148
588.500977 72.153
588.867188 72.159
589.233398 72.165
589.599609 72.172
589.965820 72.179
590.332031 72.185
590.698242 72.192
591.064453 72.200
591.430664 72.207
591.796875 72.215
592.163086 72.222
592.529297 72.229
592.895508 72.237
593.261719 72.244
593.627930 72.252
593.994141 72.261
594.360352 72.268
594.726562 72.276
595.092773 72.284
595.458984 72.292
595.825195 72.301
596.191406 72.308
596.557617 72.315
596.923828 72.323
597.290039 72.330
597.656250 72.338
598.022461 72.346
598.388672 72.352
598.754883 72.359
599.121094 72.367
599.487305 72.373
599.853516 72.381
600.219727 72.387
600.585938 72.393
600.952148 72.399
601.318359 72.404
601.684570 72.410
602.050781 72.416
602.416992 72.421
602.783203 72.426
603.149414 72.431
603.515625 72.435
603.881836 72.440
604.248047 72.444
604.614258 72.447
604.980469 72.450
605.346680 72.452
605.712891 72.455
606.079102 72.458
606.445312 72.459
606.811523 72.461
607.177734 72.462
607.543945 72.463
607.910156 72.464
608.276367 72.464
608.642578 72.463
609.008789 72.463
609.375000 72.461
609.741211 72.461
610.107422 72.459
610.473633 72.456
610.839844 72.453
611.206055 72.450
611.572266 72.446
611.938477 72.443
612.304688 72.438
612.670898 72.433
613.037109 72.428
613.403320 72.422
613.769531 72.417
614.135742 72.410
614.501953 72.402
614.868164 72.395
615.234375 72.387
615.600586 72.378
615.966797 72.370
616.333008 72.360
616.699219 72.350
617.065430 72.340
617.431641 72.328
617.797852 72.318
618.164062 72.306
618.530273 72.293
618.896484 72.280
619.262695 72.267
619.628906 72.253
619.995117 72.240
620.361328 72.224
620.727539 72.209
621.093750 72.193
621.459961 72.176
621.826172 72.160
622.192383 72.143
622.558594 72.125
622.924805 72.107
623.291016 72.087
623.657227 72.068
624.023438 72.049
624.389648 72.028
624.755859 72.007
625.122070 71.986
625.488281 71.964
625.854492 71.942
626.220703 71.919
626.586914 71.895
626.953125 71.872
627.319336 71.847
627.685547 71.823
628.051758 71.798
628.417969 71.771
628.784180 71.745
629.150391 71.718
629.516602 71.691
629.882812 71.664
630.249023 71.635
630.615234 71.606
630.981445 71.577
631.347656 71.546
631.713867 71.517
632.080078 71.486
632.446289 71.454
632.812500 71.423
633.178711 71.390
633.544922 71.358
633.911133 71.325
634.277344 71.291
634.643555 71.257
635.009766 71.223
635.375977 71.187
635.742188 71.152
636.108398 71.117
636.474609 71.079
636.840820 71.043
637.207031 71.006
637.573242 70.968
637.939453 70.931
638.305664 70.891
638.671875 70.852
639.038086 70.813
639.404297 70.772
639.770508 70.733
640.136719 70.692
640.502930 70.650
640.869141 70.609
641.235352 70.567
641.601562 70.525
641.967773 70.483
642.333984 70.439
642.700195 70.396
643.066406 70.352
643.432617 70.307
643.798828 70.264
644.165039 70.219
644.531250 70.172
644.897461 70.127
645.263672 70.081
645.629883 70.035
645.996094 69.990
646.362305 69.942
646.728516 69.895
647.094727 69.847
647.460938 69.799
647.827148 69.752
648.193359 69.704
648.559570 69.654
648.925781 69.606
649.291992 69.556
649.658203 69.507
650.024414 69.459
650.390625 69.408
650.756836 69.359
651.123047 69.309
651.489258 69.259
651.855469 69.209
652.221680 69.158
652.587891 69.107
652.954102 69.057
653.320312 69.005
653.686523 68.955
654.052734 68.904
654.418945 68.852
654.785156 68.802
655.151367 68.751
655.517578 68.700
655.883789 68.651
656.250000 68.599
656.616211 68.548
656.982422 68.497
657.348633 68.446
657.714844 68.396
658.081055 68.346
658.447266 68.294
658.813477 68.244
659.179688 68.194
659.545898 68.145
659.912109 68.097
660.278320 68.048
660.644531 67.999
661.010742 67.951
661.376953 67.903
661.743164 67.856
662.109375 67.809
662.475586 67.760
662.841797 67.714
663.208008 67.667
663.574219 67.622
663.940430 67.579
664.306641 67.534
664.672852 67.491
665.039062 67.449
665.405273 67.406
665.771484 67.366
666.137695 67.326
666.503906 67.284
666.870117 67.245
667.236328 67.206
667.602539 67.168
667.968750 67.132
668.334961 67.095
668.701172 67.060
669.067383 67.026
669.433594 66.993
669.799805 66.963
670.166016 66.932
670.532227 66.901
670.898438 66.873
671.264648 66.845
671.630859 66.818
671.997070 66.794
672.363281 66.768
672.729492 66.744
673.095703 66.722
673.461914 66.700
673.828125 66.682
674.194336 66.663
674.560547 66.645
674.926758 66.630
675.292969 66.615
675.659180 66.602
676.025391 66.592
676.391602 66.579
676.757812 66.570
677.124023 66.562
677.490234 66.554
677.856445 66.550
678.222656 66.544
678.588867 66.540
678.955078 66.539
679.321289 66.537
679.687500 66.538
680.053711 66.540
680.419922 66.542
680.786133 66.546
681.152344 66.552
681.518555 66.558
681.884766 66.568
682.250977 66.576
682.617188 66.586
682.983398 66.597
683.349609 66.608
683.715820 66.622
684.082031 66.637
684.448242 66.650
684.814453 66.666
685.180664 66.683
685.546875 66.701
685.913086 66.721
686.279297 66.741
686.645508 66.761
687.011719 66.784
687.377930 66.806
687.744141 66.830
688.110352 66.855
688.476562 66.878
688.842773 66.904
689.208984 66.929
689.575195 66.955
689.941406 66.983
690.307617 67.009
690.673828 67.037
691.040039 67.066
691.406250 67.095
691.772461 67.127
692.138672 67.157
692.504883 67.187
692.871094 67.219
693.237305 67.250
693.603516 67.282
693.969727 67.314
694.335938 67.345
694.702148 67.377
695.068359 67.410
695.434570 67.442
695.800781 67.476
696.166992 67.510
696.533203 67.542
696.899414 67.577
697.265625 67.610
697.631836 67.645
697.998047 67.680
698.364258 67.713
698.730469 67.747
699.096680 67.780
699.462891 67.814
699.829102 67.849
700.195312 67.882
700.561523 67.915
700.927734 67.949
701.293945 67.982
701.660156 68.017
702.026367 68.052
702.392578 68.084
702.758789 68.118
703.125000 68.151
703.491211 68.184
703.857422 68.218
704.223633 68.250
704.589844 68.282
704.956055 68.314
705.322266 68.345
705.688477 68.378
706.054688 68.410
706.420898 68.440
706.787109 68.472
707.153320 68.503
707.519531 68.533
707.885742 68.565
708.251953 68.595
708.618164 68.624
708.984375 68.654
709.350586 68.682
709.716797 68.712
710.083008 68.741
710.449219 68.768
710.815430 68.796
711.181641 68.824
711.547852 68.851
711.914062 68.879
712.280273 68.905
712.646484 68.931
713.012695 68.957
713.378906 68.982
713.745117 69.009
714.111328 69.034
714.477539 69.057
714.843750 69.082
715.209961 69.105
715.576172 69.128
715.942383 69.152
716.308594 69.174
716.674805 69.197
717.041016 69.218
717.407227 69.239
717.773438 69.262
718.139648 69.282
718.505859 69.302
718.872070 69.322
719.238281 69.341
719.604492 69.361
719.970703 69.380
720.336914 69.398
720.703125 69.416
721.069336 69.433
721.435547 69.450
721.801758 69.467
722.167969 69.483
722.534180 69.499
722.900391 69.515
723.266602 69.529
723.632812 69.544
723.999023 69.559
724.365234 69.572
724.731445 69.586
725.097656 69.599
725.463867 69.611
725.830078 69.624
726.196289 69.636
726.562500 69.647
726.928711 69.658
727.294922 69.668
727.661133 69.679
728.027344 69.690
728.393555 69.698
728.759766 69.708
729.125977 69.716
729.492188 69.724
729.858398 69.733
730.224609 69.740
730.590820 69.747
730.957031 69.754
731.323242 69.759
731.689453 69.766
732.055664 69.772
732.421875 69.776
732.788086 69.781
733.154297 69.785
733.520508 69.789
733.886719 69.793
734.252930 69.796
734.619141 69.799
734.985352 69.802
735.351562 69.803
735.717773 69.806
736.083984 69.807
736.450195 69.808
736.816406 69.809
737.182617 69.809
737.548828 69.809
737.915039 69.809
738.281250 69.808
738.647461 69.807
739.013672 69.806
739.379883 69.803
739.746094 69.802
740.112305 69.800
740.478516 69.797
740.844727 69.794
741.210938 69.790
741.577148 69.787
741.943359 69.784
742.309570 69.779
742.675781 69.774
743.041992 69.769
743.408203 69.763
743.774414 69.759
744.140625 69.753
744.506836 69.746
744.873047 69.740
745.239258 69.733
745.605469 69.726
745.971680 69.720
746.337891 69.712
746.704102 69.705
747.070312 69.697
747.436523 69.688
747.802734 69.681
748.168945 69.672
748.535156 69.662
748.901367 69.653
749.267578 69.643
749.633789 69.634
750.000000 69.625
750.366211 69.614
750.732422 69.604
751.098633 69.593
751.464844 69.583
751.831055 69.573
752.197266 69.562
752.563477 69.550
752.929688 69.539
753.295898 69.527
753.662109 69.516
754.028320 69.504
754.394531 69.491
754.760742 69.480
755.126953 69.467
755.493164 69.454
755.859375 69.442
756.225586 69.429
756.591797 69.416
756.958008 69.404
757.324219 69.390
757.690430 69.378
758.056641 69.365
758.422852 69.351
758.789062 69.338
759.155273 69.324
759.521484 69.310
759.887695 69.297
760.253906 69.283
760.620117 69.269
760.986328 69.255
761.352539 69.240
761.718750 69.227
762.084961 69.214
762.451172 69.199
762.817383 69.186
763.183594 69.171
763.549805 69.157
763.916016 69.144
764.282227 69.130
764.648438 69.116
765.014648 69.102
765.380859 69.087
765.747070 69.074
766.113281 69.060
766.479492 69.046
766.845703 69.032
767.211914 69.018
767.578125 69.005
767.944336 68.992
768.310547 68.978
768.676758 68.965
769.042969 68.952
769.409180 68.938
769.775391 68.926
770.141602 68.913
770.507812 68.900
770.874023 68.887
771.240234 68.874
771.606445 68.862
771.972656 68.850
772.338867 68.837
772.705078 68.825
773.071289 68.813
773.437500 68.801
773.803711 68.791
774.169922 68.780
774.536133 68.768
774.902344 68.758
775.268555 68.746
775.634766 68.736
776.000977 68.727
776.367188 68.716
776.733398 68.706
777.099609 68.696
777.465820 68.686
777.832031 68.678
778.198242 68.668
778.564453 68.659
778.930664 68.651
779.296875 68.642
779.663086 68.635
780.029297 68.628
780.395508 68.620
780.761719 68.613
781.127930 68.606
781.494141 68.598
781.860352 68.593
782.226562 68.586
782.592773 68.580
782.958984 68.574
783.325195 68.568
783.691406 68.564
784.057617 68.559
784.423828 68.554
784.790039 68.550
785.156250 68.546
785.522461 68.542
785.888672 68.540
786.254883 68.536
786.621094 68.533
786.987305 68.531
787.353516 68.528
787.719727 68.527
788.085938 68.525
788.452148 68.523
788.818359 68.523
789.184570 68.521
789.550781 68.520
789.916992 68.521
790.283203 68.520
790.649414 68.521
791.015625 68.521
791.381836 68.521
791.748047 68.524
792.114258 68.525
792.480469 68.526
792.846680 68.528
793.212891 68.530
793.579102 68.533
793.945312 68.536
794.311523 68.539
794.677734 68.542
795.043945 68.545
795.410156 68.548
795.776367 68.553
796.142578 68.557
796.508789 68.561
796.875000 68.566
797.241211 68.570
797.607422 68.575
797.973633 68.581
798.339844 68.586
798.706055 68.592
799.072266 68.598
799.438477 68.604
799.804688 68.611
800.170898 68.618
800.537109 68.624
800.903320 68.632
801.269531 68.638
801.635742 68.645
802.001953 68.653
802.368164 68.660
802.734375 68.668
803.100586 68.675
803.466797 68.683
803.833008 68.692
804.199219 68.700
804.565430 68.709
804.931641 68.717
805.297852 68.725
805.664062 68.735
806.030273 68.745
806.396484 68.753
806.762695 68.763
807.128906 68.771
807.495117 68.780
807.861328 68.791
808.227539 68.800
808.593750 68.809
808.959961 68.819
809.326172 68.828
809.692383 68.838
810.058594 68.849
810.424805 68.858
810.791016 68.869
811.157227 68.878
811.523438 68.888
811.889648 68.900
812.255859 68.909
812.622070 68.920
812.988281 68.930
813.354492 68.939
813.720703 68.950
814.086914 68.961
814.453125 68.970
814.819336 68.981
815.185547 68.990
815.551758 69.000
815.917969 69.012
816.284180 69.021
816.650391 69.032
817.016602 69.042
817.382812 69.051
817.749023 69.062
818.115234 69.072
818.481445 69.082
818.847656 69.092
819.213867 69.101
819.580078 69.111
819.946289 69.122
820.312500 69.130
820.678711 69.140
821.044922 69.149
821.411133 69.158
821.777344 69.168
822.143555 69.178
822.509766 69.186
822.875977 69.196
823.242188 69.204
823.608398 69.213
823.974609 69.223
824.340820 69.231
824.707031 69.240
825.073242 69.248
825.439453 69.255
825.805664 69.264
826.171875 69.272
826.538086 69.280
826.904297 69.288
827.270508 69.294
827.636719 69.303
828.002930 69.310
828.369141 69.317
828.735352 69.325
829.101562 69.331
829.467773 69.338
829.833984 69.345
830.200195 69.352
830.566406 69.358
830.932617 69.364
831.298828 69.369
831.665039 69.376
832.031250 69.382
832.397461 69.387
832.763672 69.392
833.129883 69.397
833.496094 69.402
833.862305 69.408
834.228516 69.412
834.594727 69.417
834.960938 69.421
835.327148 69.424
835.693359 69.429
836.059570 69.433
836.425781 69.436
836.791992 69.440
837.158203 69.443
837.524414 69.446
837.890625 69.450
838.256836 69.452
838.623047 69.455
838.989258 69.457
839.355469 69.459
839.721680 69.461
840.087891 69.463
840.454102 69.464
840.820312 69.466
841.186523 69.467
841.552734 69.468
841.918945 69.470
842.285156 69.470
842.651367 69.471
843.017578 69.471
843.383789 69.471
843.750000 69.472
844.116211 69.472
844.482422 69.471
844.848633 69.471
845.214844 69.470
845.581055 69.469
845.947266 69.469
846.313477 69.467
846.679688 69.466
847.045898 69.465
847.412109 69.463
847.778320 69.462
848.144531 69.460
848.510742 69.457
848.876953 69.456
849.243164 69.453
849.609375 69.451
849.975586 69.449
850.341797 69.445
850.708008 69.443
851.074219 69.439
851.440430 69.436
851.806641 69.434
852.172852 69.430
852.539062 69.426
852.905273 69.423
853.271484 69.418
853.637695 69.415
854.003906 69.411
854.370117 69.406
854.736328 69.402
855.102539 69.398
855.468750 69.393
855.834961 69.390
856.201172 69.385
856.567383 69.380
856.933594 69.376
857.299805 69.370
857.666016 69.366
858.032227 69.361
858.398438 69.355
858.764648 69.350
859.130859 69.344
859.497070 69.339
859.863281 69.334
860.229492 69.328
860.595703 69.323
860.961914 69.317
861.328125 69.311
861.694336 69.306
862.060547 69.301
862.426758 69.295
862.792969 69.290
863.159180 69.284
863.525391 69.278
863.891602 69.273
864.257812 69.267
864.624023 69.261
864.990234 69.255
865.356445 69.248
865.722656 69.243
866.088867 69.237
866.455078 69.231
866.821289 69.226
867.187500 69.219
867.553711 69.213
867.919922 69.208
868.286133 69.202
868.652344 69.197
869.018555 69.191
869.384766 69.185
869.750977 69.181
870.117188 69.175
870.483398 69.169
870.849609 69.164
871.215820 69.158
871.582031 69.153
871.948242 69.148
872.314453 69.142
872.680664 69.137
873.046875 69.132
873.413086 69.126
873.779297 69.123
874.145508 69.118
874.511719 69.113
874.877930 69.108
875.244141 69.103
875.610352 69.099
875.976562 69.095
876.342773 69.090
876.708984 69.086
877.075195 69.082
877.441406 69.077
877.807617 69.074
878.173828 69.070
878.540039 69.066
878.906250 69.063
879.272461 69.058
879.638672 69.056
880.004883 69.053
880.371094 69.049
880.737305 69.046
881.103516 69.043
881.469727 69.040
881.835938 69.038
882.202148 69.035
882.568359 69.033
882.934570 69.030
883.300781 69.027
883.666992 69.026
884.033203 69.024
884.399414 69.022
884.765625 69.020
885.131836 69.018
885.498047 69.016
885.864258 69.016
886.230469 69.014
886.596680 69.013
886.962891 69.012
887.329102 69.011
887.695312 69.011
888.061523 69.010
888.427734 69.009
888.793945 69.009
889.160156 69.008
889.526367 69.008
889.892578 69.009
890.258789 69.009
890.625000 69.009
890.991211 69.010
891.357422 69.010
891.723633 69.011
892.089844 69.012
892.456055 69.013
892.822266 69.014
893.188477 69.014
893.554688 69.016
893.920898 69.018
894.287109 69.019
894.653320 69.021
895.019531 69.023
895.385742 69.024
895.751953 69.027
896.118164 69.029
896.484375 69.031
896.850586 69.034
897.216797 69.036
897.583008 69.039
897.949219 69.042
898.315430 69.044
898.681641 69.048
899.047852 69.051
899.414062 69.053
899.780273 69.058
900.146484 69.061
900.512695 69.064
900.878906 69.068
901.245117 69.071
901.611328 69.075
901.977539 69.080
902.343750 69.083
902.709961 69.088
903.076172 69.092
903.442383 69.096
903.808594 69.102
904.174805 69.106
904.541016 69.111
904.907227 69.116
905.273438 69.120
905.639648 69.125
906.005859 69.131
906.372070 69.136
906.738281 69.141
907.104492 69.146
907.470703 69.151
907.836914 69.158
908.203125 69.163
908.569336 69.169
908.935547 69.174
909.301758 69.180
909.667969 69.186
910.034180 69.193
910.400391 69.198
910.766602 69.205
911.132812 69.211
911.499023 69.217
911.865234 69.224
912.231445 69.230
912.597656 69.237
912.963867 69.244
913.330078 69.250
913.696289 69.257
914.062500 69.264
914.428711 69.271
914.794922 69.278
915.161133 69.284
915.527344 69.291
915.893555 69.299
916.259766 69.306
916.625977 69.314
